user,date,text,location,coordinates
thehill,Mon Jan 03 11:58:04 +0000 2022,"Southwest recorded 264 cancellations on Sunday, JetBlue reported 169 canceled flights, and Delta followed with 161… https://t.co/Go2x3504iz","Washington, DC",
USATODAY,Sun Jan 02 09:54:17 +0000 2022,"Check on your flight. Airlines have already canceled more than 1,700 Sunday flights across the country and into and… https://t.co/QYktukI06h","USA TODAY HQ, McLean, Va.",
CBSEveningNews,Tue Jan 04 00:20:17 +0000 2022,"TRAVEL CHAOS: With intense winter weather and staffing shortages due to COVID-19, United Airlines is now offering p… https://t.co/niKSDGpBjg",📺 6:30 p.m. ET,
laxradar,Tue Jan 04 04:07:01 +0000 2022,"United Airlines flight #UAL1745 spotted at 30,000 feet! https://t.co/EGet8jvZ5h","Los Angeles, CA",
maritesotelo,Tue Jan 04 04:07:00 +0000 2022,"RT @nwinograd: New study documents best and worst airlines for pet deaths, injuries, and disappearances. 

Worst: United, Delta, American &amp;…",,
JonMandolorian,Tue Jan 04 04:06:54 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,"California, USA",
Rose_Ranger45,Tue Jan 04 04:06:52 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
KuklaFranOlly,Tue Jan 04 04:06:13 +0000 2022,RT @DanielleAE4HF: Airline Employees 4 Health Freedom is a 501(c)(4) organization defending religious liberties and freedom of medical choi…,,
imchris_daniels,Tue Jan 04 04:06:12 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
laxradar,Tue Jan 04 04:05:11 +0000 2022,"United Airlines flight #UAL2085 spotted at 26,975 feet! https://t.co/YgkOyygYWC","Los Angeles, CA",
andy_ngi3,Tue Jan 04 04:04:31 +0000 2022,"RT @sorrells4texas: United Airlines isn't just doing this to 1 flight attendant, it's a lot worse. This isn't just United either but they a…",Republic of Texas,
KuklaFranOlly,Tue Jan 04 04:02:59 +0000 2022,"RT @LinzerCubs: Kirby changing the rules to stop the meltdown he created.  There is no reason we cannot work safely, as we did for 2 years…",,
KuklaFranOlly,Tue Jan 04 04:02:54 +0000 2022,RT @DanielleAE4HF: If United employees can now immediately report to work (w/o a testing requirement) after being in direct contact with a…,,
BrokenWings330,Tue Jan 04 04:02:37 +0000 2022,"RT @heleft99: If health institutes are allowing their employees back, why isn’t United Airlines allowing their employees back? Scott Kirby,…",,
ColemanDaurice,Tue Jan 04 04:02:07 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
We0utside,Tue Jan 04 04:01:36 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
patvel18,Tue Jan 04 04:01:16 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,"Boston, MA",
kast_meka,Tue Jan 04 04:01:13 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
Vcost18,Tue Jan 04 04:00:55 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
laxradar,Tue Jan 04 04:00:40 +0000 2022,"United Airlines flight #UAL1931 spotted at 29,950 feet! https://t.co/JW5GNU71eU","Los Angeles, CA",
pamikins62,Tue Jan 04 04:00:13 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,United States,
elizapa09980236,Tue Jan 04 03:59:39 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,Australia,
n1djs,Tue Jan 04 03:59:28 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,"38.98925,-84.01112",
nelsonqatlanta,Tue Jan 04 03:58:57 +0000 2022,"RT @CBSEveningNews: TRAVEL CHAOS: With intense winter weather and staffing shortages due to COVID-19, United Airlines is now offering pilot…","Atlanta, GA",
murt32_1943,Tue Jan 04 03:58:48 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
NavyVeteranMAL2,Tue Jan 04 03:58:23 +0000 2022,"RT @CrownSlew: But, but, but...their corporate jab mandate... 🙄 ** United Airlines Outsources Work to Potentially Unvaxxed London Staff htt…",OH   IO,
BrettABailey1,Tue Jan 04 03:58:06 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
philominaEapen,Tue Jan 04 03:57:36 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
Navysports123,Tue Jan 04 03:57:17 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,"Maryland, USA",
LeLjackson,Tue Jan 04 03:56:50 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,"Blanchard, OK",
vikingmom7,Tue Jan 04 03:56:17 +0000 2022,"RT @onlyjonnyl: @united  - I am triple vaccinated, and I am a frequent flier.

I find your vaccine mandate to be wrong - and the subsequent…",,
MikeRadford6,Tue Jan 04 03:55:34 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,"Rowlett, TX",
vikingmom7,Tue Jan 04 03:54:40 +0000 2022,RT @ITGuy1959: Airlines like @Delta &amp; @united knee-jerk virtue signaled to the mob instead of seeing first if vaccines actually did anythin…,,
vikingmom7,Tue Jan 04 03:54:25 +0000 2022,"RT @TOPGUN_SEVEN: Watch SK overtly lie about his claim that ""99.7% of his 67K workforce is vaxxed."" Lie. 2K of us who received exemptions r…",,
JoAsvestas,Tue Jan 04 03:53:56 +0000 2022,"RT @CrownSlew: But, but, but...their corporate jab mandate... 🙄 ** United Airlines Outsources Work to Potentially Unvaxxed London Staff htt…",,
PaulChi27319774,Tue Jan 04 03:53:52 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,Boston,
1967Penny,Tue Jan 04 03:52:48 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,NWI,
leabanizer,Tue Jan 04 03:51:54 +0000 2022,i HATEEEEE united airlines!!! RUN ME MY MONEY ASAP,954 • +961 ,
ChronLaw,Tue Jan 04 03:51:45 +0000 2022,"21-11159  Sambrano v. United Airlines

ChronLaw Podcasts News
at https://t.co/AGoIC7b9bZ

#Podcasts #Blogs #news #law #attorney #lawyer","Houston, TX",
WisJulie,Tue Jan 04 03:51:41 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
Arleekas,Tue Jan 04 03:51:20 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
DawgHandsome,Tue Jan 04 03:51:15 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
freedomfirst001,Tue Jan 04 03:51:12 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
reddog94,Tue Jan 04 03:50:49 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,north west georgia,
charlie44314602,Tue Jan 04 03:50:40 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
AMS0035,Tue Jan 04 03:50:24 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
b_lezgo,Tue Jan 04 03:50:01 +0000 2022,"RT @CherylH82087075: @DanielleAE4HF I’m Ready to fly and healthy! United Airlines….
I’ve been loyal to you for 27 years.",,
Richard91587282,Tue Jan 04 03:49:44 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,"California, USA",
pratts84,Tue Jan 04 03:49:30 +0000 2022,"Grateful for our Airport Operation Teams in CWA, LAN, AZO, EVV and COU. You all represent the very best of United A… https://t.co/6RjAAJaJN7","Chicago,IL",
debmassnana58,Tue Jan 04 03:49:03 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,"Massachusetts, USA",
GodsInControl71,Tue Jan 04 03:48:45 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,"Michigan, USA",
laxradar,Tue Jan 04 03:47:24 +0000 2022,"United Airlines flight #UAL1272 spotted at 37,975 feet! https://t.co/uqitxcawWo","Los Angeles, CA",
brannon_debbie,Tue Jan 04 03:47:20 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,"Florida, USA",
laxradar,Tue Jan 04 03:46:22 +0000 2022,"United Airlines flight #UAL2451 spotted at 35,000 feet! https://t.co/mZAbUvYdCP","Los Angeles, CA",
kirksports,Tue Jan 04 03:46:02 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,Las Vegas,
laxradar,Tue Jan 04 03:45:34 +0000 2022,"United Airlines flight #UAL1004 spotted at 3,450 feet! https://t.co/nM6lF5WJ1G","Los Angeles, CA",
artoombs,Tue Jan 04 03:44:16 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,"Atlanta, Georgia",
barbienardi,Tue Jan 04 03:44:03 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
CVidetti,Tue Jan 04 03:43:49 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,"Webster, NY",
OverPutney,Tue Jan 04 03:43:38 +0000 2022,"#UAL944 N27908 Boeing 787 8 United Airlines: 4.3 mi away @ 39000 ft and 60.1° frm hrzn, heading E @ 653.7mi/h 03:43… https://t.co/uXtacIFJfv","Putney, London",
AleFandino,Tue Jan 04 03:43:26 +0000 2022,RT @ByERussell: My outrageous prediction for 2022? United Airlines goes back to the future reacquiring Hertz and Westin to create a 21st ce…,"New York, USA",
echenze,Tue Jan 04 03:42:49 +0000 2022,RT @AusterityAirli1: One of these United Airlines McDonnell Douglas DC-10-10 aircraft has obviously been a bad boy and lost a merit star. S…,"Nairobi, Kenya",
b_lezgo,Tue Jan 04 03:42:35 +0000 2022,RT @DanielleAE4HF: Airline Employees 4 Health Freedom is a 501(c)(4) organization defending religious liberties and freedom of medical choi…,,
KRoman6671,Tue Jan 04 03:42:09 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
MadarJason,Tue Jan 04 03:42:07 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,arkansas,
LNeidermire,Tue Jan 04 03:41:21 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,"Wisconsin, USA",
ken13114282,Tue Jan 04 03:40:43 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
Patriotflyer24,Tue Jan 04 03:40:15 +0000 2022,"RT @heleft99: This isn’t about safety! This is obvious, it’s discrimination and retaliation! @AE4HF 
https://t.co/A0JXlOzLVi",Twilight Zone,
Brent_Calihan,Tue Jan 04 03:39:26 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,"Alabama, USA",
beamman3max,Tue Jan 04 03:39:25 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
CareyLauren334,Tue Jan 04 03:38:47 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,United States,
ttocsmailliw,Tue Jan 04 03:38:45 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,United States,
laxradar,Tue Jan 04 03:38:10 +0000 2022,"United Airlines flight #UAL1593 spotted at 9,200 feet! https://t.co/wBSc1TrFw5","Los Angeles, CA",
D3Deplorable,Tue Jan 04 03:38:05 +0000 2022,"RT @CrownSlew: But, but, but...their corporate jab mandate... 🙄 ** United Airlines Outsources Work to Potentially Unvaxxed London Staff htt…",The Seven Kingdoms…,
WeezieBenobi,Tue Jan 04 03:37:30 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
Chris_plsp,Tue Jan 04 03:37:21 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
StalderSara1023,Tue Jan 04 03:37:11 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
ExplorerArts,Tue Jan 04 03:36:38 +0000 2022,@CarePers4 @JackLombardi sure they do. Rand Paul grilled Dr Fauci in Congress. Ted  Cruz scolded United Airlines CE… https://t.co/wTJgihIeMq,,
MamboZuri1,Tue Jan 04 03:34:53 +0000 2022,RT @africaupdates: Kenya🇰🇪 has remained silent over the move by the United Arab Emirates (UAE)🇦🇪 to extend a ban on flights✈️ to Dubai even…,🇰🇪 «-» 🇬🇧,
Jakeatview,Tue Jan 04 03:34:46 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…, U.S.A. ,
AmericaeNatione,Tue Jan 04 03:34:43 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,"Alabama, USA",
laxradar,Tue Jan 04 03:34:23 +0000 2022,"United Airlines flight #UAL1671 spotted at 11,900 feet! https://t.co/sHx3nKymgL","Los Angeles, CA",
akjwl,Tue Jan 04 03:34:08 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
CattyCumin,Tue Jan 04 03:34:00 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,United States,
JzLumley,Tue Jan 04 03:33:49 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,Seattle ,
LostEko,Tue Jan 04 03:32:56 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
nathanielbumpo,Tue Jan 04 03:32:52 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
FullThrottleFem,Tue Jan 04 03:32:46 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
ChrisBa62532259,Tue Jan 04 03:32:31 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
ryan102857,Tue Jan 04 03:32:02 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,"Fayette County, TX",
RaJeltz,Tue Jan 04 03:31:55 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,,
FlaRockHouseMan,Tue Jan 04 03:31:39 +0000 2022,RT @AtlRey: United Airlines is now outsourcing work to unvaxed foreign flight attendants due to staffing shortages over their mandatory vax…,"Florida, USA",
