user,date,text,location,coordinates
CNBC,Sun May 08 16:02:00 +0000 2022,"Passenger airlines are a crucial industry in the global economy, but the sector is also extremely volatile. Why do… https://t.co/Mi6kTuM4XH","Englewood Cliffs, NJ",
S_OkudzetoAblak,Fri May 06 16:41:52 +0000 2022,The overwhelming outrage of the Ghanaian people is producing results as President Akufo-Addo flies commercial aboar… https://t.co/yJHZZ1HLYc,Ghana,
CNN,Thu May 05 20:15:06 +0000 2022,A United Airlines passenger was taken into custody Thursday morning at Chicago's O'Hare International Airport after… https://t.co/M2YCpp6IyU,,
RegularAmeric11,Mon May 09 04:19:29 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,Fly Over Country US,
laxradar,Mon May 09 04:18:12 +0000 2022,"United Airlines flight #UAL1231 spotted at 14,600 feet! https://t.co/kMGEtDGnOM","Los Angeles, CA",
ALETTAHA,Mon May 09 04:17:10 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,CPT SA Defending the underdog☑,
MylesXSimpson,Mon May 09 04:17:06 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,Please let me know ,
JerryWagnon,Mon May 09 04:17:00 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,,
HjgTweet,Mon May 09 04:16:59 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,,
snakedoc6458,Mon May 09 04:16:18 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,Florida,
The_organicgirl,Mon May 09 04:16:05 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,,
srftoy,Mon May 09 04:15:59 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,"iPhone: 34.937156,-120.418790",
laxradar,Mon May 09 04:15:02 +0000 2022,"United Airlines flight #UAL2413 spotted at 8,325 feet! https://t.co/VCxqmAl4qx","Los Angeles, CA",
newbeginning05,Mon May 09 04:14:21 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,,
isabelleW777,Mon May 09 04:12:39 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,"North Carolina, USA",
MarionIsham,Mon May 09 04:12:33 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,,
GuyGodin1,Mon May 09 04:12:32 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,"Laval, Québec, Canada",
igel_paola,Mon May 09 04:09:20 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,always on the move,
TruthJMJ,Mon May 09 04:09:07 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,🇨🇦,
procm2,Mon May 09 04:07:44 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,"Wheeling, IL",
DNTTRED,Mon May 09 04:06:52 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,,
Khiba925,Mon May 09 04:06:40 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,,
JohnBla27209136,Mon May 09 04:06:24 +0000 2022,"John Fund, 'Chicago’s Decline Accelerates as Boeing Abandons It' Under Lori Lightfoot's lack of leadership, Chicago… https://t.co/Q6Zq0Elhn2","Salem, Illinois",
laxradar,Mon May 09 04:05:50 +0000 2022,"United Airlines flight #UAL1205 spotted at 16,050 feet! https://t.co/fxJnT9hdJs","Los Angeles, CA",
NicolasChandl10,Mon May 09 04:05:48 +0000 2022,"RT @angelaewalsh: United Airlines purchased 2 1st class tickets frSarasota to Boston for today. Check in online,have boarding passes.Go to…",,
NicolasChandl10,Mon May 09 04:05:45 +0000 2022,RT @angelaewalsh: United Airlines is the worst.  I got bumped for no reason from my flight with a 1st class boarding pass in hand on Jan 31…,,
lmeskers1,Mon May 09 04:05:21 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,"Colorado, USA",
madashell5056,Mon May 09 04:04:41 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,"Boise, ID",
realWandaJean,Mon May 09 04:04:33 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,,
LapucaJelarni,Mon May 09 04:02:34 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,,
LCBSW1976,Mon May 09 04:01:23 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,USA,
Sandy_Trump2020,Mon May 09 04:00:22 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,,
7ASILVER,Mon May 09 03:59:15 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,,
tiredoflibBS808,Mon May 09 03:59:09 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,,
THeNBLeNDr,Mon May 09 03:58:20 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,Yuma AZ USA,
KLSKansas,Mon May 09 03:58:03 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,,
mickleon,Mon May 09 03:57:30 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,Free State of Florida,
coach_roach12,Mon May 09 03:57:23 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,,
grumpypeach89,Mon May 09 03:57:03 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,United States,
prof_robert65,Mon May 09 03:56:38 +0000 2022,RT @ianmSC: Nearly three weeks after Twitter and CNN “experts” claimed that US airlines would see mass cancellations due to maskless travel…,Canada,
