user,date,text,location,coordinates
Reuters,Thu Sep 02 23:25:09 +0000 2021,"United Airlines resumes flights at Newark, NJ airport after flooding https://t.co/ZD3XprJd3I https://t.co/8zdoWB4FJY",Around the world,
SweeneyABC,Thu Sep 02 12:02:02 +0000 2021,BREAKING: United Airlines suspends operations at Newark Airport. https://t.co/6RbVlTyRm3,"Washington, D.C.",
newsmax,Thu Sep 02 19:35:11 +0000 2021,"United Airlines on Thursday suspended operations at New Jersey's Newark Liberty airport, while U.S. passenger railr… https://t.co/hIQMJoHDeI",United States,
kpottermn,Fri Sep 03 13:10:26 +0000 2021,"This change takes effect on Saturday morning, which means even travelers heading for Amsterdam later today will be… https://t.co/aZJ8DWu9TX","Minnesota, USA",
laxradar,Fri Sep 03 13:10:21 +0000 2021,"United Airlines flight #UAL1888 spotted at 5,925 feet! https://t.co/kl7Xcf7oP1","Los Angeles, CA",
laxradar,Fri Sep 03 13:10:05 +0000 2021,"United Airlines flight #UAL2616 spotted at 1,725 feet! https://t.co/lSM2WchHLf","Los Angeles, CA",
RebeccahRX,Fri Sep 03 13:07:14 +0000 2021,"RT @Reuters: United Airlines resumes flights at Newark, NJ airport after flooding https://t.co/ZD3XprJd3I https://t.co/8zdoWB4FJY",New York,
cottage_orchard,Fri Sep 03 13:05:05 +0000 2021,@IAmSophiaNelson @CNN @andersoncooper @theGrio That man has more baggage than United Airlines.,"Dayton, OH",
Nicolas43613390,Fri Sep 03 13:05:04 +0000 2021,"@NCheron_bourse worldline, united airlines","Genève, Suisse",
publishous,Fri Sep 03 13:03:37 +0000 2021,Life Lessons from the Mechanical Glitch on a United Airlines Flight https://t.co/gIT0RhN4HR by @ShashiDKulkarni on @Publishous #travel,,
AandIby,Fri Sep 03 13:01:26 +0000 2021,"200 MN BABIES 2 MN DEAD 3.0 BN GENERAL in 40 YRS and 20 COUNT GANG NOW
https://t.co/oS9h0owKfh… https://t.co/AfzPapSyKP",,
uchennau1,Fri Sep 03 13:01:26 +0000 2021,"With all due disrespect, United airlines can really go to hell honestly.","Montréal, Québec",
MightyTravels,Fri Sep 03 12:55:38 +0000 2021,US$358 - Cheap flights to Barcelona from Portland (United Airlines) https://t.co/fndgxMahVL,,
AirlinesDotOrg,Fri Sep 03 12:53:43 +0000 2021,"RT @US_TRANSCOM: A unique and significant part of the nation's air mobility resources is the Civil Reserve Air Fleet, or CRAF. Read about @…","Washington, DC",
laxradar,Fri Sep 03 12:49:06 +0000 2021,"United Airlines flight #UAL842 spotted at 8,100 feet! https://t.co/YK6qhGSqL1","Los Angeles, CA",
TravelAdvisorFL,Fri Sep 03 12:48:55 +0000 2021,United Airlines extends validity of unused tickets https://t.co/SCCuabv5Gy via @TravelWeeklyUS #Tampa #flights… https://t.co/Bc1O48GwEC,"Tampa, FL",
laxradar,Fri Sep 03 12:48:33 +0000 2021,"United Airlines flight #UAL1652 spotted at 24,400 feet! https://t.co/MmkYs3oOgj","Los Angeles, CA",
laxradar,Fri Sep 03 12:43:51 +0000 2021,"United Airlines flight #UAL534 spotted at 4,350 feet! https://t.co/gubG1HHUvg","Los Angeles, CA",
laxradar,Fri Sep 03 12:34:52 +0000 2021,United Airlines flight #UAL674 spotted at 850 feet! https://t.co/LZ4BLt9GLO,"Los Angeles, CA",
ETEJRadar,Fri Sep 03 12:30:51 +0000 2021,"United Airlines Boeing 777 300ER (N2644U, #A290D0) as U.S. Transportation Command flight #CMB379 at 36000 ft headin… https://t.co/rGvSrgiHpz","ETEJ, Germany",
EDDC_Radar,Fri Sep 03 12:22:05 +0000 2021,"United Airlines Boeing 777 300ER (N2644U, #A290D0) as U.S. Transportation Command flight #CMB379 at 36000 ft headin… https://t.co/OrYcGfArvX",EDDC,
laxradar,Fri Sep 03 12:21:40 +0000 2021,"United Airlines flight #UAL1147 spotted at 11,200 feet! https://t.co/gDqCkoKelC","Los Angeles, CA",
B777300ANA,Fri Sep 03 12:17:57 +0000 2021,"RT @tan_tan_ch: Boeing
UNITED Airlines
BOE49 from CHS to VCV   
B787-10 N13014 https://t.co/jcgLnfzKdk","Ho Chi Minh City, Vietnam",
laxradar,Fri Sep 03 12:16:29 +0000 2021,"United Airlines flight #UAL1720 spotted at 39,000 feet! https://t.co/Jkli8dig7C","Los Angeles, CA",
MightyTravels,Fri Sep 03 12:13:39 +0000 2021,US$371 - Cheap flights to Madrid from Seattle (United Airlines) https://t.co/G9OfzzogfG,,
laxradar,Fri Sep 03 12:10:18 +0000 2021,"United Airlines flight #UAL1292 spotted at 15,975 feet! https://t.co/oIgRrv5Vuu","Los Angeles, CA",
LorenYDOD,Fri Sep 03 12:06:59 +0000 2021,@yeahgiancarlo @united Bro I wish I flew more united. Damn my family for being American airlines marks. But see ya tonight man!!,"Glenview, IL",
oceanflorida,Fri Sep 03 12:06:06 +0000 2021,"🌴Deal of the Week🌴
2023: 14 nights Disney Area Executive Villa
WAS £961pp | NOW £739pp incl. flights &amp; FREE experie… https://t.co/UxaQierRGW",London (heart in Florida),
