user,date,text,location,coordinates
msainat1,Fri Nov 11 03:44:30 +0000 2022,"Pilots at United Airlines will also be holding a picket at Denver International Airport on Tuesday, November 15 ove… https://t.co/BWON8QZcdx",,
rubin_allergy,Thu Nov 10 21:39:07 +0000 2022,"This is a story of why airlines need to stock epinephrine auto-injectors on all flights.
@AmericanAir @SouthwestAir… https://t.co/R61MZHzv5Z","Naperville, IL",
DerrickNAACP,Fri Nov 11 19:18:06 +0000 2022,"From United Airlines, Audi, Mondelez, Pfizer and Chipotle, companies are pausing ads here. Corporations like Twitte… https://t.co/sQAngRCBaI","Jackson, MS",
100PCTMAGS,Fri Nov 11 23:07:53 +0000 2022,I SEEN SAUDIA AIRLINES CREW AT ST JAMES PARK !!! AS I WAS HEADING IN FOR THE STADIUM TOUR WITH MY FAMILY TODAY - PR… https://t.co/34NXvZu5Wx,Newcastle Upon Tyne - UK,
704Original,Fri Nov 11 23:07:12 +0000 2022,"RT @DoNotPanik1: @joncoopertweets Depending on airline
Delta: 2 hours before boarding
American: 4 hours before boarding 
United: you arrive…",828 NC-11 now NC-14,
OzgurElbir,Fri Nov 11 23:06:43 +0000 2022,"@vedatmilor Walmart, Comcast, Monsanto ve United Airlines.","Gainesville, FL",
HypeAviation,Fri Nov 11 23:06:05 +0000 2022,"United Airlines CEO Banking On Future Government Bailouts, But Only For The Strong
by Matthew Klint
#united… https://t.co/Vk0nuwb9q5",Global,
laxradar,Fri Nov 11 23:02:00 +0000 2022,United Airlines flight #UAL591 spotted at 225 feet! https://t.co/sxIsYYy3Cv,"Los Angeles, CA",
Dhall61,Fri Nov 11 23:01:57 +0000 2022,"1/
List Companies who have suspended Twitter Ads (a pretty good view of companies that view censorship as important… https://t.co/m6DZDNykHH",,
deanna_wiener,Fri Nov 11 23:01:16 +0000 2022,"RT @DoNotPanik1: @joncoopertweets Depending on airline
Delta: 2 hours before boarding
American: 4 hours before boarding 
United: you arrive…",,
laxradar,Fri Nov 11 22:59:39 +0000 2022,"United Airlines flight #UAL1139 spotted at 5,950 feet! https://t.co/Xwrm6HxTgx","Los Angeles, CA",
RedivexNews,Fri Nov 11 22:52:32 +0000 2022,United Airlines Hikes Wages for Pilots. That's Something the Fed Doesn't Need. https://t.co/ZRmylqPNv1 #stockmarket #fed #investing,,
chicadeees,Fri Nov 11 22:47:05 +0000 2022,"RT @politvidchannel: Brands including Volkswagen Group, General Motors, and United Airlines have said they will pause advertising on Twitte…",,
investigatenow_,Fri Nov 11 22:44:54 +0000 2022,"RT @politvidchannel: Brands including Volkswagen Group, General Motors, and United Airlines have said they will pause advertising on Twitte…",,
CaliCoastReplay,Fri Nov 11 22:40:56 +0000 2022,"@HumanistReport District Judge Mark Pittman, everyone.   One of Trump's finest appointed bullies.  He also declared… https://t.co/TpDsDM8JVA",United States,
laxradar,Fri Nov 11 22:38:23 +0000 2022,"United Airlines flight #UAL632 spotted at 32,000 feet! https://t.co/TjszTZwyga","Los Angeles, CA",
laxradar,Fri Nov 11 22:36:47 +0000 2022,"United Airlines flight #UAL1368 spotted at 18,550 feet! https://t.co/A92XXGB0Oz","Los Angeles, CA",
iAmAlaska49,Fri Nov 11 22:36:42 +0000 2022,"RT @OnDisasters: #OTD in 1946: United Airlines Flight 4040, a DC-3, crashes in Cleveland (Ohio, US), 2 of 20 aboard die. On approach, aircr…",,
JulieDa13267663,Fri Nov 11 22:35:10 +0000 2022,"RT @PoliticsVerse: List of Companies who have suspended Twitter Ad’s: 

General Mills
CVS
United Airlines
GM
Audi
Mazda
Porsche
Volkswagen…","Lee's Summit, MO",
laxradar,Fri Nov 11 22:33:12 +0000 2022,"United Airlines flight #UAL1897 spotted at 16,575 feet! https://t.co/7a3iUsf6yQ","Los Angeles, CA",
wavesofeuphoria,Fri Nov 11 22:33:11 +0000 2022,"RT @msainat1: Pilots at United Airlines will also be holding a picket at Denver International Airport on Tuesday, November 15 over stalled…",#ReligionCorruptedSpirituality,
Robert_Enninga,Fri Nov 11 22:32:18 +0000 2022,"@brclothwrites United Airlines DC-7
Portland, OR - Denver, CO - Wichita, KS
February 1957","Portland, Oregon, USA🇺🇸",
laxradar,Fri Nov 11 22:32:08 +0000 2022,"United Airlines flight #UAL2166 spotted at 2,900 feet! https://t.co/ZGXwEzqFZu","Los Angeles, CA",
TaKKKeOutTraSSh,Fri Nov 11 22:29:59 +0000 2022,"RT @politvidchannel: Brands including Volkswagen Group, General Motors, and United Airlines have said they will pause advertising on Twitte…",Maple SStreet uSS of AmeriKKKa,
Shasta_Otter,Fri Nov 11 22:24:35 +0000 2022,"RT @GunnelsWarren: Elon Musk: I need $1.5 billion or SpaceX will go broke
Feds: Approved

Intel CEO: We need $76 billion or we're moving to…","Ann Arbor, MI",
annabolton2012,Fri Nov 11 22:22:45 +0000 2022,"RT @rubin_allergy: This is a story of why airlines need to stock epinephrine auto-injectors on all flights.
@AmericanAir @SouthwestAir @Del…",,
PFInsider,Fri Nov 11 22:18:20 +0000 2022,"You'll have to spend and fly more in 2023 to achieve @United elite status, but positive changes soften the blow som… https://t.co/692WQ6UW9T",,
jimearl666,Fri Nov 11 22:11:12 +0000 2022,"RT @GunnelsWarren: Elon Musk: I need $1.5 billion or SpaceX will go broke
Feds: Approved

Intel CEO: We need $76 billion or we're moving to…","Doughy, Maine",
5stringpaul,Fri Nov 11 22:07:52 +0000 2022,"RT @OnDisasters: #OTD in 1946: United Airlines Flight 4040, a DC-3, crashes in Cleveland (Ohio, US), 2 of 20 aboard die. On approach, aircr…","YORK, UK.",
OnDisasters,Fri Nov 11 22:03:56 +0000 2022,"#OTD in 1946: United Airlines Flight 4040, a DC-3, crashes in Cleveland (Ohio, US), 2 of 20 aboard die. On approach… https://t.co/6SMjhPG3V1","Livramento, Azores, Portugal",
vocabularasa,Fri Nov 11 22:03:42 +0000 2022,"RT @DerrickNAACP: From United Airlines, Audi, Mondelez, Pfizer and Chipotle, companies are pausing ads here. Corporations like Twitter need…",#DulacLA to #DFW to #MobileAL,
MobileALNAACP,Fri Nov 11 22:03:40 +0000 2022,"RT @DerrickNAACP: From United Airlines, Audi, Mondelez, Pfizer and Chipotle, companies are pausing ads here. Corporations like Twitter need…","Mobile County, AL",
WoobieTuesday,Fri Nov 11 22:02:43 +0000 2022,"RT @msainat1: Pilots at United Airlines will also be holding a picket at Denver International Airport on Tuesday, November 15 over stalled…",Russia Hacked My Vodka,
Captain_Deion,Fri Nov 11 21:59:15 +0000 2022,RT @CNBC: United gives pilots 5% raises early after contract talks turn rocky https://t.co/RU777GNnU8,"Orlando, FL",
laxradar,Fri Nov 11 21:58:08 +0000 2022,"United Airlines flight #UAL2675 spotted at 4,525 feet! https://t.co/IKLgo3WILb","Los Angeles, CA",
Belacdie,Fri Nov 11 21:57:23 +0000 2022,"RT @msainat1: Pilots at United Airlines will also be holding a picket at Denver International Airport on Tuesday, November 15 over stalled…",,
kvlasek,Fri Nov 11 21:57:22 +0000 2022,RT @rlutte: UNO partners with United Airlines to bring Aviate program to young pilots https://t.co/u7ebBSm7v9    @aviationuno @UNOmaha,"Omaha, NE",
laxradar,Fri Nov 11 21:56:40 +0000 2022,"United Airlines flight #UAL821 spotted at 35,025 feet! https://t.co/a0lymgJ6zg","Los Angeles, CA",
KevinTilley16,Fri Nov 11 21:54:42 +0000 2022,"RT @spotter_airline: United Airlines
Boeing 737-924/ER
N75435 @ LAX https://t.co/OVA85PTBD2",,
HeyAndyCraig,Fri Nov 11 21:52:55 +0000 2022,"RT @GunnelsWarren: Elon Musk: I need $1.5 billion or SpaceX will go broke
Feds: Approved

Intel CEO: We need $76 billion or we're moving to…",,
laxradar,Fri Nov 11 21:52:30 +0000 2022,"United Airlines flight #UAL2027 spotted at 37,000 feet! https://t.co/WkcUQejthw","Los Angeles, CA",
TellMeBest,Fri Nov 11 21:50:00 +0000 2022,United Airlines is bringing back the practice of offering airline kid's meals to its littlest passengers on long fl… https://t.co/czyUSTfOsJ,,
laxradar,Fri Nov 11 21:49:20 +0000 2022,"United Airlines flight #UAL2041 spotted at 35,000 feet! https://t.co/SuPMIYwE0o","Los Angeles, CA",
teecruz953,Fri Nov 11 21:48:40 +0000 2022,@santirh74 @AmericanAir I consistently get delayed flights with American Airlines too. If I had better options betw… https://t.co/2DK3vhebW9,"Chicago, IL",
simple_flying,Fri Nov 11 21:48:31 +0000 2022,How an overconfident captain caused the crash of a Boeing 727-200 in Utah. https://t.co/BOo9s22WCX,,
WillesLee,Fri Nov 11 21:47:20 +0000 2022,"1:07 late to pull bc …. rain. Good job, @united airlines professionals. https://t.co/rANHAbmH0Z https://t.co/yJyytKQKav",Virginia,
unlvgrad03,Fri Nov 11 21:46:08 +0000 2022,"RT @BoardingArea: Chase United Airlines Cards: Increased welcome offers, up to 100K https://t.co/7Eo2Zv1Aqe via @FrequentMiler","36.079155,-115.031136",
BoardingArea,Fri Nov 11 21:46:03 +0000 2022,"Chase United Airlines Cards: Increased welcome offers, up to 100K https://t.co/7Eo2Zv1Aqe via @FrequentMiler",,
