user,date,text,location,coordinates
barstoolsports,Mon May 23 15:45:02 +0000 2022,Ex Bronco and Current CFL WR Whooped Some United Airlines Kiosk Clerk at Newark Airport This Weekend… https://t.co/DUDaQXQCMA,America,
tariqnasheed,Mon May 23 14:29:11 +0000 2022,"A Black customer was assaulted by a white @united airlines employee, &amp; the man defended himself. And in typical ant… https://t.co/nOyHmDBVWj",Los Angeles,
tariqnasheed,Mon May 23 16:39:08 +0000 2022,This is the correct headline. And @United needs to let the public know if they are going to co-sign anti-Black atta… https://t.co/GH5TvuUTmv,Los Angeles,
centralspotter,Tue May 24 08:09:17 +0000 2022,"👀✈️🔊
EC-MHB 
#VLG54ZZ 
#Vueling Airlines 
#Spain
#Airbus A321 231SL 
#Vueling Airlines
#345042
From: #EDI Edinburgh… https://t.co/7K6lhZ2V6V","Scotland, United Kingdom",
janan_johai,Tue May 24 08:07:12 +0000 2022,"RT @tariqnasheed: A Black customer was assaulted by a white @united airlines employee, &amp; the man defended himself. And in typical anti-Blac…","Oakland, CA",
amal_chou,Tue May 24 08:06:55 +0000 2022,RT @barstoolsports: Ex Bronco and Current CFL WR Whooped Some United Airlines Kiosk Clerk at Newark Airport This Weekend https://t.co/PHQEe…,"Doha, Qatar",
centralspotter,Tue May 24 08:05:11 +0000 2022,"👀✈️🔊
N672UA 
#UAL929 
#United Airlines 
#United States
#Boeing 767 322ER/W 
#United Airlines
#A8E4E9
From: #LHR Lon… https://t.co/hqVEoBer9g","Scotland, United Kingdom",
ClaimDelay,Tue May 24 08:04:55 +0000 2022,Attention all United Airlines passengers. Were you on flight UA939 on 23rd May 2022 from London Heathrow Airport to… https://t.co/8rIbXEwFtK,"Manchester, England",
CaryWollenweber,Tue May 24 08:04:39 +0000 2022,@BrandonPerna Hopefully this OLD NFL reject won't have a job anymore either. That Arab United Airlines worker was t… https://t.co/9H2OtwSmWJ,,
Fantastic5Beaut,Tue May 24 07:58:47 +0000 2022,RT @Fantastic5Beaut: TMZ needs to be shut down! Look how they worded this! They making look like the ex NFL player was the aggressor. He sh…,United States,
