,user,date,text,location,coordinates
0,Reuters,Wed Jul 21 19:05:07 +0000 2021,United Airlines CEO sees travel 'ups and downs' until more people vaccinated https://t.co/uCeooYfmiG https://t.co/R91CiXL9e7,Around the world,
1,GretaLWall,Wed Jul 21 14:04:19 +0000 2021,"#MarketWatch $UAL beats Q2 revenue expectations

United Airlines reported a per share loss of $3.91, in line with e… https://t.co/6nCdEji7Qi","San Diego, CA",
2,EpochTimes,Wed Jul 21 15:40:01 +0000 2021,#UnitedAirlines reduced its quarterly loss to $434 million and posted surprisingly strong revenue as US vacation tr… https://t.co/sJdKuOMgXC,"New York, USA",
3,TheSsbak,Wed Jul 21 22:59:53 +0000 2021,RT @CNBC: “We’re not going to prevent the delta variant from coming to the United States by closing those borders because it’s already here…,Geneva,
4,iWeller_health,Wed Jul 21 22:58:57 +0000 2021,United Airlines posts $434-M loss in 2Q - SEATTLE: United Airlines reduced its quarterly loss to $434 million and p… https://t.co/37MEcR6GqN,,
5,Yvette45184087,Wed Jul 21 22:57:40 +0000 2021,RT @CNBC: “We’re not going to prevent the delta variant from coming to the United States by closing those borders because it’s already here…,,
6,AzrielWynge,Wed Jul 21 22:54:16 +0000 2021,@united UA4882. This is the thunderstorm that canceled my flight. And because of this terrible storm United Airline… https://t.co/kFgtnOvLBR,Arkansas,
7,Shawnwe84810258,Wed Jul 21 22:53:00 +0000 2021,RT @CNBC: “We’re not going to prevent the delta variant from coming to the United States by closing those borders because it’s already here…,"Bayou vista, La",
8,BabushkaThe,Wed Jul 21 22:52:30 +0000 2021,RT @CNBC: “We’re not going to prevent the delta variant from coming to the United States by closing those borders because it’s already here…,Anglosphere,
9,davidblaiseg,Wed Jul 21 22:48:56 +0000 2021,RT @CNBC: “We’re not going to prevent the delta variant from coming to the United States by closing those borders because it’s already here…,"Coral Springs, FL",
10,AFAUnitedMEC,Wed Jul 21 22:48:00 +0000 2021,"RT @UnitedPilots: ""The airline kept all of its wide-body jets..."" and ""The 2023 delivery number alone is equivalent to adding an airline ne…","Chicago, IL",
11,Nr1AmerTours,Wed Jul 21 22:46:34 +0000 2021,YOUR UPDATES TODAY 🔵 US airlines say spread of COVID delta variant isn't deterring travelers from booking flights… https://t.co/A5QpkDyeGv,,
12,AlaraimiMuneer,Wed Jul 21 22:44:54 +0000 2021,RT @CNBC: “We’re not going to prevent the delta variant from coming to the United States by closing those borders because it’s already here…,,
13,nanyminute,Wed Jul 21 22:44:30 +0000 2021,United Airlines gets new planes. https://t.co/xBaHKkNdwC,"Las Vegas, NV",
14,above_monroe,Wed Jul 21 22:44:17 +0000 2021,"🇺🇸 UNITED #UAL52: 3.6mi away [60° elevation] @ 32975ft, heading NE @ 587mph [United Airlines - #BOEING 767-322]… https://t.co/3OlVXKPh5g","New Jersey, USA",
15,CNBC,Wed Jul 21 22:44:00 +0000 2021,“We’re not going to prevent the delta variant from coming to the United States by closing those borders because it’… https://t.co/HvRX9cQtcV,"Englewood Cliffs, NJ",
16,Tamiisright,Wed Jul 21 22:43:24 +0000 2021,"@CoryDelcru @BSkipley @KassyDillon Updated May 25, 2021

All passengers and crew are required to wear masks at all… https://t.co/M6eVuHl1gS",,
17,DarrynWeinstein,Wed Jul 21 22:42:04 +0000 2021,Former United Airlines Flight Attendant Pushing Beverage Cart From Boston to NYC in Honor of 9 ... https://t.co/go9Yw1vgrh,NYC World HQ,
