user,date,text,location,coordinates
BleacherReport,Fri Apr 14 18:43:02 +0000 2023,United Airlines really offered to fly Diar DeRozan to Miami for the play-in finale 😅 https://t.co/n0QyBYnQnf,,
Investingcom,Sun Apr 16 14:00:02 +0000 2023,"🇺🇸EARNINGS THIS WEEK:

-TESLA
-NETFLIX
-IBM
-TAIWAN SEMI
-BANK OF AMERICA
-GOLDMAN SACHS
-MORGAN STANLEY
-CHARLES S… https://t.co/L3rseKZiFQ",Global,
TheNBACentral,Fri Apr 14 00:24:53 +0000 2023,United Airlines offers to fly Diar DeRozan to Miami for Friday’s play-in game: https://t.co/bKhgG5SDR1,,
marketsday,Sun Apr 16 16:07:34 +0000 2023,"#EARNINGS THIS WEEK:

-TESLA
-NETFLIX
-IBM
-TAIWAN SEMI
-BANK OF AMERICA
-GOLDMAN SACHS
-MORGAN STANLEY
-CHARLES SC… https://t.co/EnPBk2hN5m","Salem, India",
Pipemau5,Sun Apr 16 16:06:52 +0000 2023,"RT @Investingcom: 🇺🇸EARNINGS THIS WEEK:

-TESLA
-NETFLIX
-IBM
-TAIWAN SEMI
-BANK OF AMERICA
-GOLDMAN SACHS
-MORGAN STANLEY
-CHARLES SCHWAB…",Chile,
cindy8000,Sun Apr 16 16:03:26 +0000 2023,The food on @united was is delicious!  #Travel #airlines https://t.co/Otv3YYlDLs,Houston,
evalynn55564583,Sun Apr 16 16:03:20 +0000 2023,RT @JoshYoder: @Kathy20221 This is United Airlines CEO Scott Kirby. He’s not capable of running a large airline effectively. https://t.co/S…,,
Trader_Andim,Sun Apr 16 16:00:08 +0000 2023,"RT @Investingcom: 🇺🇸EARNINGS THIS WEEK:

-TESLA
-NETFLIX
-IBM
-TAIWAN SEMI
-BANK OF AMERICA
-GOLDMAN SACHS
-MORGAN STANLEY
-CHARLES SCHWAB…","New York, USA",
DavJeff123,Sun Apr 16 15:59:37 +0000 2023,@tiffanylloree Stop taking airlines at United immediately,,
Turiz24,Sun Apr 16 15:57:04 +0000 2023,"RT @Investingcom: 🇺🇸EARNINGS THIS WEEK:

-TESLA
-NETFLIX
-IBM
-TAIWAN SEMI
-BANK OF AMERICA
-GOLDMAN SACHS
-MORGAN STANLEY
-CHARLES SCHWAB…",,
LadyTruth7,Sun Apr 16 15:56:54 +0000 2023,RT @JoshYoder: @Kathy20221 This is United Airlines CEO Scott Kirby. He’s not capable of running a large airline effectively. https://t.co/S…,,
flyunitedng,Sun Apr 16 15:56:46 +0000 2023,"Following United Nigeria Airlines' certification as an IOSA (IATA Operational Safety Audit Programme) Operator, the… https://t.co/O1H1D00Dsy","Enugu, Nigeria",
LadyTruth7,Sun Apr 16 15:56:27 +0000 2023,RT @JoshYoder: Another pilot incapacitation💥. Air traffic controllers and passengers on United Airlines flight 2102 landing in SFO on April…,,
hedging_reality,Sun Apr 16 15:55:28 +0000 2023,"RT @Investingcom: 🇺🇸EARNINGS THIS WEEK:

-TESLA
-NETFLIX
-IBM
-TAIWAN SEMI
-BANK OF AMERICA
-GOLDMAN SACHS
-MORGAN STANLEY
-CHARLES SCHWAB…",Winter,
Andrej_Jaros,Sun Apr 16 15:55:17 +0000 2023,"RT @Investingcom: 🇺🇸EARNINGS THIS WEEK:

-TESLA
-NETFLIX
-IBM
-TAIWAN SEMI
-BANK OF AMERICA
-GOLDMAN SACHS
-MORGAN STANLEY
-CHARLES SCHWAB…",Not FA/DYOR,
centralspotter,Sun Apr 16 15:54:51 +0000 2023,"👀✈️🔊
N24972 
#UAL935 
#United Airlines 
#United States
#Boeing 787-9 Dreamliner 
#United Airlines
#A254D6
Alt 35975… https://t.co/kQasW7kNQm","Scotland, United Kingdom",
Whitnieeee_,Sun Apr 16 15:54:32 +0000 2023,United airlines got me so fired up rn I could cry atp😅,,
