user,date,text,location,coordinates
AirCanada,Fri Jul 22 12:09:25 +0000 2022,"We're pleased to expand our relationship with @united to bring more flight options to customers, improve schedule c… https://t.co/aChWDxPnPj",,
markets,Thu Jul 21 18:28:28 +0000 2022,The head of United Airlines apologized to US Transportation Secretary Pete Buttigieg after the carrier publicly fau… https://t.co/MhsAUdpB3F,New York,
MorningBrew,Fri Jul 22 14:24:05 +0000 2022,"Top 8 US airlines with highest percentage of mishandled luggage (lost, damaged, delayed):

Republic Airways - 0.904… https://t.co/MDP2EiNIt9","New York, NY",
centralspotter,Sat Jul 23 09:03:19 +0000 2022,"👀✈️🔊
N813AN 
#AAL203 
#American Airlines 
#United States
#Boeing 787 8 
#American Airlines
#AB148E
From: #AMS Amste… https://t.co/X5YHYyxUJF","Scotland, United Kingdom",
centralspotter,Sat Jul 23 08:58:15 +0000 2022,"👀✈️🔊
N76064 
#Unknown 
#United Airlines 
#United States
#Boeing 767 424ER 
#United Airlines
#AA44CF
From: #Unknown… https://t.co/2M42PqBMT8","Scotland, United Kingdom",
centralspotter,Sat Jul 23 08:57:13 +0000 2022,"👀✈️🔊
N19130 
#UAL37 
#United Airlines 
#United States
#Boeing 757 224/W 
#United Airlines
#A16EBC
From: #EDI Edinbu… https://t.co/dHaMHLfNrM","Scotland, United Kingdom",
bayfadboy,Sat Jul 23 08:54:47 +0000 2022,"RT @AguofApapa: @The_Ngozi Dana, green Africa, United airlines avoid them",lagos,
centralspotter,Sat Jul 23 08:53:37 +0000 2022,"👀✈️🔊
N813AN 
#AAL203 
#American Airlines 
#United States
#Boeing 787 8 
#American Airlines
#AB148E
From: #AMS Amste… https://t.co/f8lnU7b9At","Scotland, United Kingdom",
AguofApapa,Sat Jul 23 08:49:53 +0000 2022,"@The_Ngozi Dana, green Africa, United airlines avoid them","Lagos, Nigeria",
KitUy1116,Sat Jul 23 08:48:49 +0000 2022,A pilot just told an interviewer that the rich are insisting upon unvaccinated pilots... while the rest of us must… https://t.co/pnGD9swxKT,,
centralspotter,Sat Jul 23 08:48:08 +0000 2022,"👀✈️🔊
N78005 
#UAL71 
#United Airlines 
#United States
#Boeing 777 224ER 
#United Airlines
#AA92FC
From: #AMS Amster… https://t.co/ZyM9rmAb1A","Scotland, United Kingdom",
TSIUSA,Sat Jul 23 08:48:02 +0000 2022,"Air Canada and United Propose Transborder Joint Venture - AeroXplorer.comDuring the pandemic, United Airlines cut a… https://t.co/31qrcvw8Ko","Dallas, TX",
centralspotter,Sat Jul 23 08:47:44 +0000 2022,"👀✈️🔊
N12004 
#UAL945 
#United Airlines 
#United States
#Boeing 787 10 
#United Airlines
#A05627
From: #FRA Frankfur… https://t.co/hUXoyMWc1T","Scotland, United Kingdom",
ClaimDelay,Sat Jul 23 08:47:39 +0000 2022,Attention all United Airlines passengers. Were you on flight UA921 on 22nd July 2022 from London Heathrow Airport t… https://t.co/KsB27ypQay,"Manchester, England",
centralspotter,Sat Jul 23 08:47:32 +0000 2022,"👀✈️🔊
SP-LSG 
#LOT2LY 
#LOT Polish Airlines 
#Poland
#Boeing 787 9 
#LOT Polish Airlines
#48AE26
From: #JFK John F K… https://t.co/FtbSEndEvz","Scotland, United Kingdom",
rafdalzon,Sat Jul 23 08:47:14 +0000 2022,"@jmcl_gtr @Fly_Norwegian Comment: This song was made for united airlines...
https://t.co/oX97Lmq3mF",Norway,
laxradar,Sat Jul 23 08:43:39 +0000 2022,"United Airlines flight #UAL2215 spotted at 29,750 feet! https://t.co/gdlHRNIxa6","Los Angeles, CA",
AndyCollison68,Sat Jul 23 08:42:37 +0000 2022,@HeathrowAirport 20 minutes to get from the main T2 departure hall through to the other side of security (United Ai… https://t.co/BU3ZqdaK9H,,
TheWaldo64,Sat Jul 23 08:41:40 +0000 2022,"RT @spotter_airline: United Airlines
Boeing 757-33N
N57862 @ LAX https://t.co/YmUET5RSrE",LEMH-MAH,
NPukhtii,Sat Jul 23 08:37:50 +0000 2022,"RT @Rainmaker1973: The Overture airliner is a proposed Mach 1.7 (1,000 kn; 1,800 km/h), 65- to 88-passenger supersonic transport by Boom Te…",,
Sollencia,Sat Jul 23 08:33:17 +0000 2022,American and United airlines return to profitability - CNN https://t.co/JNF2Qk2J5a,United States,
AboveHebburn,Sat Jul 23 08:25:57 +0000 2022,"🇺🇸 N78005 #UNITED #UAL71 AMS-EWR: 0.9mi away heading WNW, travelling 492mph @ 34000ft [United Airlines - #777-224][… https://t.co/iqQ8cgAlHi",,
spotter_airline,Sat Jul 23 08:25:51 +0000 2022,"United Airlines
Boeing 757-33N
N57862 @ LAX https://t.co/YmUET5RSrE",,
secularsatan,Sat Jul 23 08:21:23 +0000 2022,RT @ClassicsPlanes: A United Airlines B757-200 seen here in this photo departing San Francisco in November 2006 #avgeeks ©- See photo https…,,
Flynous,Sat Jul 23 08:20:00 +0000 2022,"Full-service return flights from Helsinki to Dubai, UAE for €261!  https://t.co/UigL05UJqT",,
Aprylismyname,Sat Jul 23 08:19:38 +0000 2022,"RT @CP24: Air Canada and United Airlines sign deal to expand relationship
https://t.co/Uvqz5V6Pid",,
laxradar,Sat Jul 23 08:19:35 +0000 2022,"United Airlines flight #UAL1741 spotted at 10,225 feet! https://t.co/KxtLmxrgB6","Los Angeles, CA",
bee963287336,Sat Jul 23 08:16:49 +0000 2022,"RT @Rainmaker1973: The Overture airliner is a proposed Mach 1.7 (1,000 kn; 1,800 km/h), 65- to 88-passenger supersonic transport by Boom Te…",🤍🖤,
laxradar,Sat Jul 23 08:07:54 +0000 2022,United Airlines flight #UAL1442 spotted at 950 feet! https://t.co/lTwLIIt7Pc,"Los Angeles, CA",
ROBERTV40857186,Sat Jul 23 08:05:35 +0000 2022,"RT @Rainmaker1973: The Overture airliner is a proposed Mach 1.7 (1,000 kn; 1,800 km/h), 65- to 88-passenger supersonic transport by Boom Te…",,
laxradar,Sat Jul 23 08:04:38 +0000 2022,United Airlines flight #UAL1734 spotted at 950 feet! https://t.co/mc6AoBW1FT,"Los Angeles, CA",
ButtigiegDem,Sat Jul 23 07:55:15 +0000 2022,RT @CrainsChicago: The head of United apologized to Transportation Secretary Pete Buttigieg after the carrier publicly faulted regulators f…,Planet Earth,
Saint_Iykay,Sat Jul 23 07:54:10 +0000 2022,"RT @Rainmaker1973: The Overture airliner is a proposed Mach 1.7 (1,000 kn; 1,800 km/h), 65- to 88-passenger supersonic transport by Boom Te…","Somewhere and Nowhere, Nigeria",
flyAPM,Sat Jul 23 07:53:09 +0000 2022,"RT @AirCanada: We're pleased to expand our relationship with @united to bring more flight options to customers, improve schedule coordinati…",Mexico / MMMX,
B2Cpromo1,Sat Jul 23 07:52:10 +0000 2022,United Airlines posts profit on travel surge but holds back on flight growth https://t.co/7awKTr7hPu,,
stack125,Sat Jul 23 07:49:29 +0000 2022,"RT @MorningBrew: Top 8 US airlines with highest percentage of mishandled luggage (lost, damaged, delayed):

Republic Airways - 0.904%
Ameri…","Manhattan, NY",
AirlineHub1,Sat Jul 23 07:49:21 +0000 2022,United Airlines announces Q2 financial results https://t.co/VXDYJ34y7B,worldwide,
laxradar,Sat Jul 23 07:38:37 +0000 2022,"United Airlines flight #UAL348 spotted at 39,000 feet! https://t.co/Yz7WL956dA","Los Angeles, CA",
ranvirnayar,Sat Jul 23 07:37:14 +0000 2022,"RT @indiaoutbound: For 1st time since 2020, #US airlines like #AmericanAirlines &amp; #UnitedAirlines report profitable quarters without govt s…",Paris,
TheFamilyAliens,Sat Jul 23 07:33:37 +0000 2022,RT @NOTSeanMcCarthy: Love when I have a hunch to buy 6 times the typical volume of Raytheon calls and 20 times the typical volume of United…,All relevant universes,
