user,date,text,location,coordinates
rahuldholakia,Wed Dec 29 00:05:46 +0000 2021,Over 6 hours on a flight from Newark to LA ; was experiencing mixed moods with not everything going my way - wanted… https://t.co/XWvVxzdyvE,somwhere on planet earth,
bopinion,Wed Dec 29 00:32:51 +0000 2021,"✈️ International travel is largely being put on hold again, and with it the chance to tap the staggering balance of… https://t.co/ktUlk3IY2c",Worldwide,
MichaelBerrySho,Tue Dec 28 16:26:28 +0000 2021,"BREAKING: United airlines pilots claim that the airline is bringing in 306 London-based, UNVAXXED flight attendants… https://t.co/HWskq8JCXD","Houston, TX",
TodMyers,Thu Dec 30 18:06:42 +0000 2021,"RT @American_Alley2: What is America becoming?

This is the CEO of United Airlines. https://t.co/4VfHOiUQju", Kansas,
lynxenjoyer,Thu Dec 30 18:06:35 +0000 2021,RT @ClassicsPlanes: A TWA Lockheed Tristar seen here in this photo at Chicago in February 1978 #avgeeks ©- See photo. You can also see the…,"Calgary, Alberta",
Karenri93790665,Thu Dec 30 18:05:46 +0000 2021,"RT @American_Alley2: What is America becoming?

This is the CEO of United Airlines. https://t.co/4VfHOiUQju",,
manitoucom,Thu Dec 30 18:05:15 +0000 2021,"RT @Jerusalem_Post: Earlier this month, a United Airlines flight from Chicago to Washington made a bit of aviation history, completing a 60…",,
Jerusalem_Post,Thu Dec 30 18:04:57 +0000 2021,"Earlier this month, a United Airlines flight from Chicago to Washington made a bit of aviation history, completing… https://t.co/YdRrDRjUH4",Israel,
laxradar,Thu Dec 30 18:04:56 +0000 2021,United Airlines flight #UAL2732 spotted at 325 feet! https://t.co/iJrPIAffBc,"Los Angeles, CA",
DonnerHeidi,Thu Dec 30 18:04:47 +0000 2021,RT @realGregKarnes: Why would anyone want to work for United Airlines?,East San Francisco Bay Area,
Yostman,Thu Dec 30 18:03:00 +0000 2021,"RT @American_Alley2: What is America becoming?

This is the CEO of United Airlines. https://t.co/4VfHOiUQju","Arizona, USA",
Jansinclair9,Thu Dec 30 18:02:56 +0000 2021,RT @FarquharForbes: This is disgraceful treatment of their employees by United Airlines. Good on Ted Cruz for sticking up for those affecte…,New York,
realGregKarnes,Thu Dec 30 18:02:47 +0000 2021,Why would anyone want to work for United Airlines? https://t.co/Co0MwhdhDU,"Oklahoma City, OK",
laxradar,Thu Dec 30 18:02:44 +0000 2021,United Airlines flight #UAL1158 spotted at 850 feet! https://t.co/v3RH7jdNzM,"Los Angeles, CA",
laxradar,Thu Dec 30 18:02:11 +0000 2021,"United Airlines flight #UAL1653 spotted at 16,325 feet! https://t.co/kfxpahOJX6","Los Angeles, CA",
njcooper5,Thu Dec 30 18:01:41 +0000 2021,"RT @American_Alley2: What is America becoming?

This is the CEO of United Airlines. https://t.co/4VfHOiUQju","Houston/Cypress, TX",
