user,date,text,location,coordinates
TrueNorthCentre,Tue Jun 21 01:04:00 +0000 2022,University of Ottawa law and epidemiology professor Amir Attaran is facing international backlash for shaming a mas… https://t.co/lJv6rU92xP,"Toronto, Ontario",
CBSNews,Mon Jun 20 16:15:00 +0000 2022,"At least 14,000 domestic flights were canceled or delayed in the United States this holiday weekend, leaving thousa… https://t.co/QT43zbPRUg","New York, NY",
BNNBreaking,Tue Jun 21 20:20:46 +0000 2022,"This recent holiday weekend, at least 14,000 domestic flights were canceled or delayed in the United States, strand… https://t.co/5E6SMjfMFr",Worldwide,
SocialistJedi,Wed Jun 22 04:25:03 +0000 2022,"RT @BNNUS: JUST IN: 14,000 domestic flights were canceled or delayed in the United States this past weekend because of staffing issues for…",518,
ThaskuJoseph,Wed Jun 22 04:23:04 +0000 2022,@business Bloomberg owes me. I was trying more than maybe 3 times on facebook during bloomberg live to inform about… https://t.co/Avf6Gu6xHG,,
prof_maiti,Wed Jun 22 04:22:49 +0000 2022,"RT @BNNUS: JUST IN: 14,000 domestic flights were canceled or delayed in the United States this past weekend because of staffing issues for…",বন্দে মাতরম ,
laxradar,Wed Jun 22 04:22:15 +0000 2022,"United Airlines flight #UAL2070 spotted at 13,650 feet! https://t.co/HtiuPGt9Yv","Los Angeles, CA",
abovestockport,Wed Jun 22 04:21:50 +0000 2022,"AAL110   American Airlines   N808AN   Boeing 787 8 
Altitude: 41000 ft   Distance: 14.52 km 
Speed: 508.3 mph   Squ… https://t.co/rJFXCq26qT","Stockport, England",
abovestockport,Wed Jun 22 04:21:50 +0000 2022,"AAL110   American Airlines   N808AN   Boeing 787 8 
Altitude: 41000 ft   Distance: 14.83 km 
Speed: 508.3 mph   Squ… https://t.co/nTk61o8CRy","Stockport, England",
ClaudiusGage,Wed Jun 22 04:21:18 +0000 2022,"RT @BNNUS: JUST IN: 14,000 domestic flights were canceled or delayed in the United States this past weekend because of staffing issues for…","Edmonton, Alberta",
RogueDior,Wed Jun 22 04:20:30 +0000 2022,"RT @BNNUS: JUST IN: 14,000 domestic flights were canceled or delayed in the United States this past weekend because of staffing issues for…",New York City ,
itsmegtoyou,Wed Jun 22 04:20:01 +0000 2022,"RT @BNNUS: JUST IN: 14,000 domestic flights were canceled or delayed in the United States this past weekend because of staffing issues for…",15 million miles away...,
honeyblondebab1,Wed Jun 22 04:19:51 +0000 2022,"RT @BNNUS: JUST IN: 14,000 domestic flights were canceled or delayed in the United States this past weekend because of staffing issues for…",,
