user,date,text,location,coordinates
JackPosobiec,Thu Mar 23 18:16:09 +0000 2023,"BREAKING: Trans flight attendant featured in United Airlines ad commits suicide 

https://t.co/aK0pHocaCE","Washington, DC",
DXB,Tue Mar 28 11:43:04 +0000 2023,"Welcome to #DXB, @united! 🇺🇸
With United Airlines' nonstop daily service, in partnership with @Emirates and… https://t.co/5vRoKTzEYj","Dubai, UAE",
LifeSite,Tue Mar 28 13:30:00 +0000 2023,"A 25-year-old male flight attendant for United Airlines, who identified as a woman and was featured in the airline’… https://t.co/fLRYVgdtzJ",Canada | USA,
MadDogJet,Tue Mar 28 16:27:56 +0000 2023,"RT @hikouki_213: United Airlines 
Boeing 767-300ER
Jul2017 Athens ATH https://t.co/wrLlc26CPQ","Sydney, New South Wales",
bouldercanyon6,Tue Mar 28 16:25:32 +0000 2023,"RT @Beck_Sall: 🆘🚨‘MAYDAY! Mayday!’ PILOT INCAPACITATION: This month, Virgin Australia, Emirates, United and Southwest airlines have all tur…","Black Hills, South Dakota",
BOnuduoha,Tue Mar 28 16:25:30 +0000 2023,"RT @CofEnugu: Air peace - Onyema (CEO)
Dana - Obi Mbanuzo (CEO)
United - Obiora Okonkwo (CEO)
Arik air - Roy Ilegbodu (CEO)
Obike air - Ife…",,
dssantinan,Tue Mar 28 16:23:40 +0000 2023,We met Secretary-General of United Nations World Tourism Organisation Zurab Pololikashvili today. We discussed the… https://t.co/dJELR7nkM3,,
laxradar,Tue Mar 28 16:21:59 +0000 2023,"United Airlines flight #UAL2334 spotted at 25,950 feet! https://t.co/xw2c0On82V","Los Angeles, CA",
FrancesLPeck,Tue Mar 28 16:20:51 +0000 2023,@Barb_Here @AirCanada Not a direct flight. It's via Denver. Partner: United Airlines,North Vancouver BC,
JerrellZod,Tue Mar 28 16:20:38 +0000 2023,"RT @DXB: Welcome to #DXB, @united! 🇺🇸
With United Airlines' nonstop daily service, in partnership with @Emirates and @FlyDubai, we are conn…",At Gold's Gym making gains.,
suritalreja,Tue Mar 28 16:18:12 +0000 2023,"RT @drgrudge: 🚨 United Airlines MileagePlus - Frequent Flyer Program

All you need to know!

Tried to keep it simple, and jargon-free. 

🧵","Indore, India",
patdmd,Tue Mar 28 16:17:58 +0000 2023,"RT @Beck_Sall: 🆘🚨‘MAYDAY! Mayday!’ PILOT INCAPACITATION: This month, Virgin Australia, Emirates, United and Southwest airlines have all tur…",Moved to UK in 2022,
MeSniperki,Tue Mar 28 16:16:57 +0000 2023,"RT @DXB: Welcome to #DXB, @united! 🇺🇸
With United Airlines' nonstop daily service, in partnership with @Emirates and @FlyDubai, we are conn…",,
laxradar,Tue Mar 28 16:15:52 +0000 2023,"United Airlines flight #UAL2602 spotted at 17,950 feet! https://t.co/tmxMJGTTWm","Los Angeles, CA",
laxradar,Tue Mar 28 16:14:53 +0000 2023,"United Airlines flight #UAL710 spotted at 21,650 feet! https://t.co/jlhxLsKxR3","Los Angeles, CA",
common_aman,Tue Mar 28 16:12:26 +0000 2023,"RT @drgrudge: 🚨 United Airlines MileagePlus - Frequent Flyer Program

All you need to know!

Tried to keep it simple, and jargon-free. 

🧵",New Delhi,
NitinMUFC,Tue Mar 28 16:10:49 +0000 2023,"RT @drgrudge: 🚨 United Airlines MileagePlus - Frequent Flyer Program

All you need to know!

Tried to keep it simple, and jargon-free. 

🧵","New Delhi, India",
RudyGIII,Tue Mar 28 16:09:15 +0000 2023,"RT @DXB: Welcome to #DXB, @united! 🇺🇸
With United Airlines' nonstop daily service, in partnership with @Emirates and @FlyDubai, we are conn…",St. Louis/Houston/Los Angeles,
YashGupta,Tue Mar 28 16:07:07 +0000 2023,"RT @drgrudge: 🚨 United Airlines MileagePlus - Frequent Flyer Program

All you need to know!

Tried to keep it simple, and jargon-free. 

🧵",,
