user,date,text,location,coordinates
TmarTn,Tue Aug 16 21:58:01 +0000 2022,"American Airlines has joined United in committing to bring back supersonic flight!

They've officially ordered 20 B… https://t.co/cL8ev2gbEl","Orlando, FL",
CBSEveningNews,Tue Aug 16 22:55:09 +0000 2022,American Airlines announced it’s buying up to 20 supersonic jets from a company called “Boom” after United previous… https://t.co/PwurVeIlAV,📺 6:30 p.m. ET,
MikeSington,Tue Aug 16 19:03:16 +0000 2022,"American Airlines commits to buying 20 Boom Overture supersonic jets, United orders 15. They fly at 1,300 mph, and… https://t.co/7TudZo49mj",Los Angeles and the World,
RobertG71838290,Wed Aug 17 11:05:14 +0000 2022,United Airlines Harrison Ford Family Guy Meme https://t.co/YH9v7EnUXF via @YouTube Holy hibiscus good morning Ameri… https://t.co/S7aMuncey2,,
OnDisasters,Wed Aug 17 11:02:21 +0000 2022,"RT @aircrashdaily: #OTD in 1965: United Airlines 389 crash in Lake Michigan, MI (USA) https://t.co/eJPpwZaJj2 https://t.co/dicFSvXEI8","Livramento, Azores, Portugal",
VPreptraining,Wed Aug 17 11:01:00 +0000 2022,"""The videos are very informative and well made.They provide a clearer picture of what the procedure entails and hel… https://t.co/gwms5PVPTt","Sutherland House, ST3 4HY",
abovestockport,Wed Aug 17 11:00:22 +0000 2022,"THY2UB   Turkish Airlines   TC-LTH   Airbus A321 271NXSL 
Altitude: 1225 ft   Distance: 10.27 km 
Speed: 148.1 mph… https://t.co/lgFFBm5Awk","Stockport, England",
Darthgomez,Wed Aug 17 10:54:12 +0000 2022,RT @MicrosoftTeams: United Airlines flight attendant Carly Liberatore shares her experience with Teams and how it helps the airline's crews…,,
betosanc,Wed Aug 17 10:54:11 +0000 2022,"RT @theworldindex: Top 10 Most Valuable Airlines Brands, 2022

1.🇺🇸Delta: $7.3b
2.🇺🇸American Airlines: $6.2b
3.🇺🇸United Airlines: $5.4b
4.…","Miami, Florida.",
naty_bull,Wed Aug 17 10:50:14 +0000 2022,"RT @theworldindex: Top 10 Most Valuable Airlines Brands, 2022

1.🇺🇸Delta: $7.3b
2.🇺🇸American Airlines: $6.2b
3.🇺🇸United Airlines: $5.4b
4.…",,
HaleyJo97774253,Wed Aug 17 10:45:54 +0000 2022,"United Airlines reported revenue of $12.1 billion in the three months that ended in June, its largest quarterly hau… https://t.co/UABsDy7FSz",,
BloxxxerHsc,Wed Aug 17 10:44:01 +0000 2022,"RT @aircrashdaily: #OTD in 1965: United Airlines 389 crash in Lake Michigan, MI (USA) https://t.co/eJPpwZaJj2 https://t.co/dicFSvXEI8",Somewhere ,
uaeksa01,Wed Aug 17 10:40:17 +0000 2022,"RT @theworldindex: Top 10 Most Valuable Airlines Brands, 2022

1.🇺🇸Delta: $7.3b
2.🇺🇸American Airlines: $6.2b
3.🇺🇸United Airlines: $5.4b
4.…",United Arab Emirates,
RitaJHorn1,Wed Aug 17 10:40:12 +0000 2022,RT @CBSEveningNews: American Airlines announced it’s buying up to 20 supersonic jets from a company called “Boom” after United previously s…,"Piney Flats, TN",
TableTalk101TV,Wed Aug 17 10:35:41 +0000 2022,RT @ABC7Chicago: United Airlines is hiring for hundreds of new jobs as part of a plan to decrease delays and cancelations.  https://t.co/jU…,USA🇺🇸,
deboraplehn,Wed Aug 17 10:31:50 +0000 2022,The carrier is joining United Airlines in betting on a return of faster-than-sound flying nearly two decades after… https://t.co/fZET6bciqr,Philadelphia PA,
KlockoFett,Wed Aug 17 10:27:42 +0000 2022,@olumideosasona7 @MentalitySin @a_watyula @3YearLetterman @elonmusk @ManUtd United Airlines sucks like the rest of… https://t.co/uyd6UQcJAN,,
laxradar,Wed Aug 17 10:25:17 +0000 2022,"United Airlines flight #UAL252 spotted at 37,000 feet! https://t.co/4lpkWEasvL","Los Angeles, CA",
