user,date,text,location,coordinates
AP,Thu Apr 21 19:10:59 +0000 2022,Remember all those thousands of passengers that airlines banned for not wearing face masks? Now the airlines want t… https://t.co/rA1llBqgH8,Global,
tedreednc,Thu Apr 21 14:43:49 +0000 2022,"United Airlines CEO Scott Kirby: ""There aren’t enough pilots, at least for the next five years years,"" for airlines… https://t.co/ist6h35qzT","Charlotte, NC",
Reuters,Wed Apr 20 22:35:17 +0000 2022,"United Airlines sees 2nd quarter profit, record revenue on booming travel demand https://t.co/YdVQHjyvKh https://t.co/OGeUC8whrk",Around the world,
centralspotter,Fri Apr 22 13:27:20 +0000 2022,"👀✈️🔊
N78004 
#Unknown 
#United Airlines 
#United States
#Boeing 777 224ER 
#United Airlines
#AA92FB
From: #Unknown… https://t.co/YWm9wTi3iN","Scotland, United Kingdom",
centralspotter,Fri Apr 22 13:25:49 +0000 2022,"👀✈️🔊
YL-LCT 
#EZY12QL 
#SmartLynx Airlines 
#Latvia
#Airbus A320 214 
#SmartLynx Airlines
#502CD1
From: #GLA Glasgo… https://t.co/m7YBmVBtuj","Scotland, United Kingdom",
abovestockport,Fri Apr 22 13:23:59 +0000 2022,"AAL79   American Airlines   N732AN   Boeing 777 323ER 
Altitude: 32000 ft   Distance: 14.33 km 
Speed: 507.6 mph… https://t.co/5TQ0rIjcLX",,
NewsWithCesar,Fri Apr 22 13:23:46 +0000 2022,People who who once banned by U.S major airlines for not following the federal mask mandate may be soon allowed to… https://t.co/Z1Q2sJFIXw,,
ttrippet,Fri Apr 22 13:23:36 +0000 2022,"RT @airlinemaps: #OnThisDay in 1985, @united announced a deal to buy #PanAm's Pacific division. The rest is history. https://t.co/vvUqgVgnD…",New York,
centralspotter,Fri Apr 22 13:21:44 +0000 2022,"👀✈️🔊
PH-BKC 
#KLM641 
#KLM Royal Dutch Airlines 
#Netherlands
#Boeing 787 10 
#KLM Royal Dutch Airlines
#485B43
Fro… https://t.co/DFd5lOIrek","Scotland, United Kingdom",
TheSpiceQueen_,Fri Apr 22 13:18:46 +0000 2022,"United CEO blasts FAA, JetBlue and Spirit over Newark woes https://t.co/BqJKkrglqq",ATL.,
canusada,Fri Apr 22 13:18:25 +0000 2022,"How very gracious. #TheBird #aviation #travel #Delta #United

https://t.co/OhZi6HtQzF",Arizona,
KH2457656,Fri Apr 22 13:17:37 +0000 2022,RT @FynitiIQ: $UAL - United Airlines gains after JPMorgan turns bullish with two-notch upgrade,,
laxradar,Fri Apr 22 13:14:28 +0000 2022,"United Airlines flight #UAL2637 spotted at 18,050 feet! https://t.co/INxEwA65Ve","Los Angeles, CA",
GapUp4,Fri Apr 22 13:13:10 +0000 2022,$UAL United Airlines: A Very Bullish Call,,
laxradar,Fri Apr 22 13:12:15 +0000 2022,"United Airlines flight #UAL2616 spotted at 1,050 feet! https://t.co/lSM2WchHLf","Los Angeles, CA",
centralspotter,Fri Apr 22 13:11:30 +0000 2022,"👀✈️🔊
JY-BAF 
#RJA263 
#Royal Jordanian Airlines 
#Jordan
#Boeing 787 8 
#Royal Jordanian Airlines
#740826
From:… https://t.co/IKl4Hdll2k","Scotland, United Kingdom",
StckPro,Fri Apr 22 13:11:07 +0000 2022,$UAL NEW ARTICLE : United Airlines: A Very Bullish Call https://t.co/UqCu7Hhk66 Get all the latest $UAL related new… https://t.co/raJfcKAPCj,,
PoeticPointe,Fri Apr 22 13:10:39 +0000 2022,"RT @airwaysmagazine: Today in Aviation, United Airlines (UA) announced that it was to buy Pan Am's (PA) Pacific division for US$750m in 198…",Scottish Highlands,
AboveBracknell,Fri Apr 22 13:10:06 +0000 2022,"🇺🇸 N27964 #UNITED #UAL4 LHR-IAH: 2.4mi away heading WNW, travelling 367mph @ 10875ft #Heathrow #Departure [United A… https://t.co/1liCH3U0Xf",Bracknell,
SeekingAlpha,Fri Apr 22 13:09:53 +0000 2022,$UAL - United Airlines: A Very Bullish Call. https://t.co/2xK3pOfPrB #economy #trading #business,"New York, NY",
quantisnow,Fri Apr 22 13:08:16 +0000 2022,"$UAL 📋 United Airlines upgraded by Argus with a new price target

https://t.co/gd0rZKaoCN

45 seconds delayed. This… https://t.co/q6Z1xbnZOY",,
FWolfheze,Fri Apr 22 13:06:30 +0000 2022,"#UAL85 from #Tel-aviv to #Newark N12003 BOEING 787-10 Dreamliner of 🇺🇸 United Airlines is 5.7 km from radar, altitu… https://t.co/GBmkoRQfqa",Wolfheze,
laxradar,Fri Apr 22 13:06:13 +0000 2022,"United Airlines flight #UAL2682 spotted at 7,175 feet! https://t.co/ToDfDbWdCl","Los Angeles, CA",
laxradar,Fri Apr 22 13:05:27 +0000 2022,"United Airlines flight #UAL1706 spotted at 21,275 feet! https://t.co/0rAknv0JoH","Los Angeles, CA",
abovestockport,Fri Apr 22 13:03:25 +0000 2022,"EXS8J   Thomas Cook Airlines   G-TCDE   Airbus A321 211SL 
Altitude: 550 ft   Distance: 14.83 km 
Speed: 134.5 mph… https://t.co/czIGkLVnHw",,
JesusChrysler1,Fri Apr 22 13:01:46 +0000 2022,"Up to 2,000 Delta and 1,000 United passengers banned for COVID-19 mask-wearing violations will be allowed to fly wi… https://t.co/CWrSeSzs65",Uranus,
Smahoney01,Fri Apr 22 13:00:05 +0000 2022,"Some major U.S. airlines letting some mask violators to fly again #Delta, #United, #American and #Alaska #Airlines… https://t.co/ID7iIj8akV","Boston, MA",
laxradar,Fri Apr 22 12:58:29 +0000 2022,"United Airlines flight #UAL1670 spotted at 32,000 feet! https://t.co/0rkw2otxNS","Los Angeles, CA",
melvill95503870,Fri Apr 22 12:56:08 +0000 2022,"RT @airwaysmagazine: Today in Aviation, United Airlines (UA) announced that it was to buy Pan Am's (PA) Pacific division for US$750m in 198…",,
seangraf,Fri Apr 22 12:51:56 +0000 2022,The nation’s three largest airlines say they have hired tens of thousands of workers. But shortages threaten to slo… https://t.co/wJ04aKOw0y,,
richy_nikki,Fri Apr 22 12:51:51 +0000 2022,"RT @CBS6: American Airlines, Delta, United, Southwest, Alaska, JetBlue and Frontier all announced masks are now optional on flights.
https:…",NJ,
