user,date,text,location,coordinates
LorenzoTheCat,Thu Jan 12 17:37:15 +0000 2023,United Airlines flight attendant captured a cat that escaped from its carrier on a recent flight from Dallas to San… https://t.co/ImP6NAhUZJ,Miami,
RVAwonk,Thu Jan 12 08:00:50 +0000 2023,👀 Canadian aviation officials said an alert system that provides airlines with important safety information went do… https://t.co/QEvNZghlp0,,
petemuntean,Wed Jan 11 14:18:54 +0000 2023,NEW: United Airlines is waiving change fees and offering REFUNDS to *passengers nationwide* who change or cancel tr… https://t.co/dLd1fsAx2K,"Washington, DC",
RN_JW733,Fri Jan 13 04:08:37 +0000 2023,RT @LorenzoTheCat: United Airlines flight attendant captured a cat that escaped from its carrier on a recent flight from Dallas to San Fran…,"New York, USA",
lurkingsupport,Fri Jan 13 04:07:16 +0000 2023,RT @LorenzoTheCat: United Airlines flight attendant captured a cat that escaped from its carrier on a recent flight from Dallas to San Fran…,,
lean_whittit,Fri Jan 13 04:06:55 +0000 2023,RT @LorenzoTheCat: United Airlines flight attendant captured a cat that escaped from its carrier on a recent flight from Dallas to San Fran…,"Towson, MD",
caringanimal,Fri Jan 13 04:02:35 +0000 2023,RT @LorenzoTheCat: United Airlines flight attendant captured a cat that escaped from its carrier on a recent flight from Dallas to San Fran…,La-la Land,
laxradar,Fri Jan 13 04:02:15 +0000 2023,"United Airlines flight #UAL2276 spotted at 23,825 feet! https://t.co/JkCgwWjLq1","Los Angeles, CA",
laxradar,Fri Jan 13 04:01:22 +0000 2023,"United Airlines flight #UAL1231 spotted at 13,325 feet! https://t.co/kMGEtDYx2U","Los Angeles, CA",
weinienooi,Fri Jan 13 04:00:36 +0000 2023,RT @LorenzoTheCat: United Airlines flight attendant captured a cat that escaped from its carrier on a recent flight from Dallas to San Fran…,,
mxTw5aiBhwIg8fA,Fri Jan 13 04:00:04 +0000 2023,RT @LorenzoTheCat: United Airlines flight attendant captured a cat that escaped from its carrier on a recent flight from Dallas to San Fran…,,
TLahmers,Fri Jan 13 03:59:45 +0000 2023,Photo from my flight to the East Coast from #AMS2023 I wonder what the impacts of the snowfall gradient here will b… https://t.co/ohBnkP4neH,"College Park, MD",
laxradar,Fri Jan 13 03:59:41 +0000 2023,"United Airlines flight #UAL744 spotted at 31,950 feet! https://t.co/VzSw8bLdfd","Los Angeles, CA",
