,user,date,text,location,coordinates
0,Investingcom,Sun Jul 18 13:45:00 +0000 2021,"🇺🇸EARNINGS THIS WEEK:

-NETFLIX
-TWITTER
-SNAP
-INTEL
-IBM
-TEXAS INSTRUMENTS
-COCA COLA
-CHIPOTLE
-DOMINO’S PIZZA… https://t.co/gUiObbVPJp",Global,
1,SarahPonczek,Mon Jul 19 18:55:02 +0000 2021,"Covid ""stay-at-home trade"" clear as day today:

Peloton +6.4%
DocuSign +3%
Etsy +2.8%

vs.

Carnival -5.6%
Darden R… https://t.co/KlUuLGspkb",South Florida,
2,northvolt,Mon Jul 19 06:54:31 +0000 2021,"Everything will go electric – great news for our friends at @heartaerospace, as @UnitedAirlines_  order 100 of thei… https://t.co/tcvGIO6VJj",,
3,CrispyLanding,Tue Jul 20 02:19:10 +0000 2021,"Flying through bad weather thunder lightning and rain 
United Airlines DC-10-10
Flight #738 
New Orleans-Phoenix 
3… https://t.co/KGhM7RwLrx",Flying,
4,MissionArtist,Tue Jul 20 02:16:59 +0000 2021,"United Invests In Swedish Electric Airplane Startup | CleanTechnica https://t.co/K52t5haM7t

Electric airplanes are… https://t.co/tQdf5o32RB","Pasadena, California",
5,EricMooreJr,Tue Jul 20 02:15:44 +0000 2021,@lufthansa your customer service and hanging up in someone’s face is highly rude and disrespectful. Between you &amp;… https://t.co/12CvvynVJU,Gulf Coast ,
6,jedWisconsin,Tue Jul 20 02:13:05 +0000 2021,"And what would you expect from a 3 hour delayed flight from United??  Of course, maintenance issues.  Still on the… https://t.co/gkNXZOLQiL","Brookfield, WI",
7,deneendefiore,Tue Jul 20 02:09:14 +0000 2021,"RT @iflymia: .@united Airlines is getting us in the mood to hit the beach this summer! 🏖️  
#MIABestPic https://t.co/VjBqxhmnUB",,
8,WorldWarZeroOrg,Tue Jul 20 02:04:00 +0000 2021,"United is betting on new technology to cut emissions. 
https://t.co/qwO6b95yiq",,
9,BDreamChasing,Tue Jul 20 01:57:58 +0000 2021,"Washington Football Team, United Airlines Team Up On Covid Relief Grants For Black-Owned Businesses - Three | E 60… https://t.co/1pi174S9mi","PG County, Maryland",
10,laxradar,Tue Jul 20 01:53:49 +0000 2021,"United Airlines flight #UAL1680 spotted at 1,050 feet! https://t.co/lJm4aPgxXu","Los Angeles, CA",
11,LisaPorro,Tue Jul 20 01:51:08 +0000 2021,"@EverCarradine @united The fact that we have to Tweet airlines to get help is beyond ridiculous but hey, whatever works.","Greater San Diego, CA",
12,grace052147,Tue Jul 20 01:47:35 +0000 2021,@united When one crash hits then flying customers will fly with airlines that have non vax pilots. Just wait. It is… https://t.co/pG4MwsShF8,,
13,Ti_sean101,Tue Jul 20 01:41:39 +0000 2021,"RT @AirCrash_: #OTD in 1989 | The tail-mounted engine of United Airlines Flight 232 (McDonnell Douglas DC-10-10) explodes, causing a total…",🇱🇨,
14,_KaiiB_,Tue Jul 20 01:38:45 +0000 2021,"RT @AirCrash_: #OTD in 1989 | The tail-mounted engine of United Airlines Flight 232 (McDonnell Douglas DC-10-10) explodes, causing a total…",Somewhere,
15,therealarod1984,Tue Jul 20 01:37:23 +0000 2021,"@Hold2LLC Probably should have included Uniteds CEO as well, he was outright bullish on it ending.  Bastain’s comme… https://t.co/qmZ0cNg6Js",TX,
16,audacity2speak,Tue Jul 20 01:36:56 +0000 2021,"RT @backbonesonline: Airlines have lost or damaged more than 15,000 wheelchairs since late 2018 https://t.co/NIt42QxvDW","Ohio, USA",
17,StockMKTNewz,Tue Jul 20 01:35:00 +0000 2021,"United Airlines $UAL reports earnings tomorrow after the markets close, Wall ST is expecting numbers of

EPS of -$3… https://t.co/gljZ0Y6Av2","New York, NY",
18,cwcooper,Tue Jul 20 01:31:45 +0000 2021,"Well maybe a better airline will take up the mantle. @PaineField 

https://t.co/lcio10UO3Y United Airlines to stop… https://t.co/LLCUgjC0wd",,
19,laxradar,Tue Jul 20 01:30:16 +0000 2021,"United Airlines flight #UAL1432 spotted at 25,450 feet! https://t.co/K7DLhQnhRi","Los Angeles, CA",
20,RJKelley1,Tue Jul 20 01:25:29 +0000 2021,"If this is true, United Airlines should be ashamed and the @FAA should take action.  https://t.co/EjYmH5CXkp",Texas,
21,laxradar,Tue Jul 20 01:23:11 +0000 2021,"United Airlines flight #UAL481 spotted at 17,975 feet! https://t.co/Gv4AaeIJ94","Los Angeles, CA",
22,WealthPP,Tue Jul 20 01:23:11 +0000 2021,"@exxonmobil dived 6.1%, @conocophillips sank 3.4%, @Chevron fell 2.7% along with the oil price as producers agreed… https://t.co/zjXid33LFo",Australia,
23,jrgomez131313,Tue Jul 20 01:22:13 +0000 2021,@united mobile app crashed while I was trying to change my flight and ended up canceling my entire trip. It costed… https://t.co/FCoSi2ADiH,"Irvine, CA",
24,amor_vuelveTX,Tue Jul 20 01:21:22 +0000 2021,"RT @News4SA: Airlines say domestic leisure travel is back to pre-pandemic levels, but international travel and business trips both remain s…","Kafkasville, TX 第4惑星 北川町",
25,News4SA,Tue Jul 20 01:20:46 +0000 2021,"Airlines say domestic leisure travel is back to pre-pandemic levels, but international travel and business trips bo… https://t.co/hlUvslnUWX","San Antonio, Texas",
26,KABBFOX29,Tue Jul 20 01:20:41 +0000 2021,"Airlines say domestic leisure travel is back to pre-pandemic levels, but international travel and business trips bo… https://t.co/rNJHEYwPHL","San Antonio, TX",
27,EricMooreJr,Tue Jul 20 01:20:23 +0000 2021,@united quit having your employees say things that aren’t true. “I’ll call you back at 7PM” I just want my bags! I’… https://t.co/8GBT8TdSQn,Gulf Coast ,
28,laxradar,Tue Jul 20 01:19:09 +0000 2021,"United Airlines flight #UAL592 spotted at 29,875 feet! https://t.co/CVl2FtcTFO","Los Angeles, CA",
29,luisromero226,Tue Jul 20 01:15:48 +0000 2021,RT @skygoflycom: United Airlines to Buy 270 New Planes from Boeing/Airbus https://t.co/xzXzOBTWMN #unitedairlines https://t.co/63QAHRc3Ox,Cali - Colombia,
30,qwotivational,Tue Jul 20 01:14:56 +0000 2021,"The United Airlines - but trouble is, in which each breath, as a life is knowledge that if you don’t believe that your head",,
31,skygoflycom,Tue Jul 20 01:13:29 +0000 2021,United Airlines to Buy 270 New Planes from Boeing/Airbus https://t.co/xzXzOBTWMN #unitedairlines https://t.co/63QAHRc3Ox,"Scottsdale, AZ",
32,PhantomMaster99,Tue Jul 20 01:13:19 +0000 2021,"RT @SawyerMerritt: NEWS: United Airlines Is Buying 100 Zero-Emission Electric Planes From a Swedish Startup
https://t.co/ncLjmBSKBF",Corinth,
33,NFLDraftBible,Tue Jul 20 01:07:59 +0000 2021,@EdScaduto @POTUS @united @viagra I thought that came with the flight! @united deserves all the negative attention… https://t.co/ztM3ZgEdYj,Contact: ric@nfldraftbible.com,
34,harmonyjayla,Tue Jul 20 01:04:37 +0000 2021,"Never flying United again, they’re spirit airlines in a cheap frontal.","Los Angeles, CA",
35,plainsandplanes,Tue Jul 20 01:01:21 +0000 2021,"The Points Guy: United pulls out of Seattle-area’s Paine Field in Pacific Northwest consolidation.
https://t.co/8OanehaKSW

via @GoogleNews","West Fargo, ND",
36,bonitowashere,Tue Jul 20 01:00:51 +0000 2021,"RT @AirCrash_: #OTD in 1989 | The tail-mounted engine of United Airlines Flight 232 (McDonnell Douglas DC-10-10) explodes, causing a total…",Republic of the Philippines,
