user,date,text,location,coordinates
AP,Wed Sep 08 23:25:03 +0000 2021,"Since United Airlines announced that vaccines would be required for employees last month, more than half of its unv… https://t.co/ENG0PanH6k",Global,
juliettekayyem,Wed Sep 08 23:08:27 +0000 2021,This move by United Airlines is essentially calling the “religious exception” bluff. We haven’t really seen this be… https://t.co/qz0vAoU9IX,"Cambridge, MA",
CNBC,Wed Sep 08 21:25:17 +0000 2021,United Airlines staff who are granted religious exemptions to vaccine mandate will be put on unpaid leave https://t.co/lWY8NV8Iel,"Englewood Cliffs, NJ",
TippyTaff,Thu Sep 09 14:03:59 +0000 2021,"RT @clockoutwars: United Airlines. Norwegian Cruises. 
Finally companies are playing hardball with these anti-vaxxers.

Stop using ""religio…","Chandler, AZ",
roomof13doors,Thu Sep 09 14:03:58 +0000 2021,"RT @rkdoctr: Headline: “United Airlines staff who are granted religious exemptions to vaccine mandate will be put on unpaid leave” 

Conclu…","Dayton, OH",
adriana46658553,Thu Sep 09 14:03:57 +0000 2021,RT @CNBC: United Airlines staff who are granted religious exemptions to vaccine mandate will be put on unpaid leave https://t.co/lWY8NV8Iel,"California, USA",
aXhane99,Thu Sep 09 14:03:55 +0000 2021,RT @CNBC: United Airlines staff who are granted religious exemptions to vaccine mandate will be put on unpaid leave https://t.co/lWY8NV8Iel,"Baltimore, MD",
z_ritty,Thu Sep 09 14:03:54 +0000 2021,"RT @AP: Since United Airlines announced that vaccines would be required for employees last month, more than half of its unvaccinated employ…",,
HopesDidi,Thu Sep 09 14:03:53 +0000 2021,RT @TheInsiderPaper: JUST IN: United Airlines staff who are granted religious exemptions to vaccine mandate will be put on unpaid leave - N…,United States of America 🇺🇸,
Pseudo_Based,Thu Sep 09 14:03:51 +0000 2021,RT @BlckProg: There was mass hysteria when the seat belt law was introduced in the 80's. Ppl went on &amp; on about the the govt trying to cont…,"Atlanta, GA",
MLecler19817979,Thu Sep 09 14:03:43 +0000 2021,"RT @duty2warn: United Airlines staff who are granted religious vaccine exemptions will be put on unpaid leave. In other words, get the damn…","Montréal, Québec",
SwampDrain101,Thu Sep 09 14:03:32 +0000 2021,"@axios Get ready for the Lawsuits.

It's all fun and games until punitive damages get tacked on.

The Airlines can… https://t.co/JOaqRsKauA",USA,
adriana46658553,Thu Sep 09 14:03:31 +0000 2021,"RT @AP: Since United Airlines announced that vaccines would be required for employees last month, more than half of its unvaccinated employ…","California, USA",
fireashdustlife,Thu Sep 09 14:03:28 +0000 2021,"RT @AP: Since United Airlines announced that vaccines would be required for employees last month, more than half of its unvaccinated employ…",,
aviationclub6,Thu Sep 09 14:03:28 +0000 2021,#united_airlines staff who are granted religious exemptions to vaccine mandate will be put on unpaid leave… https://t.co/XzWDB2QG38,World wide,
BumphBean,Thu Sep 09 14:03:27 +0000 2021,"RT @AP: Since United Airlines announced that vaccines would be required for employees last month, more than half of its unvaccinated employ…","Atlanta, GA",
awgonnerman,Thu Sep 09 14:03:18 +0000 2021,RT @juliettekayyem: This move by United Airlines is essentially calling the “religious exception” bluff. We haven’t really seen this before…,,
aXhane99,Thu Sep 09 14:03:17 +0000 2021,"RT @AP: Since United Airlines announced that vaccines would be required for employees last month, more than half of its unvaccinated employ…","Baltimore, MD",
Pseudo_Based,Thu Sep 09 14:03:06 +0000 2021,"RT @rexzane1: United Airlines is requiring all employees to get vaccinated or take unpaid leave, showing once again that maybe the best sol…","Atlanta, GA",
