user,date,text,location,coordinates
airwaysmagazine,Sun Jan 08 15:03:33 +0000 2023,Emirates and United Airlines have applied to the US Department of Transportation for approval to codeshare 300 flig… https://t.co/fWmnPV0p0t,,
AP,Thu Jan 05 20:15:15 +0000 2023,"Delta Air Lines will provide free Wi-Fi service on most of its U.S. flights starting in February.

JetBlue Airways… https://t.co/0mCDQJD4rc",Global,
pop_o_cIock,Mon Jan 02 17:22:00 +0000 2023,Catastrophic engine failure on a United Airlines Boeing 777-200 after takeoff from Denver International Airport https://t.co/PmUK8GpQ3d,San Francisco,
centralspotter,Tue Jan 10 08:58:34 +0000 2023,"👀✈️🔊
N26909 
#UAL525 
#United Airlines 
#United States
#Boeing 787 8 
#United Airlines
#A2A2E6
Alt 38975ft
 #A2A2E6… https://t.co/vi2oOIAVua","Scotland, United Kingdom",
ClaimDelay,Tue Jan 10 08:48:19 +0000 2023,United Airlines compensation Alert! Were you on flight UA2750 on 9th January 2023 from London Heathrow Airport to S… https://t.co/Ibq4bB1BO8,"Manchester, England",
centralspotter,Tue Jan 10 08:47:24 +0000 2023,"👀✈️🔊
G-CMJN 
#EAG23PE 
#Emerald Airlines 
#United Kingdom
#ATR 72-600 
#Emerald Airlines
#407E33
Alt 3400ft… https://t.co/8ZCL5zoaZ9","Scotland, United Kingdom",
emtheethota,Tue Jan 10 08:47:11 +0000 2023,@conner_omalley I don't know but it's probably better than whatever porn on United Airlines.,Cleveland,
centralspotter,Tue Jan 10 08:46:54 +0000 2023,"👀✈️🔊
N69020 
#Unknown 
#United Airlines 
#United States
#Boeing 777 224ER 
#United Airlines
#A92D6D
Alt 39000ft… https://t.co/tiBHpY2rhq","Scotland, United Kingdom",
laxradar,Tue Jan 10 08:46:19 +0000 2023,"United Airlines flight #UAL218 spotted at 37,000 feet! https://t.co/GgLGbPFxTM","Los Angeles, CA",
laxradar,Tue Jan 10 08:44:36 +0000 2023,"United Airlines flight #UAL1935 spotted at 2,100 feet! https://t.co/vxOurj7Ndm","Los Angeles, CA",
abovestockport,Tue Jan 10 08:42:24 +0000 2023,"KLM618   KLM Royal Dutch Airlines   PH-AOC   Airbus A330 203 
Altitude: 40000 ft   Distance: 13.76 km 
Speed: 532.7… https://t.co/1ZG2hJdt2d","Stockport, England",
Vgdktk,Tue Jan 10 08:40:36 +0000 2023,"@natgeo19 Hey, welcome to the Miles community. There's no noob question. All are equal. 
Yes you 1st need to regist… https://t.co/gHQDtdnmpm","Karnataka, India",
OverPutney,Tue Jan 10 08:38:21 +0000 2023,#UAL16 N799UA 777 222ER United Airlines EWR-LHR Newark Liberty International Airport to Heathrow Airport: 0.4 mi aw… https://t.co/2vmRvNVrnu,"Putney, London",
laxradar,Tue Jan 10 08:38:13 +0000 2023,United Airlines flight #UAL839 spotted at 400 feet! https://t.co/RJ8Gwd5VlM,"Los Angeles, CA",
pennystackhouse,Tue Jan 10 08:36:36 +0000 2023,RT @vszyb: I’d just like everyone to know that @united has lost track of my bag and is lying about it. My apple AirTag shows that it has be…,Seashore ,
