user,date,text,location,coordinates
ericareport,Mon Nov 14 23:38:13 +0000 2022,"Over 20 large corporations have joined in and pulled ads due to Elon Musk's Twitter takeover:

These companies incl… https://t.co/5Lp2Zufq1H",Washington D.C. ,
CNN,Mon Nov 14 18:10:32 +0000 2022,"The FBI and the FAA are investigating an incident involving an ""unruly passenger"" on board a commercial flight that… https://t.co/kMNd5iKEk9",,
DerrickNAACP,Sun Nov 06 23:38:00 +0000 2022,Elon Musk wants to “name &amp; shame” companies suspending ads on Twitter. We’re here to thank them for making the righ… https://t.co/sAO0zWgDe9,"Jackson, MS",
fleejack,Tue Nov 15 13:27:53 +0000 2022,"RT @ChicagoState: United Airlines is a partner in putting #ExcellenceinMotion at CSU. United's $15,000 contribution in scholarships support…","Cary, NC",
HardlyTimes,Tue Nov 15 13:27:28 +0000 2022,RT @thingobserver: Here is a 9/11 commission document summarizing the FBI’s investigation into 9/11 related insider trading. One trade ment…,Unceded Yuchi territory,
Adewaleiwo,Tue Nov 15 13:25:53 +0000 2022,Which aircraft did Biden and Obama used when they were campaigning for the presidency of US? The answer is not Unit… https://t.co/CiW5ln6WP7,Maryland USA,
KeelyF9,Tue Nov 15 13:24:50 +0000 2022,United Airlines A320 from MSO to Denver ✈️💙 https://t.co/5G9e2OgDXW,"Billings, MT",
DH7420837,Tue Nov 15 13:24:10 +0000 2022,"RT @officialpsq: A list of companies against free speech on Twitter:

Pfizer
Oreo
General Mills
Audi
GM
Ford
CVS
United Airlines
VW

RT to…",,
laxradar,Tue Nov 15 13:23:01 +0000 2022,"United Airlines flight #UAL1032 spotted at 10,825 feet! https://t.co/XvvuquyUqH","Los Angeles, CA",
centralspotter,Tue Nov 15 13:22:30 +0000 2022,"👀✈️🔊
N800AN 
#AAL719 
#American Airlines 
#United States
#Boeing 787 8 
#American Airlines
#AAE1EA
Alt 34000ft… https://t.co/gPdecqwgqM","Scotland, United Kingdom",
laxradar,Tue Nov 15 13:20:17 +0000 2022,United Airlines flight #UAL371 spotted at 700 feet! https://t.co/4vdEH8lvxo,"Los Angeles, CA",
centralspotter,Tue Nov 15 13:20:01 +0000 2022,"👀✈️🔊
N216UA 
#UAL919 
#United Airlines 
#United States
#Boeing 777 222ER 
#United Airlines
#A1D18F
Alt 36000ft… https://t.co/SWqMeTnVc2","Scotland, United Kingdom",
WalkingBully,Tue Nov 15 13:19:21 +0000 2022,"RT @officialpsq: A list of companies against free speech on Twitter:

Pfizer
Oreo
General Mills
Audi
GM
Ford
CVS
United Airlines
VW

RT to…",,
centralspotter,Tue Nov 15 13:17:24 +0000 2022,"👀✈️🔊
N837AN 
#Unknown 
#American Airlines 
#United States
#Boeing 787 9 
#American Airlines
#AB7268
Alt 34600ft… https://t.co/3jOgfTkywO","Scotland, United Kingdom",
abovestockport,Tue Nov 15 13:17:03 +0000 2022,"AEE638   Aegean Airlines   SX-DNA   Airbus A320 232SL 
Altitude: 2000 ft   Distance: 14.81 km 
Speed: 154.9 mph   S… https://t.co/LK9KcpGSBo","Stockport, England",
centralspotter,Tue Nov 15 13:16:28 +0000 2022,"👀✈️🔊
N800AN 
#AAL719 
#American Airlines 
#United States
#Boeing 787 8 
#American Airlines
#AAE1EA
Alt 34000ft… https://t.co/IfH6mjmWcX","Scotland, United Kingdom",
centralspotter,Tue Nov 15 13:14:21 +0000 2022,"👀✈️🔊
N216UA 
#UAL919 
#United Airlines 
#United States
#Boeing 777 222ER 
#United Airlines
#A1D18F
Alt 35725ft… https://t.co/6YhaiXmfHr","Scotland, United Kingdom",
abovestockport,Tue Nov 15 13:11:09 +0000 2022,"AAL719   American Airlines   N800AN   Boeing 787 8 
Altitude: 34000 ft   Distance: 14.47 km 
Speed: 535.3 mph   Squ… https://t.co/o5lWyEd4Z6","Stockport, England",
centralspotter,Tue Nov 15 13:06:46 +0000 2022,"👀✈️🔊
N658UA 
#UAL928 
#United Airlines 
#United States
#Boeing 767 322ER/W 
#United Airlines
#A8AC35
Alt 34025ft… https://t.co/ddeetCUEOt","Scotland, United Kingdom",
Rylanjames8,Tue Nov 15 13:06:24 +0000 2022,"RT @officialpsq: A list of companies against free speech on Twitter:

Pfizer
Oreo
General Mills
Audi
GM
Ford
CVS
United Airlines
VW

RT to…",,
abovestockport,Tue Nov 15 13:06:15 +0000 2022,"AAL47   American Airlines   N837AN   Boeing 787 9 
Altitude: 32500 ft   Distance: 13.58 km 
Speed: 538.7 mph   Squa… https://t.co/DgIxHt3L5A","Stockport, England",
centralspotter,Tue Nov 15 13:05:12 +0000 2022,"👀✈️🔊
N216UA 
#Unknown 
#United Airlines 
#United States
#Boeing 777 222ER 
#United Airlines
#A1D18F
Alt 35725ft… https://t.co/lqbW9QpCaL","Scotland, United Kingdom",
daytrader131,Tue Nov 15 13:04:48 +0000 2022,"@nypost Air Wisconsin, a subsidiary of United Airlines, also got a $10 million loan that was ultimately forgiven.",HI,
winterconch,Tue Nov 15 13:02:23 +0000 2022,"RT @officialpsq: A list of companies against free speech on Twitter:

Pfizer
Oreo
General Mills
Audi
GM
Ford
CVS
United Airlines
VW

RT to…","Grosse Pointe, Michigan, USA",
laxradar,Tue Nov 15 13:00:28 +0000 2022,"United Airlines flight #UAL1636 spotted at 12,525 feet! https://t.co/pK6qJ33iYf","Los Angeles, CA",
ShawnaNYC,Tue Nov 15 13:00:22 +0000 2022,@sixfootcandy @mommajessiec I feel your pain! I used to like “Rhapsody in Blue”… until I was on hold on a call to U… https://t.co/b4M9SVy7A2,United States,
