user,date,text,location,coordinates
amymaxmen,Sat Nov 27 15:48:32 +0000 2021,"As the new variant omicron hit the news, Moderna stock surged 20%. Its execs have become billionaires.

And yet Mod… https://t.co/UXhZhriVZc",,
Acosta,Fri Nov 26 14:38:46 +0000 2021,CNN: Major US airlines say they are closely watching the new South African coronavirus variant that is triggering n… https://t.co/WE7sCVF7PD,"Washington, DC",
tanayj,Fri Nov 26 17:19:42 +0000 2021,"Zoom stock up 8%

Delta, Expedia and United airlines stock down 12-14% https://t.co/pXtIhjNBrc",New York,
nickdearden75,Sun Nov 28 10:02:18 +0000 2021,"RT @amymaxmen: As the new variant omicron hit the news, Moderna stock surged 20%. Its execs have become billionaires.

And yet Moderna stil…",London ,
OverPutney,Sun Nov 28 10:00:48 +0000 2021,"#UAL901 N26967 Boeing 787 9 United Airlines: 1.3 mi away @ 3200 ft and 25.3° frm hrzn, heading W @ 199.5mi/h 09:59:… https://t.co/63huauvbZK","Putney, London",
laxradar,Sun Nov 28 09:59:51 +0000 2021,"United Airlines flight #UAL2429 spotted at 35,000 feet! https://t.co/JIoqLvWSva","Los Angeles, CA",
OverPutney,Sun Nov 28 09:59:12 +0000 2021,"#UAL940 N668UA Boeing 767 322ER/W United Airlines: 1.3 mi away @ 3225 ft and 25.6° frm hrzn, heading W @ 217.9mi/h… https://t.co/AuUU0zszQd","Putney, London",
InoRikardo,Sun Nov 28 09:58:19 +0000 2021,United Airlines travel pack: Fly United.20. Yellow pages Condoms: Aren't you glad you use it? don't you wish everybody did?,,
buriedseed1,Sun Nov 28 09:56:42 +0000 2021,"RT @amymaxmen: As the new variant omicron hit the news, Moderna stock surged 20%. Its execs have become billionaires.

And yet Moderna stil…",The Aleph,
OverPutney,Sun Nov 28 09:55:15 +0000 2021,"#UAL2866 N78002 Boeing 777 224ER United Airlines: 2.0 mi away @ 34975 ft and 72.8° frm hrzn, heading SE @ 635.3mi/h… https://t.co/I8wpzCxC5j","Putney, London",
laxradar,Sun Nov 28 09:55:05 +0000 2021,"United Airlines flight #UAL1702 spotted at 31,000 feet! https://t.co/F0yvg3G06M","Los Angeles, CA",
centralspotter,Sun Nov 28 09:54:57 +0000 2021,"👀✈️🔊
SP-LRB 
#LOT16M 
#LOT Polish Airlines 
#Poland
#Boeing 787 8 
#LOT
From: #EWR Newark Liberty, United States
To… https://t.co/w51gZkBQKH","Scotland, United Kingdom",
focarroll66,Sun Nov 28 09:52:53 +0000 2021,"RT @DublinAirport: We have 2 return flights to New York / Newark with @united to give away to one lucky winner ✈️

Who would you take with…",Balbriggan ,
OverPutney,Sun Nov 28 09:50:37 +0000 2021,"#UAL932 N671UA Boeing 767 322ER/W United Airlines: 0.5 mi away @ 35025 ft and 85.3° frm hrzn, heading SE @ 626.1mi/… https://t.co/iABPVCPudp","Putney, London",
centralspotter,Sun Nov 28 09:50:22 +0000 2021,"👀✈️🔊
SP-LRB 
#LOT16M 
#LOT Polish Airlines 
#Poland
#Boeing 787 8 
#LOT
From: #EWR Newark Liberty, United States
To… https://t.co/zBX7JvaRGr","Scotland, United Kingdom",
centralspotter,Sun Nov 28 09:47:18 +0000 2021,"👀✈️🔊
SP-LSG 
#LOT2LY 
#LOT Polish Airlines 
#Poland
#Boeing 787 9 
#LOT
From: #JFK John F Kennedy, New York, United… https://t.co/ZeaCvNe3JJ","Scotland, United Kingdom",
centralspotter,Sun Nov 28 09:46:17 +0000 2021,"👀✈️🔊
SP-LRB 
#LOT16M 
#LOT Polish Airlines 
#Poland
#Boeing 787 8 
#LOT
From: #EWR Newark Liberty, United States
To… https://t.co/oiTwQYT0Ac","Scotland, United Kingdom",
centralspotter,Sun Nov 28 09:44:17 +0000 2021,"👀✈️🔊
TC-JJZ 
#THY3 
#Turkish Airlines 
#Turkey
#Boeing 777 3F2ER 
#THY
From: #IST Istanbul, Turkey
To: #JFK John F… https://t.co/OYRYodv5b9","Scotland, United Kingdom",
centralspotter,Sun Nov 28 09:43:44 +0000 2021,"👀✈️🔊
SP-LSG 
#LOT2LY 
#LOT Polish Airlines 
#Poland
#Boeing 787 9 
#LOT
From: #JFK John F Kennedy, New York, United… https://t.co/wcAruKPZCq","Scotland, United Kingdom",
centralspotter,Sun Nov 28 09:42:44 +0000 2021,"👀✈️🔊
SP-LRB 
#LOT16M 
#LOT Polish Airlines 
#Poland
#Boeing 787 8 
#LOT
From: #EWR Newark Liberty, United States
To… https://t.co/0A7jMoFBu0","Scotland, United Kingdom",
LeahyCiara1,Sun Nov 28 09:40:42 +0000 2021,"RT @DublinAirport: Last chance to enter our competition to win return flights for 2 to New York / Newark with @united ✈️ 🇺🇸 🚕 🗽

FOLLOW &amp; R…","Cork, Ireland",
