user,date,text,location,coordinates
DineshDSouza,Sun Jan 09 13:50:08 +0000 2022,I’m a ⁦United Airlines⁩ 1 K frequent flier but I think I’ll move over to Delta. I don’t feel very safe flying on an… https://t.co/MKf8TBNC2M,United States,
nbstv,Fri Jan 07 10:59:51 +0000 2022,JUST IN: Uganda Airlines will resume flights to Dubai after the United Arab Emirates lifted the suspension it had p… https://t.co/k9qJye9ekD,Uganda,
AmyKremer,Sun Jan 09 14:39:38 +0000 2022,"When companies start choosing pilots based on gender &amp; color, that’s a step too far.

Safety should be their number… https://t.co/AvM8jmemrx","Roswell, GA",
BobAlbany,Sun Jan 09 15:04:37 +0000 2022,RT @DineshDSouza: I’m a ⁦United Airlines⁩ 1 K frequent flier but I think I’ll move over to Delta. I don’t feel very safe flying on an airli…,,
PennyWi63592575,Sun Jan 09 15:04:00 +0000 2022,RT @DineshDSouza: I’m a ⁦United Airlines⁩ 1 K frequent flier but I think I’ll move over to Delta. I don’t feel very safe flying on an airli…,,
StevenVanHeyni1,Sun Jan 09 15:03:33 +0000 2022,RT @DineshDSouza: I’m a ⁦United Airlines⁩ 1 K frequent flier but I think I’ll move over to Delta. I don’t feel very safe flying on an airli…,"Mesa, Arizona",
Glass2929,Sun Jan 09 15:02:56 +0000 2022,RT @DineshDSouza: I’m a ⁦United Airlines⁩ 1 K frequent flier but I think I’ll move over to Delta. I don’t feel very safe flying on an airli…,,
Grog30997207,Sun Jan 09 15:02:34 +0000 2022,RT @DineshDSouza: I’m a ⁦United Airlines⁩ 1 K frequent flier but I think I’ll move over to Delta. I don’t feel very safe flying on an airli…,,
salvareztweet,Sun Jan 09 15:02:33 +0000 2022,RT @GillianMcKeith: (Reuters) - United Airlines and its pilots' union have reached an agreement to prohibit the airline from mandating COVI…,,
hough_debi,Sun Jan 09 15:00:50 +0000 2022,RT @DineshDSouza: I’m a ⁦United Airlines⁩ 1 K frequent flier but I think I’ll move over to Delta. I don’t feel very safe flying on an airli…,"Houston, TX",
