user,date,text,location,coordinates
HSajwanization,Sun Sep 25 12:57:56 +0000 2022,"World’s Best Inflight Entertainment 2022

1.🇦🇪 Emirates
2.🇺🇸 United Airlines
3.🇶🇦 Qatar Airways
4.🇸🇬 Singapore Airl… https://t.co/NdBcJDfm3S","Dubai, United Arab Emirates",
BNONews,Thu Sep 22 08:18:59 +0000 2022,WATCH: Sparks and falling debris as United Airlines plane takes off from Newark Airport. It dumped fuel and landed… https://t.co/B3MN43JpIS,Worldwide,
cnnbrk,Thu Sep 22 12:29:37 +0000 2022,The FAA is investigating what happened with a United Airlines flight that prompted an emergency landing at New Jers… https://t.co/BuRA1XWBpF,Everywhere,
RonaldW12761941,Tue Sep 27 03:14:28 +0000 2022,RT @Vaughnep4: United Airlines Boeing 757-324 MSP Runway 30L Sunset Departure | Los Ang... https://t.co/sqtrXcEdpp via @YouTube,,
laxradar,Tue Sep 27 03:14:07 +0000 2022,"United Airlines flight #UAL795 spotted at 15,875 feet! https://t.co/RwoLL2cW6y","Los Angeles, CA",
laxradar,Tue Sep 27 03:12:36 +0000 2022,"United Airlines flight #UAL2247 spotted at 18,150 feet! https://t.co/SFHeCMhUMU","Los Angeles, CA",
laxradar,Tue Sep 27 03:12:21 +0000 2022,"United Airlines flight #UAL1200 spotted at 3,750 feet! https://t.co/U5H7hkvcmt","Los Angeles, CA",
abovestockport,Tue Sep 27 03:11:56 +0000 2022,"ETH574   Ethiopian Airlines   ET-AOO   Boeing 787 8 
Altitude: 39975 ft   Distance: 14.29 km 
Speed: 427.3 mph   Sq… https://t.co/oZM2GceVQd","Stockport, England",
laxradar,Tue Sep 27 03:11:43 +0000 2022,United Airlines flight #UAL739 spotted at 950 feet! https://t.co/v39gJOTJop,"Los Angeles, CA",
reallyrai,Tue Sep 27 03:09:40 +0000 2022,Omg United Airlines is truly hell. From having to pay $8 for internet that only half works. To these janky planes.… https://t.co/LZaIlanafX,HQ,
laxradar,Tue Sep 27 03:09:05 +0000 2022,"United Airlines flight #UAL2674 spotted at 28,975 feet! https://t.co/ZV0pImPdZM","Los Angeles, CA",
mollysville,Tue Sep 27 03:08:34 +0000 2022,What does United airlines know about horoscopes?!? https://t.co/mrGuxZUcFT,,
laxradar,Tue Sep 27 03:01:22 +0000 2022,"United Airlines flight #UAL1756 spotted at 12,250 feet! https://t.co/QR7ky5d4Uw","Los Angeles, CA",
laxradar,Tue Sep 27 03:01:00 +0000 2022,"United Airlines flight #UAL2641 spotted at 37,025 feet! https://t.co/5lyNKJ8kBe","Los Angeles, CA",
yomerojahl,Tue Sep 27 02:59:33 +0000 2022,"RT @AusterityAirli1: United Airlines McDonnell Douglas DC-10-10 N1847U seen at Chicago O'Hare back in the September of 1999.
© See photo. h…",,
laxradar,Tue Sep 27 02:52:23 +0000 2022,"United Airlines flight #UAL2276 spotted at 16,250 feet! https://t.co/JkCgwW1CbT","Los Angeles, CA",
laxradar,Tue Sep 27 02:49:28 +0000 2022,"United Airlines flight #UAL832 spotted at 36,000 feet! https://t.co/9XFb7f3z4L","Los Angeles, CA",
above_monroe,Tue Sep 27 02:48:30 +0000 2022,"🇺🇸 UNITED #UAL352 [N443UA - A55785]: 3.0mi away [61° elevation] @ 28950ft, heading NE @ 658mph [United Airlines - A… https://t.co/xjlF672QjG","New Jersey, USA",
WorksJsr,Tue Sep 27 02:44:41 +0000 2022,"RT @theworldindex: World’s Best Inflight Entertainment 2022

1.🇦🇪 Emirates
2.🇺🇸 United Airlines
3.🇶🇦 Qatar Airways
4.🇸🇬 Singapore Airlines…",,
above_monroe,Tue Sep 27 02:42:44 +0000 2022,"🇺🇸 UNITED #UAL924 [N652UA - A895EB]: 0.3mi away [87° elevation] @ 35000ft, heading NE @ 666mph [United Airlines - 7… https://t.co/gQfKUjHBwI","New Jersey, USA",
laxradar,Tue Sep 27 02:42:23 +0000 2022,"United Airlines flight #UAL2227 spotted at 1,325 feet! https://t.co/KRtN98MWzX","Los Angeles, CA",
DanDaMan97x,Tue Sep 27 02:42:16 +0000 2022,"RT @AusterityAirli1: United Airlines McDonnell Douglas DC-10-10 N1847U seen at Chicago O'Hare back in the September of 1999.
© See photo. h…",Canada,
laxradar,Tue Sep 27 02:37:45 +0000 2022,"United Airlines flight #UAL1067 spotted at 20,775 feet! https://t.co/StuMns2fel","Los Angeles, CA",
SuperHotFashion,Tue Sep 27 02:37:43 +0000 2022,"United Airlines Boeing 737-900 Over Dallas Love Field 3D Christmas Sweater
Buy here: https://t.co/7ZjGHJkEIe… https://t.co/gazhyttbJY",,
laxradar,Tue Sep 27 02:35:45 +0000 2022,"United Airlines flight #UAL2204 spotted at 20,125 feet! https://t.co/JOTCmPgTG0","Los Angeles, CA",
SuperHotFashion,Tue Sep 27 02:35:31 +0000 2022,"United Airlines Boeing 777-322ER With Santa Over Denver 3D Christmas Sweater
Buy here: https://t.co/bb1sGMGmBH… https://t.co/tPSlIjCFLC",,
laxradar,Tue Sep 27 02:32:27 +0000 2022,"United Airlines flight #UAL1118 spotted at 34,000 feet! https://t.co/WWIN5S9Z5U","Los Angeles, CA",
laxradar,Tue Sep 27 02:31:58 +0000 2022,"United Airlines flight #UAL684 spotted at 8,300 feet! https://t.co/HABNEPgTMR","Los Angeles, CA",
jeremykwillard,Tue Sep 27 02:31:54 +0000 2022,RT @imjustt8: United airlines sucks cock,slc,
LonelyRichy,Tue Sep 27 02:28:32 +0000 2022,United Airlines is legit the fucking worse.  I thought American Airlines was bad.  However it’s not even close compared to United Airlines.,Lonely,
laxradar,Tue Sep 27 02:25:14 +0000 2022,"United Airlines flight #UAL1908 spotted at 16,250 feet! https://t.co/8UH4h97SPs","Los Angeles, CA",
salty_fleisch,Tue Sep 27 02:24:00 +0000 2022,I have been on hold with the united airlines customer service for 20 minutes and I cannot for the life of me compre… https://t.co/sJrSYNAqCd,"Aurora, CO",
laxradar,Tue Sep 27 02:22:05 +0000 2022,United Airlines flight #UAL2024 spotted at 375 feet! https://t.co/VRfuMuTh9N,"Los Angeles, CA",
laxradar,Tue Sep 27 02:21:49 +0000 2022,United Airlines flight #UAL1004 spotted at 875 feet! https://t.co/nM6lF5WJ1G,"Los Angeles, CA",
imjustt8,Tue Sep 27 02:20:46 +0000 2022,United airlines sucks cock,"Utah, USA",
rauldonadoosio,Tue Sep 27 02:18:59 +0000 2022,"RT @AusterityAirli1: United Airlines McDonnell Douglas DC-10-10 N1847U seen at Chicago O'Hare back in the September of 1999.
© See photo. h…",EREDÉ S.A.S.,
laxradar,Tue Sep 27 02:17:11 +0000 2022,"United Airlines flight #UAL1680 spotted at 2,200 feet! https://t.co/lJm4aPgxXu","Los Angeles, CA",
laxradar,Tue Sep 27 02:16:20 +0000 2022,"United Airlines flight #UAL2650 spotted at 13,175 feet! https://t.co/briEDsWKaT","Los Angeles, CA",
laxradar,Tue Sep 27 02:14:53 +0000 2022,"United Airlines flight #UAL1453 spotted at 28,850 feet! https://t.co/dYq8SRVyTH","Los Angeles, CA",
laxradar,Tue Sep 27 02:14:16 +0000 2022,"United Airlines flight #UAL1001 spotted at 34,000 feet! https://t.co/Mx54jXR5ec","Los Angeles, CA",
