user,date,text,location,coordinates
SebGorka,Mon Jun 13 17:58:51 +0000 2022,This is the opening screen on United airlines flight today. https://t.co/BAD7NwiQyq,The Swamp,
DataDrivenMD,Tue Jun 14 02:26:33 +0000 2022,United Airlines is peddling easily disprovable talking points to justify price gouging and to appease critics of th… https://t.co/v5O8gKJWJA,#VaccineEquity HQ,
Reuters,Tue Jun 14 02:10:22 +0000 2022,United Airlines cites jump in global travel searches after U.S. ends COVID testing https://t.co/SeGDd1n9vV https://t.co/3OZljrdAln,Around the world,
centralspotter,Tue Jun 14 06:07:32 +0000 2022,"👀✈️🔊
TC-LJD 
#THY2 
#Turkish Airlines 
#Turkey
#Boeing 777 3F2ER 
#Turkish Airlines
#4BB144
From: #JFK John F Kenne… https://t.co/kBux1OZ750","Scotland, United Kingdom",
laxradar,Tue Jun 14 06:05:59 +0000 2022,"United Airlines flight #UAL1813 spotted at 16,225 feet! https://t.co/XUMVsA231e","Los Angeles, CA",
whats_above_SE1,Tue Jun 14 06:05:37 +0000 2022,"Flight: #UAL960
Reg: N2749U
Aircraft: Boeing 777 300ER
Operator: United Airlines
Route: EWR-FRA Newark, Newark Libe… https://t.co/sqMejeiG0r","London, England",
PlanetFlawless_,Tue Jun 14 06:02:50 +0000 2022,RT @Iphelia_Pane: Me personally calling United Airlines to book Shaeeda a flight home.  #90DayFiance #leavehim https://t.co/1L1ziFPWyT,,
laxradar,Tue Jun 14 06:01:43 +0000 2022,"United Airlines flight #UAL1885 spotted at 33,000 feet! https://t.co/bbROPTo05D","Los Angeles, CA",
centralspotter,Tue Jun 14 05:56:21 +0000 2022,"👀✈️🔊
G-TUMT 
#TOM8WJ 
#TUI Airlines 
#United Kingdom
#737 MAX 8 
#TUI Airlines
#407C0B
From: #GLA Glasgow, United K… https://t.co/oNwlo23P8N","Scotland, United Kingdom",
richenergyceo,Tue Jun 14 05:55:09 +0000 2022,RT @FT: Live news updates: United Airlines reports surge in international travel interest https://t.co/KaBBO7u0oE,"Richmond, London",
centralspotter,Tue Jun 14 05:53:52 +0000 2022,"👀✈️🔊
TC-LJD 
#THY2 
#Turkish Airlines 
#Turkey
#Boeing 777 3F2ER 
#Turkish Airlines
#4BB144
From: #JFK John F Kenne… https://t.co/GR7zr7UCY9","Scotland, United Kingdom",
centralspotter,Tue Jun 14 05:53:50 +0000 2022,"👀✈️🔊
PH-BKC 
#KLM282 
#KLM Royal Dutch Airlines 
#Netherlands
#Boeing 787 10 
#KLM Royal Dutch Airlines
#485B43
Fro… https://t.co/pZm2ij7rjX","Scotland, United Kingdom",
centralspotter,Tue Jun 14 05:52:49 +0000 2022,"👀✈️🔊
PH-BQN 
#KLM646 
#KLM Royal Dutch Airlines 
#Netherlands
#Boeing 777 206ER 
#KLM Royal Dutch Airlines
#4841AD… https://t.co/9EBLXWqced","Scotland, United Kingdom",
cachuchins,Tue Jun 14 05:48:42 +0000 2022,"RT @DeItaone: UNITED AIRLINES - IN 72 HOURS SINCE TESTING REQUIREMENT CHANGES WERE ANNOUNCED, CO HAS ALREADY SEEN MORE THAN 2.4 MLN SEARCHE…",México,
abovestockport,Tue Jun 14 05:48:19 +0000 2022,"UAL946   United Airlines   N29907   Boeing 787 8 
Altitude: 41000 ft   Distance: 14.96 km 
Speed: 507.1 mph   Squaw… https://t.co/lVvkNZeLfm","Stockport, England",
AdiSurreyEnergy,Tue Jun 14 05:47:23 +0000 2022,"RT @DeItaone: UNITED AIRLINES - IN 72 HOURS SINCE TESTING REQUIREMENT CHANGES WERE ANNOUNCED, CO HAS ALREADY SEEN MORE THAN 2.4 MLN SEARCHE…",Surrey UK,
whats_above_SE1,Tue Jun 14 05:47:18 +0000 2022,"Flight: #UAL14
Reg: N666UA
Aircraft: Boeing 767 322ER/W
Operator: United Airlines
Route: EWR-LHR Newark, Newark Lib… https://t.co/jUYu5Nenau","London, England",
centralspotter,Tue Jun 14 05:46:14 +0000 2022,"👀✈️🔊
N29907 
#UAL946 
#United Airlines 
#United States
#Boeing 787 8 
#United Airlines
#A31961
From: #IAD Washingto… https://t.co/kbmcviMKvT","Scotland, United Kingdom",
AboveEDXW,Tue Jun 14 05:41:45 +0000 2022,#UAL713: United Airlines (#Boeing 787 9 / N24979) 3.3 km out at 37975 ft - heading NW with 1042.2 km/h. DFW to ORD… https://t.co/rpN4yLG4do,"Sylt, Germany",
centralspotter,Tue Jun 14 05:41:42 +0000 2022,"👀✈️🔊
PH-BXG 
#KLM72Z 
#KLM Royal Dutch Airlines 
#Netherlands
#Boeing 737NG 8K2/W 
#KLM Royal Dutch Airlines
#48416… https://t.co/o924vG6gEt","Scotland, United Kingdom",
centralspotter,Tue Jun 14 05:39:12 +0000 2022,"👀✈️🔊
PH-BGB 
#KLM64J 
#KLM Royal Dutch Airlines 
#Netherlands
#Boeing 737NG 8K2/W 
#KLM Royal Dutch Airlines
#48455… https://t.co/GevI6JfxC4","Scotland, United Kingdom",
JezebelJo,Tue Jun 14 05:33:11 +0000 2022,Of the 4 hijacked planes on 09/11 United Airlines Flight 93 was the only one to not reach its target. The 9/11 Comm… https://t.co/A5vbGEikEx,"California, USA",
centralspotter,Tue Jun 14 05:27:03 +0000 2022,"👀✈️🔊
PH-BGB 
#KLM64J 
#KLM Royal Dutch Airlines 
#Netherlands
#Boeing 737NG 8K2/W 
#KLM Royal Dutch Airlines
#48455… https://t.co/56fnO8vVpV","Scotland, United Kingdom",
centralspotter,Tue Jun 14 05:25:01 +0000 2022,"👀✈️🔊
N829AN 
#AAL220 
#American Airlines 
#United States
#Boeing 787 9 
#American Airlines
#AB5257
From: #DFW Dalla… https://t.co/fx0tSvHGFz","Scotland, United Kingdom",
laxradar,Tue Jun 14 05:24:27 +0000 2022,"United Airlines flight #UAL511 spotted at 36,000 feet! https://t.co/5lmWb3aNfA","Los Angeles, CA",
laxradar,Tue Jun 14 05:21:48 +0000 2022,"United Airlines flight #UAL2147 spotted at 16,150 feet! https://t.co/1Dej1p5Uzb","Los Angeles, CA",
fundamentalsbot,Tue Jun 14 05:20:08 +0000 2022,"United Airlines Holdings, Inc's quarterly revenue growth rate YoY of 134.90% ranked 316 out of 5719 companies in ou… https://t.co/qHn1TrEYys",,
whats_above_SE1,Tue Jun 14 05:11:50 +0000 2022,"Flight: #UAL958
Reg: N662UA
Aircraft: Boeing 767 322ER/W
Operator: United Airlines
Route: ORD-LHR Chicago, O'Hare I… https://t.co/SmzzHUp4RI","London, England",
laxradar,Tue Jun 14 05:10:21 +0000 2022,United Airlines flight #UAL1464 spotted at 625 feet! https://t.co/BtJnBF3MMl,"Los Angeles, CA",
whats_above_SE1,Tue Jun 14 05:10:19 +0000 2022,"Flight: #UAL110
Reg: N661UA
Aircraft: Boeing 767 322ER/W
Operator: United Airlines
Route: EWR-LHR Newark, Newark Li… https://t.co/hbyou9Q7sK","London, England",
laxradar,Tue Jun 14 05:03:45 +0000 2022,"United Airlines flight #UAL2129 spotted at 24,200 feet! https://t.co/z8aShhx3fV","Los Angeles, CA",
abovestockport,Tue Jun 14 05:02:24 +0000 2022,"KLM92T   KLM Royal Dutch Airlines   PH-BGT   Boeing 737NG 7K2/W 
Altitude: 10850 ft   Distance: 14.25 km 
Speed: 30… https://t.co/WTz6lYtbhW","Stockport, England",
SeattleFan2022,Tue Jun 14 05:00:09 +0000 2022,"RT @AusterityAirli1: United Airlines McDonnell Douglas DC-10-10 N1818U seen at Los Angeles - International back in April 1990.
© See photo.…",Seattle/Tacoma,
centralspotter,Tue Jun 14 04:59:39 +0000 2022,"👀✈️🔊
N828AA 
#Unknown 
#American Airlines 
#United States
#Boeing 787 9 
#American Airlines
#AB4E94
From: #Unknown… https://t.co/vXcu1clPpq","Scotland, United Kingdom",
rdsanchezjr,Tue Jun 14 04:59:24 +0000 2022,"RT @AusterityAirli1: United Airlines McDonnell Douglas DC-10-10 N1818U seen at Los Angeles - International back in April 1990.
© See photo.…","Anchorage, AK ✈",
