user,date,text,location,coordinates
FOS,Wed Aug 24 20:03:22 +0000 2022,USC WR Jordan Addison has signed an NIL deal with United Airlines ✈️ https://t.co/P92PCc5unb,"New York, NY",
airlivenet,Thu Aug 25 11:58:08 +0000 2022,A United Airlines Boeing 737 taxied for so long at Newark Airport that it ran out of fuel for the flight https://t.co/4JtUwHHA6l,FL360,
DrEricDing,Fri Aug 26 03:33:11 +0000 2022,"2) To be clear, many airlines have dumped employee pensions during bankruptcies, including also @Delta airlines and… https://t.co/qpECF26vT2",,
axpmrox,Fri Aug 26 09:06:24 +0000 2022,RT @AP: The U.S. government is suspending 26 flights by Chinese airlines from the United States to China in a dispute over anti-virus contr…,,
jhajiten,Fri Aug 26 09:02:59 +0000 2022,RT @AP: The U.S. government is suspending 26 flights by Chinese airlines from the United States to China in a dispute over anti-virus contr…,"Delhi, India",
centralspotter,Fri Aug 26 09:02:54 +0000 2022,"👀✈️🔊
N76062 
#Unknown 
#United Airlines 
#United States
#Boeing 767 424ER 
#United Airlines
#AA44CD
Alt 25250ft… https://t.co/qMTlLF3hf9","Scotland, United Kingdom",
aparanjape,Fri Aug 26 09:02:05 +0000 2022,RT @AP: The U.S. government is suspending 26 flights by Chinese airlines from the United States to China in a dispute over anti-virus contr…,"Pune, India",
Chuks_Dave,Fri Aug 26 09:01:57 +0000 2022,RT @AP: The U.S. government is suspending 26 flights by Chinese airlines from the United States to China in a dispute over anti-virus contr…,Nigeria.,
DerekHallen,Fri Aug 26 09:01:51 +0000 2022,RT @AP: The U.S. government is suspending 26 flights by Chinese airlines from the United States to China in a dispute over anti-virus contr…,US  ,
DCSoljaGurl,Fri Aug 26 09:01:40 +0000 2022,RT @AP: The U.S. government is suspending 26 flights by Chinese airlines from the United States to China in a dispute over anti-virus contr…,DC - MD - IL - IA,
LA_Robert420,Fri Aug 26 09:00:51 +0000 2022,RT @AP: The U.S. government is suspending 26 flights by Chinese airlines from the United States to China in a dispute over anti-virus contr…,,
VideSulizan,Fri Aug 26 09:00:00 +0000 2022,RT @AP: The U.S. government is suspending 26 flights by Chinese airlines from the United States to China in a dispute over anti-virus contr…,"Texas, USA",
vfduk,Fri Aug 26 08:59:43 +0000 2022,RT @AP: The U.S. government is suspending 26 flights by Chinese airlines from the United States to China in a dispute over anti-virus contr…,London,
rezzchikk,Fri Aug 26 08:58:13 +0000 2022,RT @AP: The U.S. government is suspending 26 flights by Chinese airlines from the United States to China in a dispute over anti-virus contr…,Utah,
Breyionna,Fri Aug 26 08:58:05 +0000 2022,RT @AP: The U.S. government is suspending 26 flights by Chinese airlines from the United States to China in a dispute over anti-virus contr…,The South,
liuxuesheng1122,Fri Aug 26 08:57:51 +0000 2022,RT @AP: The U.S. government is suspending 26 flights by Chinese airlines from the United States to China in a dispute over anti-virus contr…,Pakistan,
umanggupta1990,Fri Aug 26 08:56:40 +0000 2022,"The flight was booked via United Airlines, and they have asked to check with you",India,
DJRiter,Fri Aug 26 08:56:39 +0000 2022,RT @AP: The U.S. government is suspending 26 flights by Chinese airlines from the United States to China in a dispute over anti-virus contr…,,
above_monroe,Fri Aug 26 08:56:14 +0000 2022,"🇺🇸 UNITED #UAL2218 [N68453 - A91536]: 0.9mi away [51° elevation] @ 5950ft, heading N @ 310mph [United Airlines - 73… https://t.co/4CxAkemwD0","New Jersey, USA",
viriyabot,Fri Aug 26 08:56:03 +0000 2022,RT @AP: The U.S. government is suspending 26 flights by Chinese airlines from the United States to China in a dispute over anti-virus contr…,Internet,
centralspotter,Fri Aug 26 08:55:47 +0000 2022,"👀✈️🔊
N757AN 
#AAL71 
#American Airlines 
#United States
#Boeing 777 223ER 
#American Airlines
#AA3417
Alt 34000ft… https://t.co/VWpBHOrrok","Scotland, United Kingdom",
AP,Fri Aug 26 08:55:16 +0000 2022,The U.S. government is suspending 26 flights by Chinese airlines from the United States to China in a dispute over… https://t.co/HqZa86kJLb,Global,
centralspotter,Fri Aug 26 08:54:42 +0000 2022,"👀✈️🔊
N754AN 
#Unknown 
#American Airlines 
#United States
#Boeing 777 223ER 
#American Airlines
#AA28F2
Alt 34000ft… https://t.co/IupAFyCL8O","Scotland, United Kingdom",
snax_des_avions,Fri Aug 26 08:52:41 +0000 2022,RT @airlivenet: A United Airlines Boeing 737 taxied for so long at Newark Airport that it ran out of fuel for the flight https://t.co/4JtUw…,"Bruxelles, Belgique",
abovestockport,Fri Aug 26 08:52:32 +0000 2022,"THY34EC   Turkish Airlines   TC-LND   Airbus A330 303 
Altitude: 4375 ft   Distance: 14.49 km 
Speed: 215.5 mph   S… https://t.co/u8hrHgY364","Stockport, England",
centralspotter,Fri Aug 26 08:52:10 +0000 2022,"👀✈️🔊
N653UA 
#Unknown 
#United Airlines 
#United States
#Boeing 767 322ER/W 
#United Airlines
#A899A2
Alt 37000ft… https://t.co/dzUDk0QPoC","Scotland, United Kingdom",
centralspotter,Fri Aug 26 08:51:42 +0000 2022,"👀✈️🔊
N757AN 
#Unknown 
#American Airlines 
#United States
#Boeing 777 223ER 
#American Airlines
#AA3417
Alt 34000ft… https://t.co/oE0LzOd1mF","Scotland, United Kingdom",
abovestockport,Fri Aug 26 08:51:27 +0000 2022,"SAS4608   Scandinavian Airlines System   LN-RRE   Boeing 737NG 85P/W 
Altitude: 5250 ft   Distance: 14.27 km 
Speed… https://t.co/1e9h3tgCoI","Stockport, England",
centralspotter,Fri Aug 26 08:48:07 +0000 2022,"👀✈️🔊
N58101 
#UAL37 
#United Airlines 
#United States
#Boeing 757 224/W 
#United Airlines
#A77C11
Alt 2125ft… https://t.co/nUwQjT25RB","Scotland, United Kingdom",
TVTOYMEMORIES,Fri Aug 26 08:43:01 +0000 2022,This billboard for United Airlines was a tie  #Volleyball #Billboard #Ad #Advertising #Advertisement… https://t.co/XwNAwTBjcX,Illinois,
above_monroe,Fri Aug 26 08:42:09 +0000 2022,"🇺🇸 UNITED #UAL1162 [N61886 - A81005]: 1.7mi away [33° elevation] @ 5925ft, heading N @ 309mph [United Airlines - 73… https://t.co/R3B1US5x3T","New Jersey, USA",
NicksWanderings,Fri Aug 26 08:36:57 +0000 2022,A trip down memory lane - what didn’t United Airlines tell me as I boarded my flight to San Francisco?… https://t.co/6JewrpVJBC,United Kingdom,
TDSfjb,Fri Aug 26 08:32:35 +0000 2022,RT @siampirate: @Kitkat9559 @UltraLandlord The airplanes that hit the towers were not American Airlines flight 11 and United Airlines fligh…,"North Olmsted, OH",
laxradar,Fri Aug 26 08:30:26 +0000 2022,"United Airlines flight #UAL505 spotted at 37,000 feet! https://t.co/FRryIYBp8F","Los Angeles, CA",
