user,date,text,location,coordinates
mattyglesias,Sun Apr 09 23:22:12 +0000 2023,"People say the United States isn’t socialist but ABC, American Airlines, and Bank of America are all state-owned enterprises.","Washington, DC",
JeffreyGuterman,Sun Apr 09 11:23:41 +0000 2023,"On this date April 9 in 2017, after refusing to give up his seat on an overbooked United Airlines flight, Dr. David… https://t.co/BQw470THqM","Fort Lauderdale, Florida",
airlinevideos,Mon Apr 10 01:04:18 +0000 2023,PREVIEW of our EXCLUSIVE behind the scenes tour of United Airlines operations at Los Angeles International Airport… https://t.co/5dYG8vh6KU,"LOS ANGELES, CA",
laxradar,Mon Apr 10 22:04:26 +0000 2023,"United Airlines flight #UAL38 spotted at 2,600 feet! https://t.co/2t2i66K7ba","Los Angeles, CA",
NW_Airlines,Mon Apr 10 22:03:04 +0000 2023,"@ByERussell Delta, United, American can stick to Seoul &amp; Tokyo and lap up codeshare connections. Win-win.","Bloomington, MN",
sarpy_spotter,Mon Apr 10 22:01:36 +0000 2023,"#KOMA - #UAL1842 (737-824 B738) United Airlines @ 30000 ft and 49.0° frm hrzn, heading W @ 16:59:39 -… https://t.co/CdGFDODXUk","Bellevue, NE",
TrueBeachLover,Mon Apr 10 22:01:04 +0000 2023,"RT @thepointsguy: Major: United’s Polaris, Premium Plus rollout is just 3 months away from completion https://t.co/kKAnjkOVf0",MinneSNOWta,
thepointsguy,Mon Apr 10 22:00:20 +0000 2023,"Major: United’s Polaris, Premium Plus rollout is just 3 months away from completion https://t.co/kKAnjkOVf0",,
laxradar,Mon Apr 10 21:59:10 +0000 2023,"United Airlines flight #UAL1246 spotted at 30,850 feet! https://t.co/R8NvqLy7zZ","Los Angeles, CA",
RoanMcCormick,Mon Apr 10 21:56:46 +0000 2023,"RT @GavinClimie: 🇺🇸 EARNINGS CALLS THIS WEEK:

- JP Morgan - $JPM
- Citigroup - $C
- Wells Fargo - $WF
- PNC Bank - $PNC
- BlackRock - $BLK…",London ,
JordanJLA1,Mon Apr 10 21:54:52 +0000 2023,@mofiraas United airlines,,
laxradar,Mon Apr 10 21:51:37 +0000 2023,"United Airlines flight #UAL1745 spotted at 8,225 feet! https://t.co/EGet8jO8jp","Los Angeles, CA",
AboveStLouis,Mon Apr 10 21:51:03 +0000 2023,"🇺🇸 N882UA - Airbus A319 132 - United Airlines UAL793/UA793, Chicago O'Hare (ORD) to Dallas-Fort Worth (DFW) - 4.4 m… https://t.co/hul8L1hL3n","St. Peters, Missouri",
RI_Aircraft,Mon Apr 10 21:48:13 +0000 2023,"#KBOS / #KPVD - #UAL1261 (A320-232 A320) United Airlines @ 10125 ft and 28.6° frm hrzn, heading NE @ 17:46:20 -… https://t.co/TTzpRtATQm","Providence, RI",
carlquintanilla,Mon Apr 10 21:46:12 +0000 2023,@mccrabb_will I got to interview him by phone — when United Airlines changed their livery (and shrunk his tulip logo) and man he was pissed.,nyc ,
