user,date,text,location,coordinates
AP,Thu Jul 28 10:57:31 +0000 2022,"BREAKING: JetBlue will buy Spirit Airlines for $3.8 billion, creating the fifth largest airline in the United State… https://t.co/yUsawV86Kr",Global,
AirCanada,Fri Jul 22 12:09:25 +0000 2022,"We're pleased to expand our relationship with @united to bring more flight options to customers, improve schedule c… https://t.co/aChWDxPnPj",,
markets,Thu Jul 21 18:28:28 +0000 2022,The head of United Airlines apologized to US Transportation Secretary Pete Buttigieg after the carrier publicly fau… https://t.co/MhsAUdpB3F,New York,
KaykayErnest,Sat Jul 30 09:59:13 +0000 2022,RT @AusterityAirli1: United Airlines Boeing 727-22C N7438U sporting a strange nose job at Seattle / Tacoma - International back in the June…,,
centralspotter,Sat Jul 30 09:48:06 +0000 2022,"👀✈️🔊
N733AR 
#AAL21 
#American Airlines 
#United States
#Boeing 777 323ER 
#American Airlines
#A9D640
From: #LHR Lo… https://t.co/5NUSIAso7H","Scotland, United Kingdom",
277_ufc,Sat Jul 30 09:40:02 +0000 2022,Join UFC 277: Peña vs. Nunes 2 is an upcoming mixed martial arts event produced by the Ultimate Fighting Championsh… https://t.co/o7KxA5cIrW,"Texas, United States",
centralspotter,Sat Jul 30 09:38:26 +0000 2022,"👀✈️🔊
N736AT 
#AAL101 
#American Airlines 
#United States
#Boeing 777 323ER 
#American Airlines
#A9E167
From: #LHR L… https://t.co/MWRu2ywedw","Scotland, United Kingdom",
naganisvasiti,Sat Jul 30 09:37:49 +0000 2022,"Before someone responds with market share &lt; 20% for the largest US airlines statistic, juxtapose it with variety at… https://t.co/WGIyE8DiME",Singapore,
LtColFranklin,Sat Jul 30 09:34:04 +0000 2022,"https://t.co/hnBmc87URy
https://t.co/PtAdMXpjpp
      
UNITED AIRLINES WILL ALLOW PLAYERS KNOW IF THEIR UPCOMING FL… https://t.co/pcIAN50Cbt","Dallas, TX",
ownbusinesses,Sat Jul 30 09:34:04 +0000 2022,"https://t.co/qYIg1Jv5EB
https://t.co/1zPh85MJEH
      
UNITED AIRLINES WILL ALLOW PLAYERS KNOW IF THEIR UPCOMING FL… https://t.co/bxHPLKofds","Dallas, TX",
DarylDoc22,Sat Jul 30 09:34:03 +0000 2022,"https://t.co/tXESZM5axf
https://t.co/q7mIf0vhjb
      
UNITED AIRLINES WILL ALLOW PLAYERS KNOW IF THEIR UPCOMING FL… https://t.co/T8aXgRaYrM",,
ownbusinesses,Sat Jul 30 09:33:34 +0000 2022,United Airlines to notify flyers if upcoming flights are full or close to full: https://t.co/MAqgtYyZUV,"Dallas, TX",
centralspotter,Sat Jul 30 09:32:49 +0000 2022,"👀✈️🔊
PH-BQF 
#KLM184 
#KLM Royal Dutch Airlines 
#Netherlands
#Boeing 777 206ER 
#KLM Royal Dutch Airlines
#48436D… https://t.co/FzUAWxCaXw","Scotland, United Kingdom",
deVry_JanS,Sat Jul 30 09:32:39 +0000 2022,@united How shall I come to the United States again. I cannot fly with UA or AA… God will punish those airlines bec… https://t.co/MijNaM5MVL,Pretoria (currently absent),
IsaiahH64917825,Sat Jul 30 09:25:48 +0000 2022,RT @greendew23: United Airlines adds direct flights for Ducks football fans https://t.co/HnjlBStMd0,,
centralspotter,Sat Jul 30 09:24:41 +0000 2022,"👀✈️🔊
VQ-BVC 
#AZG4761 
#Silk Way West Airlines 
#United Kingdom
#Boeing 747 83QF 
#Silk Way West Airlines
#4243C4
F… https://t.co/7CRkdYDV0A","Scotland, United Kingdom",
centralspotter,Sat Jul 30 09:20:35 +0000 2022,"👀✈️🔊
N775AN 
#AAL195 
#American Airlines 
#United States
#Boeing 777 223ER 
#American Airlines
#AA7BA7
From: #LHR L… https://t.co/03tdlRi9eU","Scotland, United Kingdom",
centralspotter,Sat Jul 30 09:17:02 +0000 2022,"👀✈️🔊
N794UA 
#UAL984 
#United Airlines 
#United States
#Boeing 777 222ER 
#United Airlines
#AAC8A4
From: #CDG Charl… https://t.co/ptoRQC0Az7","Scotland, United Kingdom",
centralspotter,Sat Jul 30 09:17:01 +0000 2022,"👀✈️🔊
PH-BQH 
#KLM604 
#KLM Royal Dutch Airlines 
#Netherlands
#Boeing 777 206ER 
#KLM Royal Dutch Airlines
#48436F… https://t.co/9zWYb7DYrq","Scotland, United Kingdom",
TheBoogyman1313,Sat Jul 30 09:13:13 +0000 2022,RT @greendew23: United Airlines adds direct flights for Ducks football fans https://t.co/HnjlBStMd0,,
centralspotter,Sat Jul 30 09:09:52 +0000 2022,"👀✈️🔊
N802AN 
#Unknown 
#American Airlines 
#United States
#Boeing 787 8 
#American Airlines
#AAE958
From: #Unknown… https://t.co/NAwfKmZERz","Scotland, United Kingdom",
whats_above_SE1,Sat Jul 30 09:01:44 +0000 2022,"Flight: #UAL24
Reg: N675UA
Aircraft: Boeing 767 322ER/W
Operator: United Airlines
Route: SNN-EWR Shannon/Limerick t… https://t.co/cpP7dQnGVo","London, England",
centralspotter,Sat Jul 30 09:00:12 +0000 2022,"👀✈️🔊
N802AN 
#Unknown 
#American Airlines 
#United States
#Boeing 787 8 
#American Airlines
#AAE958
From: #Unknown… https://t.co/NnradXSi31","Scotland, United Kingdom",
centralspotter,Sat Jul 30 08:59:41 +0000 2022,"👀✈️🔊
TC-JJP 
#THY3 
#Turkish Airlines 
#Turkey
#Boeing 777 3F2ER 
#Turkish Airlines
#4BA950
From: #IST Istanbul, Tu… https://t.co/sGwMFG0JAy","Scotland, United Kingdom",
centralspotter,Sat Jul 30 08:57:39 +0000 2022,"👀✈️🔊
SP-LSC 
#LOT2LY 
#LOT Polish Airlines 
#Poland
#Boeing 787 9 
#LOT Polish Airlines
#48AE22
From: #JFK John F K… https://t.co/05E8sSKidj","Scotland, United Kingdom",
centralspotter,Sat Jul 30 08:56:40 +0000 2022,"👀✈️🔊
N794UA 
#UAL984 
#United Airlines 
#United States
#Boeing 777 222ER 
#United Airlines
#AAC8A4
From: #CDG Charl… https://t.co/00Nssp4gtZ","Scotland, United Kingdom",
centralspotter,Sat Jul 30 08:51:01 +0000 2022,"👀✈️🔊
PH-HSE 
#KLM1472 
#KLM Royal Dutch Airlines 
#Netherlands
#Boeing 737NG 8K2/W 
#KLM Royal Dutch Airlines… https://t.co/BY7wlS2NVX","Scotland, United Kingdom",
centralspotter,Sat Jul 30 08:50:30 +0000 2022,"👀✈️🔊
N34137 
#UAL37 
#United Airlines 
#United States
#Boeing 757 224/W 
#United Airlines
#A3C3E6
From: #EDI Edinbu… https://t.co/89zJKTmtTJ","Scotland, United Kingdom",
centralspotter,Sat Jul 30 08:46:26 +0000 2022,"👀✈️🔊
N76055 
#Unknown 
#United Airlines 
#United States
#Boeing 767 424ER 
#United Airlines
#AA44AD
From: #Unknown… https://t.co/ydzd9faimm","Scotland, United Kingdom",
Finnishking90,Sat Jul 30 08:39:53 +0000 2022,"@Lauren_Southern @united United Abomination Airlines, thank u for running your day with us.",,
centralspotter,Sat Jul 30 08:38:19 +0000 2022,"👀✈️🔊
N58101 
#Unknown 
#United Airlines 
#United States
#Boeing 757 224/W 
#United Airlines
#A77C11
From: #Unknown… https://t.co/RujnXDAT6v","Scotland, United Kingdom",
metakuna,Sat Jul 30 08:37:25 +0000 2022,United Airlines has a very good app + text update experience so far 👍,"London, UK",
centralspotter,Sat Jul 30 08:35:48 +0000 2022,"👀✈️🔊
9V-SKZ 
#SIA26 
#Singapore Airlines 
#Singapore
#Airbus A380 841 
#Singapore Airlines
#76CD7A
From: #SIN Singa… https://t.co/uQ4axCLQKx","Scotland, United Kingdom",
centralspotter,Sat Jul 30 08:30:39 +0000 2022,"👀✈️🔊
N726AN 
#Unknown 
#American Airlines 
#United States
#Boeing 777 323ER 
#American Airlines
#A9B9E3
From:… https://t.co/XVOusYLzfV","Scotland, United Kingdom",
centralspotter,Sat Jul 30 08:30:08 +0000 2022,"👀✈️🔊
N78017 
#Unknown 
#United Airlines 
#United States
#Boeing 777 224ER 
#United Airlines
#AA9321
From: #Unknown… https://t.co/lzrbSs1933","Scotland, United Kingdom",
