user,date,text,location,coordinates
ClayTravis,Mon Apr 18 22:58:15 +0000 2022,United Airlines announces that effective immediately they will no longer be enforcing the mask mandate on their fli… https://t.co/kbV4TVuNPf,Nashville,
petemuntean,Mon Apr 18 22:37:32 +0000 2022,"NEW FROM UNITED AIRLINES: “Effective immediately, masks are no longer required at United on domestic flights, selec… https://t.co/SJrXsv3vet","Washington, DC",
cvpayne,Mon Apr 18 22:47:03 +0000 2022,United Airlines dropping mask mandate immediately,New Jersey & New York,
ante_petrish,Tue Apr 19 00:31:58 +0000 2022,"RT @ElectionWiz: BREAKING: Delta, Alaska, and United Airlines will no longer require masks on flights.","Anacortes, WA",
Linda7Aunt,Tue Apr 19 00:31:57 +0000 2022,RT @ClayTravis: United Airlines announces that effective immediately they will no longer be enforcing the mask mandate on their flights any…,,
t3hpaul,Tue Apr 19 00:31:57 +0000 2022,@mattblaze @united Genuinely? probably 0 of the US domestic airlines,"Chicago, IL",
pitreblake,Tue Apr 19 00:31:56 +0000 2022,RT @cvpayne: United Airlines dropping mask mandate immediately,"Houma, Louisiana",
Packmantix,Tue Apr 19 00:31:51 +0000 2022,"RT @ElectionWiz: BREAKING: Delta, Alaska, and United Airlines will no longer require masks on flights.",,
theAgeofLeo,Tue Apr 19 00:31:50 +0000 2022,RT @ClayTravis: United Airlines announces that effective immediately they will no longer be enforcing the mask mandate on their flights any…,,
truthank,Tue Apr 19 00:31:48 +0000 2022,RT @ClayTravis: United Airlines announces that effective immediately they will no longer be enforcing the mask mandate on their flights any…,"ÜT: 40.099967,-83.141649",
DJAmbush20,Tue Apr 19 00:31:47 +0000 2022,"RT @ElectionWiz: BREAKING: Delta, Alaska, and United Airlines will no longer require masks on flights.",,
lynnegalvani,Tue Apr 19 00:31:46 +0000 2022,RT @Fibci2: United airlines lifted its mask mandates. @JetBlue? @Delta? @AmericanAir? @SouthwestAir?,,
