user,date,text,location,coordinates
CongressmanRaja,Sat Dec 04 18:50:02 +0000 2021,"A new breakthrough at O'Hare Airport: United Airlines flew a plane powered by 100% sustainable fuel.
https://t.co/cZsJw1uyET","Schaumburg, IL",
amymaxmen,Sat Nov 27 15:48:32 +0000 2021,"As the new variant omicron hit the news, Moderna stock surged 20%. Its execs have become billionaires.

And yet Mod… https://t.co/UXhZhriVZc",,
kaitlancollins,Wed Dec 01 16:57:15 +0000 2021,"Delta, United &amp; American are complying with the new federal directive requiring airlines to turn over contact info… https://t.co/XwAPby2uHz","Washington, D.C.",
TAGTravel_Za,Mon Dec 06 05:05:44 +0000 2021,"United Airlines resumes its thrice-weekly, non-stop seasonal service btw its New York hub at Newark Liberty Interna… https://t.co/9IZ7cvTuN3","Johannesburg, South Africa",
CaoCamilo,Mon Dec 06 05:00:50 +0000 2021,RT @ClassicsPlanes: A United Airlines B747-100 seen here in this photo at??? In March 1993 #avgeeks ©- Aero Lcarus https://t.co/bOwxOXmyP8,"Ourense, España",
centralspotter,Mon Dec 06 05:00:12 +0000 2021,"👀✈️🔊
LN-RKS 
#SAS904 
#Scandinavian Airlines System 
#Norway
#Airbus A330 343E 
#SAS
From: #EWR Newark Liberty, Uni… https://t.co/dMjNbxBAxt","Scotland, United Kingdom",
centralspotter,Mon Dec 06 04:56:06 +0000 2021,"👀✈️🔊
LN-RKS 
#SAS904 
#Scandinavian Airlines System 
#Norway
#Airbus A330 343E 
#SAS
From: #EWR Newark Liberty, Uni… https://t.co/IvNzad6Y9Z","Scotland, United Kingdom",
laxradar,Mon Dec 06 04:55:07 +0000 2021,"United Airlines flight #UAL744 spotted at 32,000 feet! https://t.co/VzSw8bt415","Los Angeles, CA",
laxradar,Mon Dec 06 04:49:25 +0000 2021,"United Airlines flight #UAL517 spotted at 25,375 feet! https://t.co/kTNZbZBosy","Los Angeles, CA",
michiganbogie,Mon Dec 06 04:49:24 +0000 2021,"RT @michiganbogie: 2,000+ Employees File Lawsuit Against United Airlines Over Unconstitutional Vaccine Mandate https://t.co/UXvqcfY3hf via…","Michigan, USA",
centralspotter,Mon Dec 06 04:48:57 +0000 2021,"👀✈️🔊
N28912 
#Unknown 
#United Airlines 
#United States
#Boeing 787 8 
#UAL
From: #Unknown
To: #Unknown
Alt 40975ft
 #A2F200  
Seen 64 Times","Scotland, United Kingdom",
laxradar,Mon Dec 06 04:48:17 +0000 2021,"United Airlines flight #UAL2111 spotted at 23,075 feet! https://t.co/cQfpWN4hrK","Los Angeles, CA",
centralspotter,Mon Dec 06 04:46:58 +0000 2021,"👀✈️🔊
SE-REH 
#SAS6944 
#Scandinavian Airlines System 
#Sweden
#Airbus A330 343E 
#SAS
From: #ORD Chicago O'Hare, Un… https://t.co/iQVKAA03bY","Scotland, United Kingdom",
laxradar,Mon Dec 06 04:41:45 +0000 2021,"United Airlines flight #UAL2621 spotted at 34,000 feet! https://t.co/Q6BVu4oodV","Los Angeles, CA",
ianbaker01,Mon Dec 06 04:41:00 +0000 2021,@SpartaZC you kill of a supposedly 80% of the worlds population.just think of all them countless businesses even th… https://t.co/PMA4AeOu8i,nakid dmwomen will be delated!,
laxradar,Mon Dec 06 04:39:16 +0000 2021,"United Airlines flight #UAL1436 spotted at 16,850 feet! https://t.co/tfAR58arD2","Los Angeles, CA",
laxradar,Mon Dec 06 04:37:47 +0000 2021,"United Airlines flight #UAL466 spotted at 10,950 feet! https://t.co/zDi5UdQwOk","Los Angeles, CA",
centralspotter,Mon Dec 06 04:36:16 +0000 2021,"👀✈️🔊
SE-RSB 
#SAS910 
#Scandinavian Airlines System 
#Sweden
#Airbus A350 941 
#SAS
From: #EWR Newark Liberty, Unit… https://t.co/3Gf5uThrxm","Scotland, United Kingdom",
laxradar,Mon Dec 06 04:32:58 +0000 2021,"United Airlines flight #UAL1970 spotted at 15,925 feet! https://t.co/unIJiFHBVF","Los Angeles, CA",
laxradar,Mon Dec 06 04:31:24 +0000 2021,"United Airlines flight #UAL1883 spotted at 32,000 feet! https://t.co/bn05ovYR8H","Los Angeles, CA",
LandoFree,Mon Dec 06 04:22:54 +0000 2021,"2,000+ Employees File Lawsuit Against United Airlines Over Unconstitutional Vaccine Mandate https://t.co/040JS7kiRR",U.S.A.,
laxradar,Mon Dec 06 04:22:14 +0000 2021,"United Airlines flight #UAL2035 spotted at 28,850 feet! https://t.co/SA4MdcfExQ","Los Angeles, CA",
