user,date,text,location,coordinates
DrSianProctor,Sat Nov 20 21:39:43 +0000 2021,"The co-pilot for my American Airlines flight was a no show - yes, that’s correct, no co-pilot! We were all boarded… https://t.co/nPrWtCqLGz","Phoenix, AZ",
wkamaubell,Sun Nov 21 17:42:41 +0000 2021,"@DanRather I’ve been flying since October 2020. United, Delta, American, &amp; Southwest. IMHO the airports are the big… https://t.co/V8gkVio9IC",Sheltering in Place,
kohliseetu,Sun Nov 21 10:53:51 +0000 2021,Absolutely spectacular service! Issue resolved in less than an hour ! All on Twitter DM!! Our airlines need a lesso… https://t.co/0EfN8PZdpN,"Delhi, India",
StoneMavenArt,Sun Nov 21 20:03:37 +0000 2021,@DanRather @AlaskaAir and United.  They just seem to do everything better than other airlines including Covid preca… https://t.co/19WEaPflIt,From NW to NE to SW ✈️,
JonesVelwil9,Sun Nov 21 20:03:27 +0000 2021,"RT @fiercefreckled: Saw American Airlines trending — looks as though their crew are still unmasked and aren’t required to be vaccinated.

U…",las vegas nv,
TabberAnn,Sun Nov 21 20:02:40 +0000 2021,"RT @wkamaubell: @DanRather I’ve been flying since October 2020. United, Delta, American, &amp; Southwest. IMHO the airports are the biggest pro…","Texas, USA",
kashif9339,Sun Nov 21 20:00:54 +0000 2021,@HeathrowAirport my wife is traveling from United States to India via London ( Heathrow airport) delta airlines ( o… https://t.co/Rkb9ymymiR,"Charlotte, NC",
RuthSch04593054,Sun Nov 21 19:56:52 +0000 2021,"RT @DrSianProctor: The co-pilot for my American Airlines flight was a no show - yes, that’s correct, no co-pilot! We were all boarded &amp; had…",Bethalto IL,
therosytent,Sun Nov 21 19:56:06 +0000 2021,RT @American4Love: @DanRather I have flown at least a dozen times during the pandemic &amp; have found that United Airlines takes Covid 19 prot…,The Rose City,
laxradar,Sun Nov 21 19:53:10 +0000 2021,"United Airlines flight #UAL2669 spotted at 28,800 feet! https://t.co/gNrAYjOYcV","Los Angeles, CA",
stargal46,Sun Nov 21 19:52:00 +0000 2021,RT @heatherstupelli: @American4Love @gh14hinojosa5 @DanRather I haven't traveled on a plane in forever! And we had to this past August for…,"Ontario, Canada",
stargal46,Sun Nov 21 19:51:45 +0000 2021,RT @American4Love: @DanRather I have flown at least a dozen times during the pandemic &amp; have found that United Airlines takes Covid 19 prot…,"Ontario, Canada",
LAPunkRocker,Sun Nov 21 19:51:24 +0000 2021,"RT @wkamaubell: @DanRather I’ve been flying since October 2020. United, Delta, American, &amp; Southwest. IMHO the airports are the biggest pro…","Orange County, CA",
_jsmoothzworld,Sun Nov 21 19:49:26 +0000 2021,I really wanna start traveling to different states and countries on a regular… I’ma need United Airlines to give me my start date 👿,"Carson, CA",
rjcaliente,Sun Nov 21 19:48:40 +0000 2021,"RT @fiercefreckled: Saw American Airlines trending — looks as though their crew are still unmasked and aren’t required to be vaccinated.

U…","Metro New York, NY",
abundantpundit,Sun Nov 21 19:46:03 +0000 2021,"RT @DrSianProctor: The co-pilot for my American Airlines flight was a no show - yes, that’s correct, no co-pilot! We were all boarded &amp; had…","Texas, USA",
chinwind1,Sun Nov 21 19:44:41 +0000 2021,"RT @fiercefreckled: Saw American Airlines trending — looks as though their crew are still unmasked and aren’t required to be vaccinated.

U…",Melbourne Australia,
drsal,Sun Nov 21 19:44:09 +0000 2021,"RT @fiercefreckled: Saw American Airlines trending — looks as though their crew are still unmasked and aren’t required to be vaccinated.

U…","South Bay, California (CA-19)",
laxradar,Sun Nov 21 19:41:37 +0000 2021,"United Airlines flight #UAL1830 spotted at 29,050 feet! https://t.co/jtsuFnQmWc","Los Angeles, CA",
AgaOljira,Sun Nov 21 19:41:13 +0000 2021,RT @MillionZewde: The @FAANews' warning to pilots about the safety of Ethiopia's Airspace is utterly inaccurate &amp; irresponsible. If Ethiopi…,"London, England",
MarleaMoe,Sun Nov 21 19:40:38 +0000 2021,@DanRather @United Airlines have been amazing thus far!!!,All Over or maybe just Ohio,
markhughesfilms,Sun Nov 21 19:40:09 +0000 2021,"@DanRather The worst is Southwest, they oppose vax mandates for staff, they don’t want to enforce masks, &amp; they ope… https://t.co/hxHxPwfVNZ",Hollywood,
laxradar,Sun Nov 21 19:39:43 +0000 2021,"United Airlines flight #UAL264 spotted at 21,925 feet! https://t.co/Bx2wLTqRHo","Los Angeles, CA",
LawrenceConnol2,Sun Nov 21 19:37:10 +0000 2021,"RT @fiercefreckled: Saw American Airlines trending — looks as though their crew are still unmasked and aren’t required to be vaccinated.

U…","Massachusetts, USA",
daniel67015345,Sun Nov 21 19:36:34 +0000 2021,"RT @fiercefreckled: Saw American Airlines trending — looks as though their crew are still unmasked and aren’t required to be vaccinated.

U…",,
laxradar,Sun Nov 21 19:36:25 +0000 2021,"United Airlines flight #UAL2246 spotted at 24,075 feet! https://t.co/6qeqTpGKXW","Los Angeles, CA",
bespeterson,Sun Nov 21 19:35:18 +0000 2021,RT @American4Love: @DanRather I have flown at least a dozen times during the pandemic &amp; have found that United Airlines takes Covid 19 prot…,Newbury Park CA,
laxradar,Sun Nov 21 19:29:08 +0000 2021,"United Airlines flight #UAL552 spotted at 11,175 feet! https://t.co/x6SAuoCBqj","Los Angeles, CA",
CHassettWalker,Sun Nov 21 19:27:13 +0000 2021,"Dear United Airlines, please explain to me why my small purse can't be kept snugly on my lap during flight, but oth… https://t.co/4j7x4qSvL7",Vermont by way of New Jersey,
cooperchip1,Sun Nov 21 19:24:13 +0000 2021,"RT @fiercefreckled: Saw American Airlines trending — looks as though their crew are still unmasked and aren’t required to be vaccinated.

U…",America,
Getaneh67501753,Sun Nov 21 19:19:33 +0000 2021,e @FAANews' warning to pilots about the safety of Ethiopia's Airspace is utterly inaccurate &amp; irresponsible. If Eth… https://t.co/UmfteSrwve,Bahir Dar,
laxradar,Sun Nov 21 19:18:24 +0000 2021,"United Airlines flight #UAL1700 spotted at 24,000 feet! https://t.co/XF3iXZV52C","Los Angeles, CA",
