user,date,text,location,coordinates
AlexInAir,Tue Jan 03 18:32:42 +0000 2023,"Airline on-time performance over the last twelve months, the global top ten 👇🏽🌍 
1. Azul Brazilian Airlines 🇧🇷
2. A… https://t.co/fJcKCvJLQ0","Usually at 38,000ft / London",
CBSNews,Wed Jan 04 17:00:00 +0000 2023,United Airlines told a woman they'd deliver her lost bag — then she watched as the Apple AirTag she had inside the… https://t.co/hnQVHzX0ee,"New York, NY",
Broncos,Tue Jan 03 00:01:30 +0000 2023,"🛫🛬

Special thanks to @united Airlines for going above &amp; beyond to get us to and from our road games safely this se… https://t.co/BGWxOveJH7","Denver, CO",
jdornoff,Wed Jan 04 22:04:44 +0000 2023,"RT @IshrionA: Hainan Airlines plans to relaunch passenger flights to the United States starting February 17 with the following routes:

- B…","Waterloo, Iowa",
LuisLopezTw,Wed Jan 04 22:02:56 +0000 2023,RT @vszyb: I’d just like everyone to know that @united has lost track of my bag and is lying about it. My apple AirTag shows that it has be…,Asunción-Paraguay,
garyleff,Wed Jan 04 22:01:56 +0000 2023,"RT @IshrionA: Hainan Airlines plans to relaunch passenger flights to the United States starting February 17 with the following routes:

- B…",AUS,
dbarriosl,Wed Jan 04 22:00:17 +0000 2023,"RT @theworldindex: World's Most Punctual Airlines, 2022

1.🇧🇷 Azul Brazilian:88.93% (punctuality)
2.🇯🇵 ANA: 88.6%
3.🇯🇵 Japan: 88.0%
4.🇨🇱 LA…",,
butternuts_,Wed Jan 04 21:59:38 +0000 2023,RT @vszyb: I’d just like everyone to know that @united has lost track of my bag and is lying about it. My apple AirTag shows that it has be…,"Boston, MA",
SparksV_,Wed Jan 04 21:57:38 +0000 2023,"RT @VirtualElena: imagine trying to cancel an airline ticket in 2025, your locally-trained, on-device AI is battling it out w/ the hyper-in…",He/Him,
Curt_in_WPG,Wed Jan 04 21:55:51 +0000 2023,@ScottBilleck But not United. I’ve never hated an airlines’s customer service more than United’s. Thanks hey make Air Canada look good.,,
abovestockport,Wed Jan 04 21:53:29 +0000 2023,"KLM59W   KLM Royal Dutch Airlines   PH-BCA   Boeing 737NG 8K2/W 
Altitude: 3625 ft   Distance: 7.71 km 
Speed: 182.… https://t.co/jvrpFHDhW0","Stockport, England",
MarySandra29,Wed Jan 04 21:53:28 +0000 2023,RT @vszyb: I’d just like everyone to know that @united has lost track of my bag and is lying about it. My apple AirTag shows that it has be…,"Pittsburgh, PA",
ND_Sissons,Wed Jan 04 21:53:20 +0000 2023,@ScottBilleck @wpgjets2_0 Totally agree. I’ve had status on a number of US and European carriers over the last deca… https://t.co/UCRyEr6Qku,,
laxradar,Wed Jan 04 21:52:37 +0000 2023,"United Airlines flight #UAL2675 spotted at 28,475 feet! https://t.co/IKLgo3FFJb","Los Angeles, CA",
25javierramirez,Wed Jan 04 21:50:56 +0000 2023,"RT @Broncos: 🛫🛬

Special thanks to @united Airlines for going above &amp; beyond to get us to and from our road games safely this season. 👊 htt…","Brownsville, TX",
