user,date,text,location,coordinates
MorePerfectUS,Mon Jun 27 13:30:39 +0000 2022,"0.3% of United Airlines staff left because of the vaccine mandate.

25% of United employees were pushed out during… https://t.co/gt01eEwfZU",,
ABC7,Mon Jun 27 04:53:43 +0000 2022,"At least 730 flights were canceled across the United States on Sunday, according to the flight-tracking website Fli… https://t.co/y1k2m9Gk1k",,
CNBC,Thu Jun 23 12:50:46 +0000 2022,United Airlines will cut 12% of domestic Newark flights to help tame delays https://t.co/3fdrzAqCjX,"Englewood Cliffs, NJ",
THChrisB,Tue Jun 28 21:04:33 +0000 2022,@zigludosama @GiggukAZ @AerLingus It's kinda crazy how fast they resolve problems when you complain publicly vs how… https://t.co/TjMaG3t3tK,,
AlliedPilots,Tue Jun 28 20:56:47 +0000 2022,".@RaymondJames airlines analyst Savanthi Syth on @CNBC: “The big airlines like @United, @Delta, @AmericanAir – they… https://t.co/gho5QOqeIs","Fort Worth, TX",
NikPhillips666,Tue Jun 28 20:56:29 +0000 2022,"On delivery to United Airlines is Boeing 737 MAX 9, N37531, from Boeing Field https://t.co/CPzRFRT2B0","Manchester, UK",
LelandWarrior,Tue Jun 28 20:55:40 +0000 2022,@united How does @United Airlines celebrate Christianity?,,
abovestockport,Tue Jun 28 20:54:50 +0000 2022,"BBC207   Biman Bangladesh Airlines   S2-AJT   Boeing 787 8 
Altitude: 1150 ft   Distance: 2.36 km 
Speed: 173.5 mph… https://t.co/MmnQDboix5","Stockport, England",
nlxai,Tue Jun 28 20:46:40 +0000 2022,More from NLX CEO and CPO Andrei Papancea at the CCW Conference - “We work a lot with companies like United that ha… https://t.co/vypHn8EHiF,"New York, NY",
Shanneh_x3,Tue Jun 28 20:41:29 +0000 2022,"RT @JamaicaObserver: As of November 2022, American Airlines, under its American Eagle regional brand, will operate non-stop flights from Mi…",Jamaica ❤️,
abovestockport,Tue Jun 28 20:41:02 +0000 2022,"KLM59W   KLM Royal Dutch Airlines   PH-BXK   Boeing 737NG 8K2/W 
Altitude: 4850 ft   Distance: 14.76 km 
Speed: 174… https://t.co/qogvg3JC9J","Stockport, England",
jontyk669,Tue Jun 28 20:39:27 +0000 2022,"Not just that, but often these are the airlines who accepted $Millions in Covid funding to keep staff on as furloug… https://t.co/8TppSmPGnI","Derby, UK",
laxradar,Tue Jun 28 20:38:49 +0000 2022,United Airlines flight #UAL608 spotted at 850 feet! https://t.co/U9Vz3tL54K,"Los Angeles, CA",
newscentermaine,Tue Jun 28 20:36:40 +0000 2022,"The new contract could clear the way for similar wage hikes throughout the industry, which is dealing with flight d… https://t.co/aC8950rx3b","Maine, USA",
DataAugmented,Tue Jun 28 20:35:03 +0000 2022,"RT @above_monroe: 🇺🇸 UNITED #UAL2392 [N78506 - AAA590]: 1.4mi away [35° elevation] @ 5250ft▼, heading NNE @ 302mph [United Airlines - 737-8…",interwebs,
above_monroe,Tue Jun 28 20:34:44 +0000 2022,"🇺🇸 UNITED #UAL2392 [N78506 - AAA590]: 1.4mi away [35° elevation] @ 5250ft▼, heading NNE @ 302mph [United Airlines -… https://t.co/LQ4Qis8tzQ","New Jersey, USA",
above_monroe,Tue Jun 28 20:32:35 +0000 2022,"🇺🇸 UNITED #UAL2454 [N77258 - AA739D]: 0.9mi away [58° elevation] @ 7700ft▼, heading ENE @ 332mph [United Airlines -… https://t.co/BxSvK5aF9e","New Jersey, USA",
laxradar,Tue Jun 28 20:30:39 +0000 2022,"United Airlines flight #UAL2356 spotted at 3,525 feet! https://t.co/jvbjTKZzwv","Los Angeles, CA",
abovestockport,Tue Jun 28 20:28:56 +0000 2022,"BEL18A   Brussels Airlines   OO-SSX   Airbus A319 111 
Altitude: 6000 ft   Distance: 14.83 km 
Speed: 292.3 mph   S… https://t.co/WtXLwn0Wcs","Stockport, England",
laxradar,Tue Jun 28 20:26:55 +0000 2022,"United Airlines flight #UAL1692 spotted at 34,000 feet! https://t.co/rfaTj9OzO9","Los Angeles, CA",
laxradar,Tue Jun 28 20:25:46 +0000 2022,"United Airlines flight #UAL1094 spotted at 16,875 feet! https://t.co/VMam5pHmqJ","Los Angeles, CA",
InfoAeroQuebec,Tue Jun 28 20:25:01 +0000 2022,"RT @OnDisasters: #OTD in 1998: United Airlines Flight 863, a B-747, has an incident in California (US). All 307 aboard unhurt. After take-o…","Outremont, Québec",
KBrentek,Tue Jun 28 20:22:45 +0000 2022,"RT @centralspotter: 👀✈️🔊
SP-LSG 
#LOT30 
#LOT Polish Airlines 
#Poland
#Boeing 787 9 
#LOT Polish Airlines
#48AE26
From: #MIA Miami, United…","Warsaw, Poland",
KBrentek,Tue Jun 28 20:22:42 +0000 2022,"RT @centralspotter: 👀✈️🔊
SP-LSG 
#LOT30 
#LOT Polish Airlines 
#Poland
#Boeing 787 9 
#LOT Polish Airlines
#48AE26
From: #MIA Miami, United…","Warsaw, Poland",
KBrentek,Tue Jun 28 20:22:36 +0000 2022,"RT @centralspotter: 👀✈️🔊
SP-LSG 
#LOT30 
#LOT Polish Airlines 
#Poland
#Boeing 787 9 
#LOT Polish Airlines
#48AE26
From: #MIA Miami, United…","Warsaw, Poland",
KBrentek,Tue Jun 28 20:22:33 +0000 2022,"RT @centralspotter: 👀✈️🔊
SP-LSG 
#LOT30 
#LOT Polish Airlines 
#Poland
#Boeing 787 9 
#LOT Polish Airlines
#48AE26
From: #MIA Miami, United…","Warsaw, Poland",
KBrentek,Tue Jun 28 20:22:29 +0000 2022,"RT @abovestockport: LOT2LY   LOT Polish Airlines   SP-LRH   Boeing 787 8 
Altitude: 38975 ft   Distance: 14.54 km 
Speed: 500.7 mph   Squaw…","Warsaw, Poland",
LitigationNotes,Tue Jun 28 20:21:00 +0000 2022,"United Airlines' pilots union approves tentative deal to boost pay for 14,000 pilots https://t.co/JEMYygSeaO - Unit… https://t.co/GAVjeAib5z",United States,
neilhinds,Tue Jun 28 20:20:50 +0000 2022,"RT @JamaicaObserver: As of November 2022, American Airlines, under its American Eagle regional brand, will operate non-stop flights from Mi…","Kingston, Jamaica",
laxradar,Tue Jun 28 20:19:54 +0000 2022,United Airlines flight #UAL2410 spotted at 475 feet! https://t.co/GgGUmfykRq,"Los Angeles, CA",
laxradar,Tue Jun 28 20:16:54 +0000 2022,United Airlines flight #UAL1620 spotted at 925 feet! https://t.co/OUlE41INI2,"Los Angeles, CA",
laxradar,Tue Jun 28 20:16:34 +0000 2022,"United Airlines flight #UAL1623 spotted at 12,675 feet! https://t.co/ZVns3CniTW","Los Angeles, CA",
aldersonjackson,Tue Jun 28 20:15:32 +0000 2022,"RT @AusterityAirli1: United Airlines McDonnell Douglas DC-10-30 N1852U on the ramp at Kahului during the December of 1984.
© See photo. htt…", United Kingdom,
csbrit,Tue Jun 28 20:15:30 +0000 2022,"RT @JamaicaObserver: As of November 2022, American Airlines, under its American Eagle regional brand, will operate non-stop flights from Mi…", Jamaica,
laxradar,Tue Jun 28 20:12:44 +0000 2022,United Airlines flight #UAL1241 spotted at 875 feet! https://t.co/sDBIUxvkuE,"Los Angeles, CA",
rpaullada,Tue Jun 28 20:10:31 +0000 2022,"RT @AusterityAirli1: United Airlines McDonnell Douglas DC-10-30 N1852U on the ramp at Kahului during the December of 1984.
© See photo. htt…",Mexico,
above_monroe,Tue Jun 28 20:09:46 +0000 2022,"🇺🇸 UNITED #UAL620 [N69835 - A94B4D]: 2.0mi away [26° elevation] @ 5050ft▼, heading NNE @ 302mph [United Airlines -… https://t.co/3i4ReaL3u8","New Jersey, USA",
laxradar,Tue Jun 28 20:03:11 +0000 2022,"United Airlines flight #UAL1076 spotted at 19,850 feet! https://t.co/V4ajr0iHLJ","Los Angeles, CA",
laxradar,Tue Jun 28 20:02:55 +0000 2022,"United Airlines flight #UAL1635 spotted at 12,475 feet! https://t.co/KTR790iyx6","Los Angeles, CA",
laxradar,Tue Jun 28 20:01:41 +0000 2022,"United Airlines flight #UAL1013 spotted at 18,550 feet! https://t.co/t6Y9UMLbXo","Los Angeles, CA",
laxradar,Tue Jun 28 19:58:16 +0000 2022,"United Airlines flight #UAL1736 spotted at 36,000 feet! https://t.co/zvkKwbx3Ul","Los Angeles, CA",
KathyHoldshope,Tue Jun 28 19:55:08 +0000 2022,"RT @jinxi_2: @united I booked a flight with you, and 1 of your ""Partner"" airlines, for tomorrow, June 29th. 
TODAY, you cancelled and resch…",,
GrammaGaz,Tue Jun 28 19:48:36 +0000 2022,"RT @jinxi_2: @united I booked a flight with you, and 1 of your ""Partner"" airlines, for tomorrow, June 29th. 
TODAY, you cancelled and resch…","Buena Park, CA",
laxradar,Tue Jun 28 19:44:16 +0000 2022,"United Airlines flight #UAL1758 spotted at 34,000 feet! https://t.co/YM3S60ObKl","Los Angeles, CA",
ChristineBurr,Tue Jun 28 19:39:56 +0000 2022,Willis Orlando from @scottsflights tells @TravelLeisure that even though airlines have cut their summer schedules t… https://t.co/2NLndp1odt,New York,
abovestockport,Tue Jun 28 19:37:25 +0000 2022,"SAS2549   Scandinavian Airlines System   EI-FPB   Bombardier CRJ 900 LR NG 
Altitude: 1725 ft   Distance: 0.94 km… https://t.co/fc2xi6aeDH","Stockport, England",
whats_above_SE1,Tue Jun 28 19:34:55 +0000 2022,"Flight: #UAL934
Reg: N658UA
Aircraft: Boeing 767 322ER/W
Operator: United Airlines
Route: EWR-LHR Newark, Newark Li… https://t.co/j2drL1LXcJ","London, England",
w_wbrand,Tue Jun 28 19:32:36 +0000 2022,"Well done,United Airlines.  Your creative team did an amazing job with capturing &amp; keeping my attention during passengers safety",SoCal,
