user,date,text,location,coordinates
jbrowder1,Fri Apr 22 21:27:00 +0000 2022,"DoNotPay won $3,200 against United Airlines today for a customer.

Customer only paid us $36.

Lawyers would have c… https://t.co/0I2v1IsQ7z",,
airwaysmagazine,Fri Apr 22 11:51:54 +0000 2022,"Today in Aviation, United Airlines (UA) announced that it was to buy Pan Am's (PA) Pacific division for US$750m in… https://t.co/v3wAlPX499",,
nytimes,Tue Apr 19 00:53:01 +0000 2022,"Breaking News: The four largest U.S. airlines — United, Delta, Southwest and American — dropped their mask requirem… https://t.co/VRFRpaorhy",New York City,
laxradar,Sun Apr 24 00:29:01 +0000 2022,"United Airlines flight #UAL1074 spotted at 32,725 feet! https://t.co/OLYUT32IAD","Los Angeles, CA",
laxradar,Sun Apr 24 00:12:25 +0000 2022,"United Airlines flight #UAL1502 spotted at 25,925 feet! https://t.co/hxA5rqOHsS","Los Angeles, CA",
PlaneQueer,Sun Apr 24 00:12:25 +0000 2022,RT @mnolangray: // the urbanism of united airlines // https://t.co/ylfNu8LWO7,"Chicago, IL",
VegasBiLL,Sun Apr 24 00:11:49 +0000 2022,United Airlines Is Changing Its Cancellation Policy for Basic Economy — What to Know https://t.co/FpXObcakR9… https://t.co/Vdf8qwSLKP,"Las Vegas, Nevada",
corycolligan,Sun Apr 24 00:11:32 +0000 2022,"RT @skift: United, Delta, American, Other U.S. Airlines Quick to Drop Mask Mandates After Judge's Ruling https://t.co/T3V5lxwmz6",,
laxradar,Sun Apr 24 00:08:37 +0000 2022,"United Airlines flight #UAL213 spotted at 35,725 feet! https://t.co/wqW8ggumTX","Los Angeles, CA",
abovestockport,Sun Apr 24 00:05:34 +0000 2022,"AEE9E   Aegean Airlines   SX-DNH   Airbus A321 231 
Altitude: 375 ft   Distance: 12.14 km 
Speed: 145 mph   Squawk:… https://t.co/Dl0YizGjTD",,
JustJulie457,Sun Apr 24 00:03:55 +0000 2022,RT @USATRUMPMAN1: Shout out to UNITED Airlines for going with the majority. If you don't want to fly with people not wearing a mask they of…,,
laxradar,Sun Apr 24 00:00:19 +0000 2022,"United Airlines flight #UAL1170 spotted at 1,075 feet! https://t.co/U8C6z5SDyy","Los Angeles, CA",
skift,Sat Apr 23 23:59:59 +0000 2022,"United, Delta, American, Other U.S. Airlines Quick to Drop Mask Mandates After Judge's Ruling https://t.co/T3V5lxwmz6","New York City, NY",
laxradar,Sat Apr 23 23:57:59 +0000 2022,"United Airlines flight #UAL684 spotted at 29,000 feet! https://t.co/HABNEPgTMR","Los Angeles, CA",
laxradar,Sat Apr 23 23:56:38 +0000 2022,"United Airlines flight #UAL1559 spotted at 30,050 feet! https://t.co/sdt7hm9PtX","Los Angeles, CA",
laxradar,Sat Apr 23 23:55:35 +0000 2022,"United Airlines flight #UAL783 spotted at 1,925 feet! https://t.co/SZsPa0ebKe","Los Angeles, CA",
DedeEth,Sat Apr 23 23:53:56 +0000 2022,"RT @RaritySniperNFT: ""United Arab Emirates airliner recently announced that it will launch utility-based NFTs and brand experiences in the…",Türkiye,
