user,date,text,location,coordinates
politico,Thu Apr 07 15:50:21 +0000 2022,The United States is taking enforcement action aimed at preventing three Russian airlines from continuing to operat… https://t.co/C670Do0eff,"Washington, D.C.",
CommerceGov,Fri Apr 08 16:00:28 +0000 2022,"#NEWS: U.S. Takes ‘Unprecedented’ Action to Cut Russian Airlines Off From Spare Parts They Need to Fly. 

“We're cu… https://t.co/ZyfijREgJG","Washington, DC",
Reuters,Fri Apr 08 21:10:22 +0000 2022,United Airlines delays return of some Boeing 777s until May https://t.co/vphy9RLGJU https://t.co/ejbOnZEEke,Around the world,
shyamvaran,Fri Apr 08 23:06:08 +0000 2022,UPDATE 1-United Airlines delays return of some Boeing 777s until May https://t.co/uRtn9RF5LM,"San Francisco, CA",
TravelSort,Fri Apr 08 23:05:22 +0000 2022,►EU Compensation Owed for Delayed US Connecting Flight on @united https://t.co/gsBV3WFIOE  #Europe #airlines #paxex #travel,,
abovestockport,Fri Apr 08 23:04:23 +0000 2022,"West Atlantic Cargo Airlines, NPT04S, G-NPTX, Boeing 737 4C9SF, Distance: 14.83 km, Altitude: 18800 ft, Speed: 389.… https://t.co/oj4J2VNmLp",,
_pilotbeacon_,Fri Apr 08 22:57:47 +0000 2022,"UNITED states -- divided and dysfunctional
UNITED nations -- divided and corrupt
UNITED airlines -- Sept 11 2001",,
laxradar,Fri Apr 08 22:57:36 +0000 2022,"United Airlines flight #UAL785 spotted at 17,900 feet! https://t.co/vz0zbFiWP2","Los Angeles, CA",
laxradar,Fri Apr 08 22:53:22 +0000 2022,"United Airlines flight #UAL1243 spotted at 36,000 feet! https://t.co/OMV5FjbfyD","Los Angeles, CA",
laxradar,Fri Apr 08 22:49:05 +0000 2022,"United Airlines flight #UAL1221 spotted at 15,925 feet! https://t.co/AkCJRkqvxB","Los Angeles, CA",
MechamParker,Fri Apr 08 22:49:03 +0000 2022,@united airlines canceled our direct flight from SLC to Newark last night. My wife is a wedding photographer and ne… https://t.co/BD58tLtEwM,,
laxradar,Fri Apr 08 22:47:57 +0000 2022,"United Airlines flight #UAL2406 spotted at 29,000 feet! https://t.co/104zXMxAS5","Los Angeles, CA",
pricedemption,Fri Apr 08 22:42:41 +0000 2022,united airlines is ass and never has their shit together,they/them 20 pan | ,
