user,date,text,location,coordinates
EpochTimes,Sun Feb 20 23:25:01 +0000 2022,“United has presented plaintiffs with two options: violate their religious convictions or lose all pay and benefits… https://t.co/qphhd7ZxSn,"New York, USA",
GregAbbott_TX,Thu Feb 17 22:58:49 +0000 2022,"United Airlines vaccine mandate for employees put on hold by Federal Court of Appeals.  

The Court effectively hal… https://t.co/FzbrKhkgT5","Austin, TX",
EpochTimes,Sat Feb 19 23:10:00 +0000 2022,"The @United Airlines #VaccineMandate violated some employees’ religious beliefs, according to a federal appeals cou… https://t.co/crNAkWR5Af","New York, USA",
centralspotter,Tue Feb 22 06:07:14 +0000 2022,"👀✈️🔊
N672UA 
#Unknown 
#United Airlines 
#United States
#Boeing 767 322ER/W 
#United Airlines#A8E4E9
From: #Unknown… https://t.co/oOsyAGekfP","Scotland, United Kingdom",
laxradar,Tue Feb 22 06:06:54 +0000 2022,"United Airlines flight #UAL262 spotted at 32,125 feet! https://t.co/3ov5YfWCpf","Los Angeles, CA",
laxradar,Tue Feb 22 06:05:37 +0000 2022,"United Airlines flight #UAL1238 spotted at 22,000 feet! https://t.co/bqPHwEIg9K","Los Angeles, CA",
laxradar,Tue Feb 22 06:02:19 +0000 2022,"United Airlines flight #UAL574 spotted at 29,425 feet! https://t.co/JXXWMoT15X","Los Angeles, CA",
centralspotter,Tue Feb 22 06:00:39 +0000 2022,"👀✈️🔊
PH-HSD 
#KLM64J 
#KLM Royal Dutch Airlines 
#Netherlands
#Boeing 737NG 8K2/W 
#KLM Royal Dutch Airlines#484EE4… https://t.co/bPYtEFsxV6","Scotland, United Kingdom",
luchadoh,Tue Feb 22 05:49:20 +0000 2022,"RT @RekietaMedia: TONIGHT at 11PM Central

https://t.co/Seivdvk0qy

WHOA LATE NOTIFICATION! We'll be talking about the 5th circuit's United…",,
OverPutney,Tue Feb 22 05:46:54 +0000 2022,"#UAL999 N91007 Boeing 787 10 United Airlines: 2.6 mi away @ 35775 ft and 69.0° frm hrzn, heading E @ 647.6mi/h 05:4… https://t.co/UXlVxIzinK","Putney, London",
laxradar,Tue Feb 22 05:46:47 +0000 2022,"United Airlines flight #UAL2413 spotted at 28,350 feet! https://t.co/VCxqmAl4qx","Los Angeles, CA",
laxradar,Tue Feb 22 05:42:42 +0000 2022,United Airlines flight #UAL1882 spotted at 550 feet! https://t.co/mbzSDJghWZ,"Los Angeles, CA",
propandkerosene,Tue Feb 22 05:42:36 +0000 2022,N17122 - United Airlines 757-200 landing at LIH from DEN as UA2307 - just missed the setting sun tonight https://t.co/0svUHfsm9l,"Seattle, WA",
centralspotter,Tue Feb 22 05:38:26 +0000 2022,"👀✈️🔊
N761AJ 
#AAL70 
#American Airlines 
#United States
#Boeing 777 223ER 
#American Airlines#AA4548
From: #DFW Dal… https://t.co/LhTAJgnNLS","Scotland, United Kingdom",
centralspotter,Tue Feb 22 05:34:21 +0000 2022,"👀✈️🔊
OO-TNN 
#TAY4125 
#ASL Airlines Belgium 
#Belgium
#Boeing 737 45DBDSF 
#ASL Airlines Belgium#44D1CE
From: #LGG… https://t.co/Pre342wUoX","Scotland, United Kingdom",
laxradar,Tue Feb 22 05:33:41 +0000 2022,"United Airlines flight #UAL562 spotted at 10,175 feet! https://t.co/zAq3mHHKNl","Los Angeles, CA",
EdmCats,Tue Feb 22 05:33:34 +0000 2022,RT @pointhacks: With hundreds of new planes on order – including supersonic jets – @united hopes to become a favourite partner for @VirginA…,,
mathildeyvert,Tue Feb 22 05:32:41 +0000 2022,"@united You think it's ok to sell a direct flight, then remove it altogether, rebook your customer to a crapy layov… https://t.co/x2sgiz8uf6","ÜT: 18.931224,72.822627",
shannonmccaulle,Tue Feb 22 05:32:36 +0000 2022,RT @ElectionWiz: JUST IN: 5th Circuit Court of Appeals finds United Airlines’ vaccine mandate wrongly coerced employees to get the shot ove…,,
EdmCats,Tue Feb 22 05:32:15 +0000 2022,"RT @cyber_spanish: United Airlines plans to use jet fuel made from trash https://t.co/MidW9RSvRl #Aviation #Sustainability
rt @wef https://…",,
centralspotter,Tue Feb 22 05:27:47 +0000 2022,"👀✈️🔊
N730AN 
#AAL100 
#American Airlines 
#United States
#Boeing 777 323ER 
#American Airlines#A9CB18
From: #JFK Jo… https://t.co/wXRILUYnQZ","Scotland, United Kingdom",
cyber_spanish,Tue Feb 22 05:26:14 +0000 2022,"United Airlines plans to use jet fuel made from trash https://t.co/MidW9RSvRl #Aviation #Sustainability
rt @wef https://t.co/vjHUKD6Mbm",here,
laxradar,Tue Feb 22 05:24:44 +0000 2022,"United Airlines flight #UAL333 spotted at 31,700 feet! https://t.co/WSKIYOpNje","Los Angeles, CA",
centralspotter,Tue Feb 22 05:23:13 +0000 2022,"👀✈️🔊
N761AJ 
#AAL70 
#American Airlines 
#United States
#Boeing 777 223ER 
#American Airlines#AA4548
From: #DFW Dal… https://t.co/sg3nQC1FGR","Scotland, United Kingdom",
laxradar,Tue Feb 22 05:22:27 +0000 2022,"United Airlines flight #UAL1137 spotted at 18,200 feet! https://t.co/w37iv6BlUw","Los Angeles, CA",
AboveBracknell,Tue Feb 22 05:21:26 +0000 2022,"🇺🇸 N12010 #UNITED #UAL989 IAD-FRA: 4.0mi away heading E, travelling 650mph @ 38000ft [United Airlines - #BOEING 787… https://t.co/lseTdChH1r",Bracknell,
davidaprinz,Tue Feb 22 05:19:04 +0000 2022,"RT @RekietaMedia: TONIGHT at 11PM Central

https://t.co/Seivdvk0qy

WHOA LATE NOTIFICATION! We'll be talking about the 5th circuit's United…","cleveland, ohio",
centralspotter,Tue Feb 22 05:16:08 +0000 2022,"👀✈️🔊
N730AN 
#AAL100 
#American Airlines 
#United States
#Boeing 777 323ER 
#American Airlines#A9CB18
From: #JFK Jo… https://t.co/LyPvBTHAR1","Scotland, United Kingdom",
centralspotter,Tue Feb 22 05:15:08 +0000 2022,"👀✈️🔊
N799AN 
#AAL108 
#American Airlines 
#United States
#Boeing 777 223ER 
#American Airlines#AAD981
From: #BOS Ge… https://t.co/s5ddVwU4DX","Scotland, United Kingdom",
laxradar,Tue Feb 22 05:14:17 +0000 2022,"United Airlines flight #UAL706 spotted at 22,400 feet! https://t.co/TzTGxKbF7Y","Los Angeles, CA",
laxradar,Tue Feb 22 05:10:11 +0000 2022,"United Airlines flight #UAL466 spotted at 23,600 feet! https://t.co/zDi5UdQwOk","Los Angeles, CA",
centralspotter,Tue Feb 22 05:09:04 +0000 2022,"👀✈️🔊
N2846U 
#UAL40 
#United Airlines 
#United States
#Boeing 777 300ER 
#United Airlines#A2E014
From: #EWR Newark… https://t.co/zKEWC9ngaj","Scotland, United Kingdom",
Ickyfoo,Tue Feb 22 05:07:20 +0000 2022,"RT @RekietaMedia: TONIGHT at 11PM Central

https://t.co/Seivdvk0qy

WHOA LATE NOTIFICATION! We'll be talking about the 5th circuit's United…",,
mayo_fo_lyfe,Tue Feb 22 05:06:58 +0000 2022,"RT @RekietaMedia: TONIGHT at 11PM Central

https://t.co/Seivdvk0qy

WHOA LATE NOTIFICATION! We'll be talking about the 5th circuit's United…","East Los Angeles, CA",
laxradar,Tue Feb 22 05:06:06 +0000 2022,"United Airlines flight #UAL633 spotted at 22,250 feet! https://t.co/jqxkomxaJK","Los Angeles, CA",
centralspotter,Tue Feb 22 05:04:31 +0000 2022,"👀✈️🔊
N2846U 
#UAL40 
#United Airlines 
#United States
#Boeing 777 300ER 
#United Airlines#A2E014
From: #EWR Newark… https://t.co/VuQkBWKsWs","Scotland, United Kingdom",
OverPutney,Tue Feb 22 05:04:21 +0000 2022,"#UAL106 N26910 Boeing 787 8 United Airlines: 1.8 mi away @ 40000 ft and 76.9° frm hrzn, heading E @ 650.6mi/h 05:03… https://t.co/4N3xp8lX6b","Putney, London",
laxradar,Tue Feb 22 05:03:23 +0000 2022,"United Airlines flight #UAL1205 spotted at 17,075 feet! https://t.co/fxJnT9hdJs","Los Angeles, CA",
laxradar,Tue Feb 22 05:01:42 +0000 2022,"United Airlines flight #UAL517 spotted at 23,900 feet! https://t.co/kTNZbZBosy","Los Angeles, CA",
katw825,Tue Feb 22 05:01:19 +0000 2022,"RT @RekietaMedia: TONIGHT at 11PM Central

https://t.co/Seivdvk0qy

WHOA LATE NOTIFICATION! We'll be talking about the 5th circuit's United…",,
centralspotter,Tue Feb 22 05:00:58 +0000 2022,"👀✈️🔊
N14001 
#UAL950 
#United Airlines 
#United States
#Boeing 787 10 
#United Airlines#A0A522
From: #IAD Washingto… https://t.co/BCN6sbbkxy","Scotland, United Kingdom",
TheGreatScot_,Tue Feb 22 04:56:54 +0000 2022,"RT @RekietaMedia: TONIGHT at 11PM Central

https://t.co/Seivdvk0qy

WHOA LATE NOTIFICATION! We'll be talking about the 5th circuit's United…",Texas,
laxradar,Tue Feb 22 04:56:34 +0000 2022,"United Airlines flight #UAL2245 spotted at 14,650 feet! https://t.co/DaaGkvQ8vO","Los Angeles, CA",
ericjw,Tue Feb 22 04:55:15 +0000 2022,"RT @RekietaMedia: TONIGHT at 11PM Central

https://t.co/Seivdvk0qy

WHOA LATE NOTIFICATION! We'll be talking about the 5th circuit's United…",,
OUSoonerManiac,Tue Feb 22 04:54:42 +0000 2022,"RT @RekietaMedia: TONIGHT at 11PM Central

https://t.co/Seivdvk0qy

WHOA LATE NOTIFICATION! We'll be talking about the 5th circuit's United…","Norman, OK",
laxradar,Tue Feb 22 04:54:39 +0000 2022,"United Airlines flight #UAL2621 spotted at 32,000 feet! https://t.co/Q6BVu4oodV","Los Angeles, CA",
NotZeraBP,Tue Feb 22 04:54:17 +0000 2022,"RT @RekietaMedia: TONIGHT at 11PM Central

https://t.co/Seivdvk0qy

WHOA LATE NOTIFICATION! We'll be talking about the 5th circuit's United…",,
KIMORELLA,Tue Feb 22 04:53:30 +0000 2022,"RT @RekietaMedia: TONIGHT at 11PM Central

https://t.co/Seivdvk0qy

WHOA LATE NOTIFICATION! We'll be talking about the 5th circuit's United…",New York,
Johnson1234E,Tue Feb 22 04:52:50 +0000 2022,"RT @RekietaMedia: TONIGHT at 11PM Central

https://t.co/Seivdvk0qy

WHOA LATE NOTIFICATION! We'll be talking about the 5th circuit's United…",,
