user,date,text,location,coordinates
msainat1,Fri Nov 11 03:44:30 +0000 2022,"Pilots at United Airlines will also be holding a picket at Denver International Airport on Tuesday, November 15 ove… https://t.co/BWON8QZcdx",,
rubin_allergy,Thu Nov 10 21:39:07 +0000 2022,"This is a story of why airlines need to stock epinephrine auto-injectors on all flights.
@AmericanAir @SouthwestAir… https://t.co/R61MZHzv5Z","Naperville, IL",
DerrickNAACP,Fri Nov 11 19:18:06 +0000 2022,"From United Airlines, Audi, Mondelez, Pfizer and Chipotle, companies are pausing ads here. Corporations like Twitte… https://t.co/sQAngRCBaI","Jackson, MS",
laxradar,Sat Nov 12 07:05:36 +0000 2022,United Airlines flight #UAL2018 spotted at 900 feet! https://t.co/S1TY0C1IUu,"Los Angeles, CA",
centralspotter,Sat Nov 12 07:04:47 +0000 2022,"👀✈️🔊
N27901 
#UAL909 
#United Airlines 
#United States
#Boeing 787 8 
#United Airlines
#A2CA5D
Alt 38975ft
 #A2CA5D… https://t.co/GlUCeTWpC3","Scotland, United Kingdom",
PWillWallE1,Sat Nov 12 07:04:24 +0000 2022,RT @mattcawby: United Airlines N13018 and N14019 customer flights at Paine Field https://t.co/KQZiSDcmcA,"Houston, TX",
tintin_quarant,Sat Nov 12 07:00:56 +0000 2022,"RT @PoliticsVerse: List of Companies who have suspended Twitter Ad’s: 

General Mills
CVS
United Airlines
GM
Audi
Mazda
Porsche
Volkswagen…",,
centralspotter,Sat Nov 12 06:59:10 +0000 2022,"👀✈️🔊
N13013 
#Unknown 
#United Airlines 
#United States
#Boeing 787 10 
#United Airlines
#A07DC8
Alt 37000ft… https://t.co/OLuZCmWE50","Scotland, United Kingdom",
centralspotter,Sat Nov 12 06:51:33 +0000 2022,"👀✈️🔊
N29985 
#Unknown 
#United Airlines 
#United States
#Boeing 787 9 
#United Airlines
#A31A77
Alt 38000ft… https://t.co/QwWjb4Mig2","Scotland, United Kingdom",
laxradar,Sat Nov 12 06:50:24 +0000 2022,"United Airlines flight #UAL473 spotted at 34,000 feet! https://t.co/yReLA4vkEM","Los Angeles, CA",
centralspotter,Sat Nov 12 06:50:03 +0000 2022,"👀✈️🔊
N2333U 
#UAL58 
#United Airlines 
#United States
#Boeing 777 300ER 
#United Airlines
#A21679
Alt 35000ft… https://t.co/lM2FQ9tuRu","Scotland, United Kingdom",
AboveHebburn,Sat Nov 12 06:49:22 +0000 2022,"🇺🇸 N218UA #UNITED #UAL194 SFO-MUC: 3.6mi away heading ESE, travelling 565mph @ 37000ft [United Airlines - #777-222]… https://t.co/sMBw04oGpl",,
centralspotter,Sat Nov 12 06:48:31 +0000 2022,"👀✈️🔊
N27901 
#UAL909 
#United Airlines 
#United States
#Boeing 787 8 
#United Airlines
#A2CA5D
Alt 38975ft
 #A2CA5D… https://t.co/eMXyiqAqvf","Scotland, United Kingdom",
Janosik19841,Sat Nov 12 06:48:29 +0000 2022,That buildingscollapse by controled demolition. Missile has hit pentagon and where is the plane United Airlines fli… https://t.co/Fiem6TXCUv,"Texas, USA",
laxradar,Sat Nov 12 06:48:20 +0000 2022,United Airlines flight #UAL1597 spotted at 875 feet! https://t.co/yzkaBW5dqo,"Los Angeles, CA",
TomMrt4,Sat Nov 12 06:47:34 +0000 2022,"RT @politvidchannel: Brands including Volkswagen Group, General Motors, and United Airlines have said they will pause advertising on Twitte…",,
DarkArcadianIV,Sat Nov 12 06:47:06 +0000 2022,RT @mattcawby: United Airlines N13018 and N14019 customer flights at Paine Field https://t.co/KQZiSDcmcA,,
centralspotter,Sat Nov 12 06:45:00 +0000 2022,"👀✈️🔊
N27901 
#Unknown 
#United Airlines 
#United States
#Boeing 787 8 
#United Airlines
#A2CA5D
Alt 39000ft… https://t.co/QB5GNjFH8D","Scotland, United Kingdom",
centralspotter,Sat Nov 12 06:43:26 +0000 2022,"👀✈️🔊
N29985 
#Unknown 
#United Airlines 
#United States
#Boeing 787 9 
#United Airlines
#A31A77
Alt 38000ft… https://t.co/oYZ7WQtDQU","Scotland, United Kingdom",
laxradar,Sat Nov 12 06:42:15 +0000 2022,"United Airlines flight #UAL2129 spotted at 24,225 feet! https://t.co/z8aShhx3fV","Los Angeles, CA",
Silver472,Sat Nov 12 06:39:43 +0000 2022,"RT @MarketWatch: Pfizer, General Motors and United Airlines are just a few of the brands that have said they’d be pausing their spending on…",Brasil,
cute123ytkawaii,Sat Nov 12 06:38:57 +0000 2022,"RT @spotter_airline: United Airlines
Boeing 737-924/ER
N75435 @ LAX https://t.co/OVA85PTBD2",,
centralspotter,Sat Nov 12 06:34:18 +0000 2022,"👀✈️🔊
N29985 
#Unknown 
#United Airlines 
#United States
#Boeing 787 9 
#United Airlines
#A31A77
Alt 37975ft… https://t.co/mlHxwj8eTo","Scotland, United Kingdom",
sailewhoremoon,Sat Nov 12 06:33:27 +0000 2022,"lufthansa, qatar airways, singapore airlines, cathay pacific, emirates, etihad airways, geo sky, united airlines, a… https://t.co/4XNma2rnDG","Marseille, France",
centralspotter,Sat Nov 12 06:27:43 +0000 2022,"👀✈️🔊
N218UA 
#UAL194 
#United Airlines 
#United States
#Boeing 777 222ER 
#United Airlines
#A1D8FD
Alt 37000ft… https://t.co/tFilpNdshB","Scotland, United Kingdom",
seoexpertnora10,Sat Nov 12 06:15:59 +0000 2022,"If you need to change your air travel t with United Airlines, you can do so by
calling their customer service numbe… https://t.co/361XMqxUO2",,
laxradar,Sat Nov 12 06:15:00 +0000 2022,"United Airlines flight #UAL504 spotted at 21,800 feet! https://t.co/RtAxqnneg9","Los Angeles, CA",
centralspotter,Sat Nov 12 06:14:32 +0000 2022,"👀✈️🔊
N15969 
#Unknown 
#United Airlines 
#United States
#Boeing 787 9 
#United Airlines
#A0EEEA
Alt 41000ft… https://t.co/QkLINxUdCo","Scotland, United Kingdom",
centralspotter,Sat Nov 12 06:13:32 +0000 2022,"👀✈️🔊
N839AA 
#AAL86 
#American Airlines 
#United States
#Boeing 787 9 
#American Airlines
#AB79CA
Alt 39000ft… https://t.co/iWupc410wy","Scotland, United Kingdom",
juhimodi,Sat Nov 12 06:13:21 +0000 2022,"So, @British_Airways tells us at checkin that our DEL-LHR-MIA-SJO flight is now going to be via Denver on @united.… https://t.co/JpET6DCC4C",India,
centralspotter,Sat Nov 12 06:08:28 +0000 2022,"👀✈️🔊
N839AA 
#Unknown 
#American Airlines 
#United States
#Boeing 787 9 
#American Airlines
#AB79CA
Alt 38975ft… https://t.co/DeXg9v9bFA","Scotland, United Kingdom",
centralspotter,Sat Nov 12 06:04:57 +0000 2022,"👀✈️🔊
N76021 
#UAL901 
#United Airlines 
#United States
#Boeing 777 224ER 
#United Airlines
#AA4440
Alt 38000ft… https://t.co/gcNnbyIaI7","Scotland, United Kingdom",
Smittie,Sat Nov 12 06:02:15 +0000 2022,@arizona_melissa @Stabbbin Trump lost in 2020. DeSantis won Florida with 20% of the vote. What does DeSantis need f… https://t.co/H3h1OdCArX,"Montana, USA",
chatzi__eleni,Sat Nov 12 06:01:42 +0000 2022,"RT @spotter_airline: United Airlines
Boeing 737-924/ER
N75435 @ LAX https://t.co/OVA85PTBD2",Global,
dhrxsol1234,Sat Nov 12 06:01:22 +0000 2022,"RT @Bubblebathgirl: Companies boycotting Twitter:

American Express, Audi, Coca Cola, CVS, DirecTV, Dyson, Forbes, Ford, General Mills, GM,…",RT does not related to Like ,
whats_above_SE1,Sat Nov 12 05:56:41 +0000 2022,"Flight: #UAL950
Reg: N2748U
Oper: United Airlines Inc
Route: IAD-BRU Washington Dulles International Airport to Bru… https://t.co/SBQitgfXiB","London, England",
laxradar,Sat Nov 12 05:55:01 +0000 2022,"United Airlines flight #UAL2649 spotted at 29,525 feet! https://t.co/6IqE0bGziK","Los Angeles, CA",
laxradar,Sat Nov 12 05:53:52 +0000 2022,"United Airlines flight #UAL1214 spotted at 23,400 feet! https://t.co/fpPStxi1VF","Los Angeles, CA",
laxradar,Sat Nov 12 05:52:55 +0000 2022,"United Airlines flight #UAL684 spotted at 3,800 feet! https://t.co/HABNEPgTMR","Los Angeles, CA",
skyoverhavant,Sat Nov 12 05:52:42 +0000 2022,"➠United Airlines Boeing 767-322(ER)
23mls SE of Havant @ 39000ft ➵ heading SE ↘ at 392mph. REG:N661UA CS:UAL974 SQ:5211
12/11/2022 05:52:42","Havant, Hampshire",
skyoverhavant,Sat Nov 12 05:51:40 +0000 2022,"➠United Airlines Boeing 767-322(ER)
23mls SE of Havant @ 39025ft ➵ heading SE ↘ at 393mph. REG:N661UA CS:UAL974 SQ:5211
12/11/2022 05:51:40","Havant, Hampshire",
skyoverhavant,Sat Nov 12 05:50:38 +0000 2022,"➠United Airlines Boeing 767-322(ER)
22mls SE of Havant @ 39025ft ➵ heading SE ↘ at 394mph. REG:N661UA CS:UAL974 SQ:5211
12/11/2022 05:50:38","Havant, Hampshire",
