user,date,text,location,coordinates
benwakana46,Thu Oct 07 14:21:28 +0000 2021,"Incredible nugget in this story.

United Airlines received 20,000 applications for 2,000 flight attendant positions… https://t.co/xObjPXCBSY",,
SkyKaveh,Fri Oct 08 11:40:01 +0000 2021,Newcastle United shirt sponsorship deal currently brings in about £6m a year. Wonder how much it will magically be… https://t.co/HdQraZt9Pn,,
NPR,Thu Oct 07 13:00:06 +0000 2021,"In the quest to get more Americans vaccinated, one thing is becoming increasingly clear: Vaccine mandates work. Uni… https://t.co/xQHE0g4L78",,
nardi43727723,Fri Oct 08 19:03:41 +0000 2021,The ‘Atrocities committed during the conflict also appear to violate the terms of a trade program that provides luc… https://t.co/iPjfbmGUbW,,
ethiopi64857970,Fri Oct 08 19:03:20 +0000 2021,"RT @NatnaelMekonne7: USA 🇺🇲 Message to #Ethiopia 🇪🇹
""Do as I say not as I do...""

The United States has the ""Civil Reserve Air Fleet"" progr…",,
awtash4,Fri Oct 08 19:03:18 +0000 2021,RT @Gideyaregawi4: The ‘Atrocities committed during the conflict also appear to violate the terms of a trade program that provides lucrativ…,,
TDF222,Fri Oct 08 19:03:15 +0000 2021,RT @GualAziz: The ‘Atrocities committed during the conflict also appear to violate the terms of a trade program that provides lucrative acc…,,
TDF222,Fri Oct 08 19:03:10 +0000 2021,RT @gereteklay2: The ‘Atrocities committed during the conflict also appear to violate the terms of a trade program that provides lucrative…,,
firaol_megersa,Fri Oct 08 19:02:59 +0000 2021,"RT @NatnaelMekonne7: USA 🇺🇲 Message to #Ethiopia 🇪🇹
""Do as I say not as I do...""

The United States has the ""Civil Reserve Air Fleet"" progr…",Addis ababa,
Best_Majesty14,Fri Oct 08 19:02:51 +0000 2021,The ‘Atrocities committed during the conflict also appear to violate the terms of a trade program that provides luc… https://t.co/SfbBai1EEB,Germany Berlin,
Rich79767660,Fri Oct 08 19:02:29 +0000 2021,"RT @EA_DevCouncil: USA 🇺🇲 Message to #Ethiopia 🇪🇹
""Do as I say not as I do...""

The United States has the ""Civil Reserve Air Fleet"" program…",,
TDF222,Fri Oct 08 19:02:23 +0000 2021,RT @kaleab_nega: The ‘Atrocities committed during the conflict also appear to violate the terms of a trade program that provides lucrative…,,
centralspotter,Fri Oct 08 19:02:16 +0000 2021,"👀✈️🔊TC-LNC 
#THY29M 
#Turkish Airlines 
#Airbus A330 303 
From: #IST Istanbul, Turkey
To: #EWR Newark Liberty, Unit… https://t.co/4CET3OaJk3","Scotland, United Kingdom",
AmareL81829181,Fri Oct 08 19:02:04 +0000 2021,The ‘Atrocities committed during the conflict also appear to violate the terms of a trade program that provides luc… https://t.co/3fyAEFw7E2,,
smitiku,Fri Oct 08 19:01:30 +0000 2021,"RT @NatnaelMekonne7: USA 🇺🇲 Message to #Ethiopia 🇪🇹
""Do as I say not as I do...""

The United States has the ""Civil Reserve Air Fleet"" progr…",United States,
OLEWTV,Fri Oct 08 19:01:27 +0000 2021,"RT @GMA: TRAVEL SURGE: United Airlines plans to fly 3,500 domestic flights in December as air travel returns to near pre-pandemic passenger…",DualRCommunications@gmail.com,
sabbaMZ,Fri Oct 08 19:01:14 +0000 2021,RT @kaleab_nega: The ‘Atrocities committed during the conflict also appear to violate the terms of a trade program that provides lucrative…,,
WorkinehBrook,Fri Oct 08 19:00:35 +0000 2021,"RT @NatnaelMekonne7: USA 🇺🇲 Message to #Ethiopia 🇪🇹
""Do as I say not as I do...""

The United States has the ""Civil Reserve Air Fleet"" progr…",,
TweetGvate,Fri Oct 08 19:00:32 +0000 2021,United Airlines is ready to fire workers who defy the Vaccine mandate. If workers who took this vaccine as a result… https://t.co/sJwCWtAx81,"New York, NY",
HaileTedla21,Fri Oct 08 19:00:28 +0000 2021,"RT @NatnaelMekonne7: USA 🇺🇲 Message to #Ethiopia 🇪🇹
""Do as I say not as I do...""

The United States has the ""Civil Reserve Air Fleet"" progr…",,
ketema_yinager,Fri Oct 08 19:00:25 +0000 2021,"RT @NatnaelMekonne7: USA 🇺🇲 Message to #Ethiopia 🇪🇹
""Do as I say not as I do...""

The United States has the ""Civil Reserve Air Fleet"" progr…",,
EllenYChang,Fri Oct 08 19:00:16 +0000 2021,"RT @benwakana46: Incredible nugget in this story.

United Airlines received 20,000 applications for 2,000 flight attendant positions – a ra…","Houston, Texas",
bethelehemfits1,Fri Oct 08 19:00:14 +0000 2021,The ‘Atrocities committed during the conflict also appear to violate the terms of a trade program that provides luc… https://t.co/gxsdtbGCUN,,
WestlawToday,Fri Oct 08 19:00:00 +0000 2021,A group of United Airlines Inc workers challenging the company's COVID-19 vaccine mandate are trying a bold legal t… https://t.co/wieivmZ1jC,,
ZENEBUGEBREKID1,Fri Oct 08 19:00:00 +0000 2021,The ‘Atrocities committed during the conflict also appear to violate the terms of a trade program that provides luc… https://t.co/9apMdu4UY0,,
Sisay98268497,Fri Oct 08 18:59:49 +0000 2021,"RT @NatnaelMekonne7: USA 🇺🇲 Message to #Ethiopia 🇪🇹
""Do as I say not as I do...""

The United States has the ""Civil Reserve Air Fleet"" progr…",,
SchadenJake,Fri Oct 08 18:59:41 +0000 2021,@katequeram I’m transferring my scrips to a private pharmacy just for this reason. CVS is the United Airlines of ph… https://t.co/BrmtqN2EDN,"New York, USA",
