user,date,text,location,coordinates
FoxNews,Tue May 17 20:50:04 +0000 2022,"United Airlines exec calls for 'aggressive' energy policy to combat rising costs of jet fuel, tickets https://t.co/xMTDXNv3Il",U.S.A.,
Reuters,Tue May 17 14:45:27 +0000 2022,Some of United Airlines' Boeing 777s get OK to fly after 2021 engine failure https://t.co/3gHTtWegrW https://t.co/Br0OUGfUsP,Around the world,
UnitedPilots,Tue May 17 13:21:08 +0000 2022,United Airlines says FAA has cleared 52 Boeing 777s to fly again after they were grounded for engine failure https://t.co/MmabPM4kwr,"Rosemont, IL",
TheDrum,Wed May 18 10:08:03 +0000 2022,"Air travel is back &amp; so is @united with its 1st new ad campaign in 10 years ✈️

#Airline #Rebrand #AdCampaign

➡️ https://t.co/AW6OQ5X0ZG","UK, US and APAC",
m83krx,Wed May 18 10:05:20 +0000 2022,@MsHalavurt @jamie_ramsay @AerLingus I lost my luggage Saturday on the way to Dublin it is still in Newark but can'… https://t.co/dU6CPiWOBC,,
abovestockport,Wed May 18 10:05:01 +0000 2022,"KLM168   KLM Royal Dutch Airlines   PH-BVC   Boeing 777 306ER 
Altitude: 35000 ft   Distance: 13.74 km 
Speed: 534.… https://t.co/mjXtfl254q","Stockport, England",
TranspoColl,Wed May 18 10:02:33 +0000 2022,United Airlines Boeing 777-200 scale 1:200 w/stand (Toys &amp; Models Corporation) https://t.co/mF94bJseYh eBay https://t.co/JVms0ZHrlZ,,
centralspotter,Wed May 18 10:01:04 +0000 2022,"👀✈️🔊
N840AN 
#Unknown 
#American Airlines 
#United States
#Boeing 787 9 
#American Airlines
#AB7FE6
From: #Unknown… https://t.co/16egCBRhNn","Scotland, United Kingdom",
AboveBracknell,Wed May 18 09:59:16 +0000 2022,"🇺🇸 N27015 #UNITED #UAL879 LHR-IAH: 2.8mi away heading W, travelling 302mph @ 7100ft #Heathrow #Departure [United Ai… https://t.co/GLrZRmquCs",Bracknell,
centralspotter,Wed May 18 09:56:28 +0000 2022,"👀✈️🔊
N25982 
#Unknown 
#United Airlines 
#United States
#Boeing 787 9 
#United Airlines
#A27C78
From: #Unknown
To:… https://t.co/sGTkcazyfx","Scotland, United Kingdom",
abovestockport,Wed May 18 09:51:57 +0000 2022,"BEL6Y   Brussels Airlines   OO-SSH   Airbus A319 112 
Altitude: 4850 ft   Distance: 14.84 km 
Speed: 230.2 mph   Sq… https://t.co/V8ZmDgO9RM","Stockport, England",
centralspotter,Wed May 18 09:51:53 +0000 2022,"👀✈️🔊
N26960 
#Unknown 
#United Airlines 
#United States
#Boeing 787 9 
#United Airlines
#A2A3AF
From: #Unknown
To:… https://t.co/CO7EGib4sG","Scotland, United Kingdom",
abovestockport,Wed May 18 09:51:29 +0000 2022,"UAL973   United Airlines   N24972   Boeing 787 9 
Altitude: 36000 ft   Distance: 12.75 km 
Speed: 460.4 mph   Squaw… https://t.co/oP6FWma4Vt","Stockport, England",
spottingtheworl,Wed May 18 09:49:16 +0000 2022,RT @ClassicsPlanes: A United Airlines B777-200er seen here in this photo at Frankfurt in August 2017 #avgeeks ©- tjdarmstrong. You will see…,,
