,user,date,text,location,coordinates
0,AnaCabrera,Fri Aug 06 12:02:29 +0000 2021,NEW: United Airlines mandates Covid-19 vaccines for all employees,"New York, NY",
1,biannagolodryga,Fri Aug 06 11:35:37 +0000 2021,"United Airlines will require its U.S. employees to be vaccinated against Covid-19 this fall, the first major airlin… https://t.co/4XomSTKZ8A",New York,
2,MollyJongFast,Fri Aug 06 19:50:08 +0000 2021,I really hope @Delta &amp; @AmericanAir will follow United Airlines lead and make vaccinations mandatory,,
3,Captain_Deion,Sat Aug 07 02:19:27 +0000 2021,RT @ABCWorldNews: United Airlines announces that all U.S.-based employees will be required to receive a COVID-19 vaccine and upload their v…,"Orlando, FL",
4,LeMontPierreC,Sat Aug 07 02:19:22 +0000 2021,"RT @nbcwashington: Just In: United Airlines says 67,000 U.S. employees must get vaccinated against COVID-19. It is the first large airline…","Washington, DC",
5,AmericaLee,Sat Aug 07 02:19:19 +0000 2021,RT @AnaCabrera: NEW: United Airlines mandates Covid-19 vaccines for all employees,,
6,Emale1999,Sat Aug 07 02:19:10 +0000 2021,"RT @BrianRoemmele: Consider Led Zeppelin's private jet ‘The Starship’, a former United Airlines Boeing 720.

Of course it had a functional…",UK ,
7,chevere1969,Sat Aug 07 02:19:06 +0000 2021,"RT @AP: United Airlines will require employees in the U.S. to be vaccinated against COVID-19 by late October, perhaps sooner, joining a gro…","Houston, TX",
8,futuredude,Sat Aug 07 02:18:51 +0000 2021,"RT @Lebeaucarnews: United Airlines to require all 67,000 U.S.-based employees to be vaccinated.  The incentive?  A day off of work if they…","West Point, NY",
9,FvgoByrom1,Sat Aug 07 02:18:40 +0000 2021,"RT @Lebeaucarnews: United Airlines to require all 67,000 U.S.-based employees to be vaccinated.  The incentive?  A day off of work if they…","Texas, USA",
10,Omnionn,Sat Aug 07 02:18:19 +0000 2021,RT @washingtonpost: United Airlines becomes first carrier to mandate vaccine for U.S.-based employees https://t.co/PMYyCuRKmq,California/El Salvador,
11,theorangedoor14,Sat Aug 07 02:18:18 +0000 2021,RT @AnaCabrera: NEW: United Airlines mandates Covid-19 vaccines for all employees,www . theorangedoor@att.net ,
12,Des44225995,Sat Aug 07 02:18:04 +0000 2021,"RT @NBCNews: United Airlines will require its 67,000 U.S. employees to get vaccinated against Covid or risk termination in one of the stric…",California,
13,stephenducross,Sat Aug 07 02:17:58 +0000 2021,"RT @NPR: United Airlines will require vaccination in its 67,000 workers, the first major U.S. carrier to do so. 

Its decision follows simi…",,
14,luzsanti2,Sat Aug 07 02:17:52 +0000 2021,RT @washingtonpost: United Airlines becomes first carrier to mandate vaccine for U.S.-based employees https://t.co/PMYyCuRKmq,,
15,nebraskalady56,Sat Aug 07 02:17:44 +0000 2021,"RT @MikeSington: United Airlines mandates COVID vaccines for all employees.

Now do the passengers.","Omaha, NE",
16,EricooperEric,Sat Aug 07 02:17:43 +0000 2021,"RT @NBCNews: United Airlines will require its 67,000 U.S. employees to get vaccinated against Covid or risk termination in one of the stric…","Portland, OR",
17,TiMoudou,Sat Aug 07 02:17:23 +0000 2021,RT @AnaCabrera: NEW: United Airlines mandates Covid-19 vaccines for all employees,"Toronto, Ontario",
18,sequentialkady,Sat Aug 07 02:17:09 +0000 2021,"Don't fall for it, United Airlines employees!  They're shortchanging you!  If you catch Covid-19, you will have wee… https://t.co/TjpfoefZv6",,
19,Maryana29558374,Sat Aug 07 02:16:59 +0000 2021,"RT @TIME: United Airlines, which has 67,000 employees in the United States, is the first major U.S. airline to announce it will require vac…",,
20,DaveSheen10,Sat Aug 07 02:16:52 +0000 2021,"RT @NBCNews: United Airlines will require its 67,000 U.S. employees to get vaccinated against Covid or risk termination in one of the stric…","Caledon, Ontario, Canada",
