user,date,text,location,coordinates
ChuckCallesto,Thu Mar 10 19:28:03 +0000 2022,BREAKING REPORT: United Airlines to Allow Unvaccinated Employees BACK TO WORK on March 28..,"Florida, USA",
RandPaul,Fri Mar 11 02:11:44 +0000 2022,"One airline resumes caring about their employees and science . . . Will others follow?

United Airlines will let un… https://t.co/JsTyjNo4qc","Bowling Green, KY",
nypost,Thu Mar 10 18:01:49 +0000 2022,United Airlines to bring back unvaccinated workers https://t.co/iJokqYTDs5 https://t.co/YgIsk6pEi1,"New York, NY",
4mare_guzel,Fri Mar 11 21:04:39 +0000 2022,"RT @KerriedAwayNYC: TGIF @NYCMayor - 3/11/22 - been a week of no vax passports &amp; no surge, time to rescind the vax mandates on private sect…",Living under a blue cloud,
jlitwinetz,Fri Mar 11 21:00:24 +0000 2022,United is cutting 29 cities this summer indefinitely because its partner Skywest Airlines doesn't have enough pilot… https://t.co/wzZuf5ymAe,,
danielecampa84,Fri Mar 11 21:00:06 +0000 2022,RT @Reuters: United Airlines to let unvaccinated employees return to jobs March 28 -memo https://t.co/qXNbloPv2l https://t.co/oSD20hq0WX,,
laxradar,Fri Mar 11 20:58:23 +0000 2022,"United Airlines flight #UAL490 spotted at 29,000 feet! https://t.co/Q8Xmg9oezE","Los Angeles, CA",
vandacapri,Fri Mar 11 20:57:58 +0000 2022,RT @aginnt: These people deserve an apology. https://t.co/6oTJE49dxr,Naboo N-1 Starfigh Brazil 🇧🇷,
Ranklediff,Fri Mar 11 20:52:47 +0000 2022,"RT @RandPaul: One airline resumes caring about their employees and science . . . Will others follow?

United Airlines will let unvaccinated…", ,
Breacdonn11,Fri Mar 11 20:50:49 +0000 2022,"RT @RandPaul: One airline resumes caring about their employees and science . . . Will others follow?

United Airlines will let unvaccinated…",,
positivity_won,Fri Mar 11 20:50:17 +0000 2022,United Airlines to Let Workers Who Didn’t Get COVID-19 Vaccine Return to Work https://t.co/Z6UH6lxOCp via @epochtimes,,
Hughes_Jim,Fri Mar 11 20:48:58 +0000 2022,"RT @FAANews: “The minute I touched those controls…I was like 'this is amazing how can I do this?'"" said Girls Love to Fly founder Jamie Wat…",Cayman Islands,
ChampieCasey,Fri Mar 11 20:48:51 +0000 2022,"RT @RandPaul: One airline resumes caring about their employees and science . . . Will others follow?

United Airlines will let unvaccinated…",,
HCharles82,Fri Mar 11 20:48:08 +0000 2022,United Airlines to let unvaccinated workers return - WSJ | Reuters https://t.co/7gsN1l931l,"London, England",
ArtistGarf,Fri Mar 11 20:47:25 +0000 2022,"RT @FAANews: “The minute I touched those controls…I was like 'this is amazing how can I do this?'"" said Girls Love to Fly founder Jamie Wat…",Abstract Art Hall,
FAANews,Fri Mar 11 20:46:53 +0000 2022,"“The minute I touched those controls…I was like 'this is amazing how can I do this?'"" said Girls Love to Fly founde… https://t.co/XKUzPMNsHR","Washington, D.C.",
directorCSS,Fri Mar 11 20:46:15 +0000 2022,RT @ChuckCallesto: BREAKING REPORT: United Airlines to Allow Unvaccinated Employees BACK TO WORK on March 28..,"Bay Area, CA",
harmonyis1,Fri Mar 11 20:45:43 +0000 2022,"RT @IAMDistrict141: This week, join the 141 Report for an interview with two machinist guests from San Franciso airport! Our focus this wee…",,
ElAnCapPe,Fri Mar 11 20:45:12 +0000 2022,"RT @RandPaul: One airline resumes caring about their employees and science . . . Will others follow?

United Airlines will let unvaccinated…",,
Mmmmmmmhhhhh4,Fri Mar 11 20:44:47 +0000 2022,RT @aginnt: These people deserve an apology. https://t.co/6oTJE49dxr,,
KTVB,Fri Mar 11 20:44:04 +0000 2022,United Airlines to bring back workers idled over vaccination https://t.co/566b8VKx5f,"Boise, ID",
tellmetimes,Fri Mar 11 20:38:32 +0000 2022,United is cutting 29 cities this summer indefinitely because its partner Skywest Airlines doesn't have enough pilot… https://t.co/TZ6jkdDVvC,,
francischimez18,Fri Mar 11 20:37:55 +0000 2022,RT @aginnt: These people deserve an apology. https://t.co/6oTJE49dxr,,
RhondaF62433586,Fri Mar 11 20:36:37 +0000 2022,"RT @onebraverifle: United Airlines wants their terminated UNvax back. 

Can’t make this shit up!!","Las Vegas, NV",
MachinistsUnion,Fri Mar 11 20:35:02 +0000 2022,"RT @IAMDistrict141: This week, join the 141 Report for an interview with two machinist guests from San Franciso airport! Our focus this wee…",U.S. & Canada,
centralspotter,Fri Mar 11 20:34:17 +0000 2022,"👀✈️🔊
JA735J 
#JAL44 
#Japan Airlines 
#Japan
#Boeing 777 346ER 
#Japan Airlines
#867FF0
From: #LHR London Heathrow,… https://t.co/dsRkZnmeDb","Scotland, United Kingdom",
Bejabbers1,Fri Mar 11 20:32:41 +0000 2022,RT @thehill: United Airlines letting unvaccinated employees return to work: report https://t.co/XNm6ScyLfJ https://t.co/uBUNltiJyv,,
itsfrankiek,Fri Mar 11 20:32:01 +0000 2022,RT @itsfrankiek: @united do better! Your flight attendants being rude to customers for no reason who are not causing any issues? I thought…,Canada,
itsfrankiek,Fri Mar 11 20:31:13 +0000 2022,@united do better! Your flight attendants being rude to customers for no reason who are not causing any issues? I t… https://t.co/2ycbFYZyp0,Canada,
JoseWorksTech,Fri Mar 11 20:27:17 +0000 2022,United is cutting 29 cities this summer indefinitely because its partner Skywest Airlines doesn&amp;#... https://t.co/j40goMdfin,"Eastern Shores, Florida, USA",
coreyleigh603,Fri Mar 11 20:26:09 +0000 2022,RT @thehill: United Airlines letting unvaccinated employees return to work: report https://t.co/HASN4n2ji9 https://t.co/YwLJNgKLyn,"New Hampshire, USA",
jmarquez224,Fri Mar 11 20:26:06 +0000 2022,"United Airlines Flies The Billionth Vaccine To Pass Through Brussels https://t.co/sJXMZxy4PC 

#BeingUnited
#WeAreUnited","Chicago, IL",
TruthBraveFree,Fri Mar 11 20:25:23 +0000 2022,RT @gcabman: @ClydeDoSomethin @YouTube All while united airlines is doing the opposite. https://t.co/nzQjFSdKG0,,
andreajessica,Fri Mar 11 20:23:11 +0000 2022,United airlines was supposed to have contract through 2024 to go to my hometown and they are canceling it now. I wa… https://t.co/wby41sLKPj,Disneyland,
undergroundcwds,Fri Mar 11 20:22:39 +0000 2022,"RT @RandPaul: One airline resumes caring about their employees and science . . . Will others follow?

United Airlines will let unvaccinated…","Baden-Württemberg, Germany",
