user,date,text,location,coordinates
DineshDSouza,Sun Jan 09 13:50:08 +0000 2022,I’m a ⁦United Airlines⁩ 1 K frequent flier but I think I’ll move over to Delta. I don’t feel very safe flying on an… https://t.co/MKf8TBNC2M,United States,
emily_ladau,Sun Jan 09 20:42:56 +0000 2022,A reminder that this happened and that @united and @USDOT and every single existing airline must be held accountabl… https://t.co/gIm1SwGFgE,New York,
nbstv,Fri Jan 07 10:59:51 +0000 2022,JUST IN: Uganda Airlines will resume flights to Dubai after the United Arab Emirates lifted the suspension it had p… https://t.co/k9qJye9ekD,Uganda,
KnappAnneli,Mon Jan 10 16:00:30 +0000 2022,RT @DanielleAE4HF: Airline Employees 4 Health Freedom is a 501(c)(4) organization defending religious liberties and freedom of medical choi…,,
laxradar,Mon Jan 10 15:58:59 +0000 2022,"United Airlines flight #UAL1789 spotted at 26,375 feet! https://t.co/XRAz0Eo83M","Los Angeles, CA",
BMANN7209,Mon Jan 10 15:58:33 +0000 2022,RT @DineshDSouza: I’m a ⁦United Airlines⁩ 1 K frequent flier but I think I’ll move over to Delta. I don’t feel very safe flying on an airli…,Miami beach florida,
CaoCamilo,Mon Jan 10 15:55:07 +0000 2022,"RT @spotter_airline: United Airlines
Boeing 787-10 Dreamliner
N14001 @ LAX https://t.co/dgv3wAOxa2","Ourense, España",
laxradar,Mon Jan 10 15:54:27 +0000 2022,"United Airlines flight #UAL2112 spotted at 15,175 feet! https://t.co/k3c8nlnqR4","Los Angeles, CA",
Gilbert36012861,Mon Jan 10 15:53:40 +0000 2022,RT @DineshDSouza: I’m a ⁦United Airlines⁩ 1 K frequent flier but I think I’ll move over to Delta. I don’t feel very safe flying on an airli…,,
majgreena37,Mon Jan 10 15:52:16 +0000 2022,RT @DanielleAE4HF: Airline Employees 4 Health Freedom is a 501(c)(4) organization defending religious liberties and freedom of medical choi…,"Zionsville, IN",
laxradar,Mon Jan 10 15:49:00 +0000 2022,"United Airlines flight #UAL2471 spotted at 25,125 feet! https://t.co/OmM4mB3Z3e","Los Angeles, CA",
Hmiller1011,Mon Jan 10 15:48:18 +0000 2022,"RT @AusterityAirli1: United Arab Airlines De Havilland DH-106 Comet 4C SU-ALL photographed at Geneva - Cointrin during July 1968.
© See pho…","New York, NY",
SolarWorld7,Mon Jan 10 15:47:05 +0000 2022,"RT @AusterityAirli1: United Airlines Boeing 747-422 N199UA landing at Beijing - Capital in the March of 2012.
© See photo. https://t.co/IhD…","New York, USA",
OladipoSteven,Mon Jan 10 15:46:24 +0000 2022,"NEW: International Travel And Holidays Travel..
United Airlines Boeing 787-8 Starts Non Stop Service Between Washin… https://t.co/L10NUEGLkb","Toronto, Ontario",
_RinnaBinna_,Mon Jan 10 15:46:22 +0000 2022,RT @emily_ladau: A reminder that this happened and that @united and @USDOT and every single existing airline must be held accountable. http…,On YO screen ,
AntonionKim2011,Mon Jan 10 15:42:45 +0000 2022,@DrCarloDanger @RitaPanahi @AmericanAir Exactly!! I WISH We The PEOPLE WOULD STOP ALLOWING CONGRESS TO BAIL THE AIR… https://t.co/sYNsobUtal,,
WerewolfVincent,Mon Jan 10 15:42:06 +0000 2022,"RT @AusterityAirli1: United Airlines Boeing 747-422 N199UA landing at Beijing - Capital in the March of 2012.
© See photo. https://t.co/IhD…","Surabaya, Indonesia",
ValerieDelzer,Mon Jan 10 15:40:11 +0000 2022,@sledge071 its already being done with automobiles. airlines not far behind. United’s new fleet will rollout in 2029,,
HanselSchatzi,Mon Jan 10 15:40:02 +0000 2022,American Airlines apologizes for Let's Go Brandon sign on pilot case https://t.co/xXhFLnTzsq via @MailOnline… https://t.co/6WnRytx1eQ,,
whatzittoooooya,Mon Jan 10 15:39:35 +0000 2022,RT @emily_ladau: A reminder that this happened and that @united and @USDOT and every single existing airline must be held accountable. http…,Whyouneed2knoallupinmypussiboi,
centralspotter,Mon Jan 10 15:36:05 +0000 2022,"👀✈️🔊
N736AT 
#AAL51 
#American Airlines 
#United States
#Boeing 777 323ER 
#American Airlines#A9E167
From: #LHR Lon… https://t.co/MX5346QjRK","Scotland, United Kingdom",
kramlich,Mon Jan 10 15:33:13 +0000 2022,@auren More time is wasted on airlines that have multiple wifi systems like @united than @SouthwestAir or @JetBlue.,"San Francisco, CA",
mogeladze1,Mon Jan 10 15:32:55 +0000 2022,UA1 Becomes United Airlines’ Longest Route For 2 Months https://t.co/h9l1dbMP7e via @simple_flying,boyton beach  kutaisi madrid brooyklin,
HanselSchatzi,Mon Jan 10 15:31:38 +0000 2022,American Airlines apologizes for Let's Go Brandon sign on pilot case https://t.co/xXhFLnTzsq via @MailOnline… https://t.co/BvoRd34xVX,,
laxradar,Mon Jan 10 15:30:42 +0000 2022,United Airlines flight #UAL514 spotted at 575 feet! https://t.co/GUpr3wbaC6,"Los Angeles, CA",
Irwan10T,Mon Jan 10 15:30:37 +0000 2022,RT @RichardNagarju8: @OnDisasters Aftermath of united airlines 634 #1 https://t.co/fKjihTZdHe,sky,
Irwan10T,Mon Jan 10 15:29:36 +0000 2022,RT @RichardNagarju8: @OnDisasters Video footage of united airlines 634 https://t.co/b1feG5EFdB,sky,
centralspotter,Mon Jan 10 15:29:28 +0000 2022,"👀✈️🔊
N736AT 
#Unknown 
#American Airlines 
#United States
#Boeing 777 323ER 
#American Airlines#A9E167
From:… https://t.co/B2mfS2TPW3","Scotland, United Kingdom",
OnDisasters,Mon Jan 10 15:25:33 +0000 2022,RT @RichardNagarju8: @OnDisasters Aftermath of united airlines 634 #2 https://t.co/MZwOJzxc3K,"Livramento, Azores, Portugal",
OnDisasters,Mon Jan 10 15:25:30 +0000 2022,RT @RichardNagarju8: @OnDisasters Aftermath of united airlines 634 #1 https://t.co/fKjihTZdHe,"Livramento, Azores, Portugal",
OnDisasters,Mon Jan 10 15:25:22 +0000 2022,RT @RichardNagarju8: @OnDisasters Video footage of united airlines 634 https://t.co/b1feG5EFdB,"Livramento, Azores, Portugal",
laxradar,Mon Jan 10 15:23:37 +0000 2022,"United Airlines flight #UAL2049 spotted at 11,650 feet! https://t.co/l3gSX7P2EJ","Los Angeles, CA",
laxradar,Mon Jan 10 15:22:49 +0000 2022,"United Airlines flight #UAL302 spotted at 16,800 feet! https://t.co/S4UbNbDUZQ","Los Angeles, CA",
CryptoInMyJrdnz,Mon Jan 10 15:21:40 +0000 2022,"Keeping track on airlines the left has boycotted…

- American Airlines (LGB Sticker)
- Southwest Airlines (CEO on M… https://t.co/lGJMr9cPNw",,
CFF_GNYC,Mon Jan 10 15:21:09 +0000 2022,The United Airlines NYC Half is just about 2 months away. Interested in running 13.1 miles in the search for a cure… https://t.co/SaMS2tc9rT,"New York, NY",
laxradar,Mon Jan 10 15:15:31 +0000 2022,"United Airlines flight #UAL2195 spotted at 20,475 feet! https://t.co/yTExvC0nwW","Los Angeles, CA",
upgradedpoints,Mon Jan 10 15:15:00 +0000 2022,"United Airlines is joining the fray of airlines offering narrow-body service on long-haul flights.

#United… https://t.co/rnrl2B89Rm","Austin, TX",
RichardNagarju8,Mon Jan 10 15:13:38 +0000 2022,@OnDisasters Video footage of united airlines 634 https://t.co/b1feG5EFdB,"Semarang Barat, Indonesia",
RichardNagarju8,Mon Jan 10 15:13:04 +0000 2022,@OnDisasters Aftermath of united airlines 634 #2 https://t.co/MZwOJzxc3K,"Semarang Barat, Indonesia",
RichardNagarju8,Mon Jan 10 15:12:49 +0000 2022,@OnDisasters Aftermath of united airlines 634 #1 https://t.co/fKjihTZdHe,"Semarang Barat, Indonesia",
laxradar,Mon Jan 10 15:11:30 +0000 2022,"United Airlines flight #UAL1139 spotted at 26,775 feet! https://t.co/Xwrm6HxTgx","Los Angeles, CA",
laxradar,Mon Jan 10 15:08:27 +0000 2022,United Airlines flight #UAL1191 spotted at 725 feet! https://t.co/NkEBnPbR2p,"Los Angeles, CA",
Kobudasigara,Mon Jan 10 15:08:15 +0000 2022,"RT @AusterityAirli1: United Arab Airlines De Havilland DH-106 Comet 4C SU-ALL photographed at Geneva - Cointrin during July 1968.
© See pho…",修羅の国,
surfchick66,Mon Jan 10 15:02:37 +0000 2022,"RT @AusterityAirli1: United Arab Airlines De Havilland DH-106 Comet 4C SU-ALL photographed at Geneva - Cointrin during July 1968.
© See pho…",,
laxradar,Mon Jan 10 15:01:11 +0000 2022,"United Airlines flight #UAL1985 spotted at 23,025 feet! https://t.co/v4WuT2tUTu","Los Angeles, CA",
FerroAnton,Mon Jan 10 15:00:11 +0000 2022,"However, that didn't happen because United Airlines doesn't have a real business class as other American airlines d… https://t.co/2oN5Ntj1C5","CABA, Argentina",
laxradar,Mon Jan 10 14:57:03 +0000 2022,"United Airlines flight #UAL2604 spotted at 16,875 feet! https://t.co/PHsNuAHnz9","Los Angeles, CA",
smzrz,Mon Jan 10 14:54:38 +0000 2022,@AqilSajjad I did get it as part of the same ticket from Turkish airlines. The final domestic leg is being operated… https://t.co/RaOEc7MRaH,"Islamabad, Pakistan",
rossnik,Mon Jan 10 14:53:54 +0000 2022,"RT @spotter_airline: United Airlines
Boeing 787-10 Dreamliner
N14001 @ LAX https://t.co/dgv3wAOxa2","Victoria-Fraserview, Vancouver",
Celtic_Airs,Mon Jan 10 14:53:10 +0000 2022,"RT @AusterityAirli1: United Airlines Boeing 747-422 N199UA landing at Beijing - Capital in the March of 2012.
© See photo. https://t.co/IhD…",,
laxradar,Mon Jan 10 14:52:44 +0000 2022,"United Airlines flight #UAL245 spotted at 28,000 feet! https://t.co/oMd3o85K64","Los Angeles, CA",
TransportColl,Mon Jan 10 14:52:08 +0000 2022,Inflight IFDC10111 United Airlines Douglas DC-10-10 N1814U Diecast 1/200 Model https://t.co/9S7XQgsmbx eBay,,
jacksettleman,Mon Jan 10 14:44:03 +0000 2022,"These airlines are laughable. 

$35 to check a bag but $100 if it’s overweight

@united","Manhattan, NY",
willou_du80,Mon Jan 10 14:43:44 +0000 2022,"RT @AusterityAirli1: United Airlines Boeing 747-422 N199UA landing at Beijing - Capital in the March of 2012.
© See photo. https://t.co/IhD…",,
AboveBracknell,Mon Jan 10 14:42:47 +0000 2022,"🇺🇸 N667UA #UNITED #UAL937 ZRH-IAD: 2.8mi away heading W, travelling 319mph @ 7175ft [United Airlines - #BOEING 767-… https://t.co/xGw7IuaFc6",Bracknell,
laxradar,Mon Jan 10 14:41:18 +0000 2022,"United Airlines flight #UAL1874 spotted at 25,550 feet! https://t.co/oTWjyvVhT4","Los Angeles, CA",
laxradar,Mon Jan 10 14:38:29 +0000 2022,"United Airlines flight #UAL2235 spotted at 18,800 feet! https://t.co/GalklmrqBA","Los Angeles, CA",
centralspotter,Mon Jan 10 14:37:04 +0000 2022,"👀✈️🔊
N16008 
#UAL85 
#United Airlines 
#United States
#Boeing 787 10 
#United Airlines#A0F427
From: #TLV Ben Gurion… https://t.co/RYe3QRv77D","Scotland, United Kingdom",
SchmugBro9,Mon Jan 10 14:35:51 +0000 2022,@HuffPost I’m pretty sure it’s five days because the CEO of United Airlines is our President 😂😂😂,BroCal,
kandihofred,Mon Jan 10 14:34:11 +0000 2022,"RT @AkaanaYesu: She's back in the skies! On 8th January 2022, @UG_Airlines resumed it's flights to Dubai after the ban lifting on direct pa…",,
laxradar,Mon Jan 10 14:33:44 +0000 2022,United Airlines flight #UAL622 spotted at 775 feet! https://t.co/AFYjAG01Ma,"Los Angeles, CA",
yy6_ks,Mon Jan 10 14:33:42 +0000 2022,"RT @AusterityAirli1: United Arab Airlines De Havilland DH-106 Comet 4C SU-ALL photographed at Geneva - Cointrin during July 1968.
© See pho…",さっぽろ✈かなざわ,
DrWhiteCell,Mon Jan 10 14:33:38 +0000 2022,"RT @AusterityAirli1: United Airlines Boeing 747-422 N199UA landing at Beijing - Capital in the March of 2012.
© See photo. https://t.co/IhD…",,
JayenseeLoL,Mon Jan 10 14:33:22 +0000 2022,"@TR2_Ghosts @itszerolove @JoshuaPotash ""In the US, commercial pilot salaries average to $100,521 a year, according… https://t.co/Ct6UKtTXoh",,
tortugamama,Mon Jan 10 14:33:15 +0000 2022,RT @DineshDSouza: I’m a ⁦United Airlines⁩ 1 K frequent flier but I think I’ll move over to Delta. I don’t feel very safe flying on an airli…,,
ClantonMiller,Mon Jan 10 14:32:18 +0000 2022,RT @DineshDSouza: I’m a ⁦United Airlines⁩ 1 K frequent flier but I think I’ll move over to Delta. I don’t feel very safe flying on an airli…,,
ChaiCiLatte,Mon Jan 10 14:31:27 +0000 2022,RT @emily_ladau: A reminder that this happened and that @united and @USDOT and every single existing airline must be held accountable. http…,"Springfield, IL",
Baramutsu_102,Mon Jan 10 14:30:47 +0000 2022,"RT @AusterityAirli1: United Arab Airlines De Havilland DH-106 Comet 4C SU-ALL photographed at Geneva - Cointrin during July 1968.
© See pho…",,
zachvat,Mon Jan 10 14:30:40 +0000 2022,"RT @AusterityAirli1: United Airlines Boeing 747-422 N199UA landing at Beijing - Capital in the March of 2012.
© See photo. https://t.co/IhD…",,
centralspotter,Mon Jan 10 14:30:26 +0000 2022,"👀✈️🔊
N16008 
#UAL85 
#United Airlines 
#United States
#Boeing 787 10 
#United Airlines#A0F427
From: #TLV Ben Gurion… https://t.co/6p9uqdWYxK","Scotland, United Kingdom",
AusterityAirli1,Mon Jan 10 14:29:36 +0000 2022,"United Airlines Boeing 747-422 N199UA landing at Beijing - Capital in the March of 2012.
© See photo. https://t.co/IhD6pNi1uS",Great Britain,
zachvat,Mon Jan 10 14:29:00 +0000 2022,"RT @AusterityAirli1: United Arab Airlines De Havilland DH-106 Comet 4C SU-ALL photographed at Geneva - Cointrin during July 1968.
© See pho…",,
centralspotter,Mon Jan 10 14:28:54 +0000 2022,"👀✈️🔊
N27964 
#UAL4 
#United Airlines 
#United States
#Boeing 787 9 
#United Airlines#A2CB32
From: #LHR London Heath… https://t.co/eTMjKd7Out","Scotland, United Kingdom",
centralspotter,Mon Jan 10 14:27:21 +0000 2022,"👀✈️🔊
N77006 
#Unknown 
#United Airlines 
#United States
#Boeing 777 224ER 
#United Airlines#AA6B7E
From: #Unknown
T… https://t.co/7nUyv52rhX","Scotland, United Kingdom",
bellavictoriart,Mon Jan 10 14:25:21 +0000 2022,RT @emily_ladau: A reminder that this happened and that @united and @USDOT and every single existing airline must be held accountable. http…,New Jersey,
ladydshops,Mon Jan 10 14:22:11 +0000 2022,"RT @sorrells4texas: United Airlines isn't just doing this to 1 flight attendant, it's a lot worse. This isn't just United either but they a…",KY,
GaytonWilliam,Mon Jan 10 14:21:29 +0000 2022,RT @DineshDSouza: I’m a ⁦United Airlines⁩ 1 K frequent flier but I think I’ll move over to Delta. I don’t feel very safe flying on an airli…,,
