user,date,text,location,coordinates
DXB,Tue Mar 28 11:43:04 +0000 2023,"Welcome to #DXB, @united! 🇺🇸
With United Airlines' nonstop daily service, in partnership with @Emirates and… https://t.co/5vRoKTzEYj","Dubai, UAE",
AP,Wed Mar 29 14:06:09 +0000 2023,A United Airlines flight bound from Houston to Rio de Janeiro has returned to Bush Intercontinental Airport for an… https://t.co/uW8QRDuUtg,Global,
ChrisBHaynes,Fri Mar 31 14:47:43 +0000 2023,"SOURCES: 2023 @TheBIG3 Regular Season Schedule:

Week 1 United Center in Chicago, June 25 at 1pm ET

Week 2 America… https://t.co/dG8EVcJBYW",,
harmonyis1,Mon Apr 03 15:06:31 +0000 2023,RT @ILCAonline: This #MemberMonday's all about @MachinistsUnion! The International Association of Machinists and Aerospace Workers is made…,,
AboveStLouis,Mon Apr 03 15:06:03 +0000 2023,"🇺🇸 N410UA - Airbus A320 232 - United Airlines UAL2684/UA2684 (LGA-ORD-SAT) - 4.0 mi away @ 34450 ft, heading SW at… https://t.co/nYSP2RJwYU","St. Peters, Missouri",
laxradar,Mon Apr 03 15:05:38 +0000 2023,"United Airlines flight #UAL820 spotted at 35,975 feet! https://t.co/g2IDVriQ6R","Los Angeles, CA",
sarpy_spotter,Mon Apr 03 15:05:10 +0000 2023,"#KOMA - #UAL361 (737-9 ) United Airlines @ 35000 ft and 63.5° frm hrzn, heading E @ 10:03:54 -… https://t.co/8dl0uUxzHJ","Bellevue, NE",
centralspotter,Mon Apr 03 15:04:59 +0000 2023,"👀✈️🔊
N773AN 
#Unknown 
#American Airlines 
#United States
#Boeing 777 223ER 
#American Airlines
#AA7439
Alt 32000ft… https://t.co/DOgy3P09R5","Scotland, United Kingdom",
Livvyy4404,Mon Apr 03 15:04:00 +0000 2023,💡Did you know that there is enough #CO2 and #emissions in the atmosphere to provide all of the #carbon necessary fo… https://t.co/VRUL5BbQET,,
centralspotter,Mon Apr 03 15:01:56 +0000 2023,"👀✈️🔊
N12010 
#UAL85 
#United Airlines 
#United States
#Boeing 787 10 
#United Airlines
#A05646
Alt 36000ft
 #A05646… https://t.co/aWrbLq5ylK","Scotland, United Kingdom",
Gurleen03526614,Mon Apr 03 15:00:35 +0000 2023,RT @republic: #WorldNews: UAE Airlines resumes accepting Russian card from travelers #RussiaUkraineWar #Airlines #visa #mastercard https://…,"Chembur, Mumbai",
DevRsdp,Mon Apr 03 15:00:11 +0000 2023,"No more train to the terminal, baggage claim or rental cars: United Airlines introduces direct bus service from DIA… https://t.co/lNNugXwCqj",,
republic,Mon Apr 03 14:59:57 +0000 2023,#WorldNews: UAE Airlines resumes accepting Russian card from travelers #RussiaUkraineWar #Airlines #visa #mastercard https://t.co/PCat9oiuoq,"Mumbai, India",
MachinistsUnion,Mon Apr 03 14:58:40 +0000 2023,RT @ILCAonline: This #MemberMonday's all about @MachinistsUnion! The International Association of Machinists and Aerospace Workers is made…,U.S. & Canada,
sarpy_spotter,Mon Apr 03 14:56:15 +0000 2023,"#KOMA - #UAL627 (737-9 B39M) United Airlines @ 35000 ft and 64.9° frm hrzn, heading E @ 09:54:41 -… https://t.co/AWvqiyK68T","Bellevue, NE",
Livvyy4404,Mon Apr 03 14:55:36 +0000 2023,ICYMI: #Manufacturing Grant Awardee @dimensionalnrg specializes in turning carbon dioxide into jet fuel which creat… https://t.co/X5UQ69xERo,,
laxradar,Mon Apr 03 14:53:54 +0000 2023,"United Airlines flight #UAL2480 spotted at 10,950 feet! https://t.co/ttgo0TRy3C","Los Angeles, CA",
MyTermsMyTime,Mon Apr 03 14:53:50 +0000 2023,"1. United Airlines
2. AeroMexico
for international cheating. Thanks https://t.co/ouxmIoFCfz",,
centralspotter,Mon Apr 03 14:53:19 +0000 2023,"👀✈️🔊
G-CMJJ 
#Unknown 
#Emerald Airlines 
#United Kingdom
#Aerospatiale ATR 72-600 
#Emerald Airlines
#407E31
Alt 1… https://t.co/cAKOHcHGVu","Scotland, United Kingdom",
JeffMHarrington,Mon Apr 03 14:51:09 +0000 2023,"RT @tax: BlackRock, United Airlines, and Phillips 66 are warning investors about risks they face from more scrutiny of their claims to figh…","Arlington, VA",
