user,date,text,location,coordinates
msainat1,Wed Nov 16 14:27:00 +0000 2022,"AA Flight attendants held pickets at 11 major US airports, United pilots picketed in Denver, and Delta pilots autho… https://t.co/kO96qHxiQU",,
UnitedPilots,Tue Nov 15 18:35:31 +0000 2022,"Pilot unity @United Airlines Flight Training Center. 

It’s time for United to invest in pilots! 

#WeAreAlpa… https://t.co/xIlSsJW7ra","Rosemont, IL",
_ZachGriff,Tue Nov 15 15:36:29 +0000 2022,"HOLY COW. The new @EWRairport Terminal A is here — and it’s stunning 🤩

1 million square feet. 33 gates. 4 airlines… https://t.co/FVhsM37r5a",NYC,
centralspotter,Fri Nov 18 06:04:51 +0000 2022,"👀✈️🔊
N717AN 
#Unknown 
#American Airlines 
#United States
#Boeing 777 323ER 
#American Airlines
#A9961B
Alt 35000ft… https://t.co/gawbAQbFwv","Scotland, United Kingdom",
laxradar,Fri Nov 18 05:59:59 +0000 2022,"United Airlines flight #UAL2403 spotted at 5,725 feet! https://t.co/1oYBPvYMvO","Los Angeles, CA",
centralspotter,Fri Nov 18 05:59:48 +0000 2022,"👀✈️🔊
N717AN 
#Unknown 
#American Airlines 
#United States
#Boeing 777 323ER 
#American Airlines
#A9961B
Alt 35000ft… https://t.co/4jHsPXYpK8","Scotland, United Kingdom",
centralspotter,Fri Nov 18 05:57:49 +0000 2022,"👀✈️🔊
N792AN 
#AAL198 
#American Airlines 
#United States
#Boeing 777 223ER 
#American Airlines
#AABF80
Alt 39000ft… https://t.co/xyVygty2DY","Scotland, United Kingdom",
laxradar,Fri Nov 18 05:57:39 +0000 2022,"United Airlines flight #UAL1082 spotted at 17,250 feet! https://t.co/X1cVDPxdrm","Los Angeles, CA",
FredFournier16,Fri Nov 18 05:53:23 +0000 2022,"@_CarboNara__ @Twovvles lol...Trusted, continuously for 34 years with the lives of at least TENS of THOUSANDS of pe… https://t.co/M12GnQV4AA",Spring TEXAS 👍,
laxradar,Fri Nov 18 05:50:14 +0000 2022,"United Airlines flight #UAL684 spotted at 2,450 feet! https://t.co/HABNEPgTMR","Los Angeles, CA",
centralspotter,Fri Nov 18 05:46:41 +0000 2022,"👀✈️🔊
N792AN 
#AAL198 
#American Airlines 
#United States
#Boeing 777 223ER 
#American Airlines
#AABF80
Alt 39000ft… https://t.co/F8qORQu5dH","Scotland, United Kingdom",
laxradar,Fri Nov 18 05:45:32 +0000 2022,"United Airlines flight #UAL464 spotted at 7,775 feet! https://t.co/nfJxSzXfIi","Los Angeles, CA",
centralspotter,Fri Nov 18 05:42:39 +0000 2022,"👀✈️🔊
N792AN 
#AAL198 
#American Airlines 
#United States
#Boeing 777 223ER 
#American Airlines
#AABF80
Alt 39000ft… https://t.co/lK3pOk1EQy","Scotland, United Kingdom",
