user,date,text,location,coordinates
DavidCayJ,Mon Jan 23 18:16:50 +0000 2023,"This is VERY bad news for wannabe POTUS @PeteButtigieg -- and air travelers.

United Airlines CEO tells investors t… https://t.co/5Horv7ksYz",Rochester NY,
LeverNews,Sun Jan 22 20:50:30 +0000 2023,United Airlines’ CEO said airlines are selling seats for flights they can’t staff — but Pete Buttigieg hasn’t acted… https://t.co/ie6C72QR95,On The Internet,
justplanes,Mon Jan 23 06:39:50 +0000 2023,"✈️ 15mins LAS memories (2000)
=================
🎥 https://t.co/KVRiJeZQ0w
=================
#avgeek #pilot… https://t.co/DH2ePp9QkZ","Boston, MA",
sarpy_spotter,Tue Jan 24 02:08:38 +0000 2023,"#UAL1211 737NG 824/W United Airlines: 5.3 mi away @ 37000 ft and 53.1° frm hrzn, heading E  - 20:07:17… https://t.co/XAX3ZTK65G","Bellevue, NE",
_Vehicularity_,Tue Jan 24 02:06:27 +0000 2023,"Denver airport's largest airline challenges Colorado paid sick leave law

Two airlines argue that conforming to the… https://t.co/0vukmpQbOH",United States,
laxradar,Tue Jan 24 02:06:05 +0000 2023,United Airlines flight #UAL1568 spotted at 425 feet! https://t.co/LcTvBVxAkh,"Los Angeles, CA",
SacredAmerica,Tue Jan 24 02:05:22 +0000 2023,RT @wccjtsan: United Airlines’ CEO said airlines are selling seats for flights they can’t staff — but Buttigieg hasn’t acted on state offic…,"Mother Earth (She, Her, Hers)",
sarpy_spotter,Tue Jan 24 02:01:52 +0000 2023,"#UAL8230 737MAX 9 United Airlines: 9.3 mi away @ 33000 ft and 34.0° frm hrzn, heading E  - 20:01:07… https://t.co/LBM0BZmWhM","Bellevue, NE",
MasonWoman,Tue Jan 24 02:00:29 +0000 2023,RT @WCPO: United Airlines has added a nonstop flight from Cincinnati to Kansas City for the AFC championship this weekend. https://t.co/qAZ…,,
laxradar,Tue Jan 24 01:57:09 +0000 2023,"United Airlines flight #UAL923 spotted at 7,850 feet! https://t.co/IA6VNoW3Fq","Los Angeles, CA",
laxradar,Tue Jan 24 01:54:15 +0000 2023,"United Airlines flight #UAL1686 spotted at 23,350 feet! https://t.co/MnbVvJrPGD","Los Angeles, CA",
butlersheriff,Tue Jan 24 01:52:00 +0000 2023,RT @WCPO: United Airlines has added a nonstop flight from Cincinnati to Kansas City for the AFC championship this weekend. https://t.co/qAZ…,"Butler County, Ohio USA",
ppzc,Tue Jan 24 01:51:05 +0000 2023,"RT @justplanes: ✈️ 15mins LAS memories (2000)
=================
🎥 https://t.co/KVRiJeZQ0w
=================
#avgeek #pilot #pilotlife #airl…","Oaxaca, Mex.",
DeniseSellsATX,Tue Jan 24 01:47:04 +0000 2023,United Airlines CEO warns industry could face more 'meltdowns' like what hit Southwest https://t.co/7wPEiRxjwK,"Austin, TX",
laxradar,Tue Jan 24 01:46:58 +0000 2023,"United Airlines flight #UAL1275 spotted at 23,850 feet! https://t.co/o2AfaoKUjh","Los Angeles, CA",
Astoriairish,Tue Jan 24 01:46:27 +0000 2023,"RT @jacobin: On Sunday, United Airlines' CEO said flight cancellations are happening because airlines are collecting money for a service th…",,
sarpy_spotter,Tue Jan 24 01:45:50 +0000 2023,"#UAL1148 A319 131 United Airlines: 5.3 mi away @ 31000 ft and 48.1° frm hrzn, heading E  - 19:44:38… https://t.co/EIQy4qZ5Mt","Bellevue, NE",
centralspotter,Tue Jan 24 01:43:57 +0000 2023,"👀✈️🔊
N14019 
#Unknown 
#United Airlines 
#United States
#Boeing 787-10 Dreamliner 
#United Airlines
#A0A54D
Alt 339… https://t.co/91c9BjNQhv","Scotland, United Kingdom",
sarpy_spotter,Tue Jan 24 01:42:51 +0000 2023,"#UAL2613 737NG 924ER/W United Airlines: 3.1 mi away @ 33000 ft and 63.7° frm hrzn, heading E  - 19:41:35… https://t.co/UsjXjCqrro","Bellevue, NE",
laxradar,Tue Jan 24 01:42:10 +0000 2023,"United Airlines flight #UAL1355 spotted at 18,775 feet! https://t.co/Id7Rm5n0cE","Los Angeles, CA",
hren8401,Tue Jan 24 01:41:47 +0000 2023,"RT @jacobin: On Sunday, United Airlines' CEO said flight cancellations are happening because airlines are collecting money for a service th…","Virginia, U.S.A.",
SaoriMurakami1,Tue Jan 24 01:39:44 +0000 2023,"RT @jacobin: On Sunday, United Airlines' CEO said flight cancellations are happening because airlines are collecting money for a service th…",,
sarpy_spotter,Tue Jan 24 01:38:48 +0000 2023,"#UAL1887 737NG 924ER/W United Airlines: 5.3 mi away @ 33000 ft and 49.9° frm hrzn, heading E  - 19:37:38… https://t.co/l2xomLwDW8","Bellevue, NE",
laxradar,Tue Jan 24 01:36:37 +0000 2023,"United Airlines flight #UAL2341 spotted at 12,850 feet! https://t.co/VFUQf2Bg06","Los Angeles, CA",
sarpy_spotter,Tue Jan 24 01:35:35 +0000 2023,"#UAL1428 757 224/W United Airlines: 3.1 mi away @ 35000 ft and 65.0° frm hrzn, heading E  - 19:34:10… https://t.co/Eu2nSUHCiF","Bellevue, NE",
ProgressActive,Tue Jan 24 01:34:51 +0000 2023,"RT @jacobin: On Sunday, United Airlines' CEO said flight cancellations are happening because airlines are collecting money for a service th…","New England, USA",
jaydee_757,Tue Jan 24 01:34:23 +0000 2023,@MrFisher333 I love United and American Airlines. Both gives you free baggage minus fees. United gives you 2 free U… https://t.co/a2VZGFKHXj,Virginia to SoCali,
sarpy_spotter,Tue Jan 24 01:33:38 +0000 2023,"#UAL1795 737NG 924ER/W United Airlines: 5.3 mi away @ 35000 ft and 51.6° frm hrzn, heading E  - 19:32:18… https://t.co/T0quhUXcvB","Bellevue, NE",
laxradar,Tue Jan 24 01:33:06 +0000 2023,"United Airlines flight #UAL935 spotted at 31,375 feet! https://t.co/QBRhJmcWBP","Los Angeles, CA",
ricardo_ik_ahau,Tue Jan 24 01:32:43 +0000 2023,"RT @DavidCayJ: This is VERY bad news for wannabe POTUS @PeteButtigieg -- and air travelers.

United Airlines CEO tells investors the airlin…",Benito Juárez,
laxradar,Tue Jan 24 01:30:32 +0000 2023,"United Airlines flight #UAL1833 spotted at 4,525 feet! https://t.co/cwlfaAyME5","Los Angeles, CA",
laxradar,Tue Jan 24 01:27:58 +0000 2023,"United Airlines flight #UAL1320 spotted at 23,050 feet! https://t.co/BD1vkwfjTx","Los Angeles, CA",
heartoflife77,Tue Jan 24 01:27:49 +0000 2023,United Airlines’ CEO said airlines are selling seats for flights they can’t staff — but Buttigieg hasn’t acted on s… https://t.co/MWGVepJzaN,Kansas City adjacent,
laxradar,Tue Jan 24 01:26:47 +0000 2023,"United Airlines flight #UAL2298 spotted at 31,025 feet! https://t.co/KQftXcSgki","Los Angeles, CA",
MackTheMac,Tue Jan 24 01:26:04 +0000 2023,"@Delavegalaw Sure, at dad's office. I still remember the smokers and armrest ashtrays on United Airlines in 1976, a… https://t.co/isKXNgmtz6",Left my heart in SF,
bookofkatherine,Tue Jan 24 01:22:39 +0000 2023,"Oh look! Malaysian Airlines joins Germany's Global Government, just like United Airlines and Air France. Expect dru… https://t.co/z5ouIITBHO",United States,
laxradar,Tue Jan 24 01:21:01 +0000 2023,"United Airlines flight #UAL2095 spotted at 24,925 feet! https://t.co/peNwpT0tQF","Los Angeles, CA",
