user,date,text,location,coordinates
WorldAthletics,Wed Mar 22 11:01:07 +0000 2023,.@hellen_obiri 🇰🇪 cruised to the win during Sunday's United Airlines NYC Half in an event record of 1️⃣:0️⃣7️⃣:2️⃣… https://t.co/7yxKu07Sb7,FB: WorldAthletics,
thedailybeast,Thu Mar 23 15:47:55 +0000 2023,"Kayleigh Scott, a transgender flight attendant made famous by a 2020 United Airlines post for Trans Day of Visibili… https://t.co/egDrb4Ctev","New York, NY",
lgbtqnation,Wed Mar 22 18:30:14 +0000 2023,She shared her story for United Airlines on Trans Visibility Day in 2020. https://t.co/TczaKOnhTc,USA,
TheLoFaz,Thu Mar 23 17:06:16 +0000 2023,"https://t.co/dq7VwOkbnT

Sad. Used as a pawn.… https://t.co/xEIcfGixXt","Gilbert AZ, USA",
lisathecrab,Thu Mar 23 17:06:15 +0000 2023,"RT @twee_i_a: Hey @united airlines, two questions - 1) Are you aware of the ongoing activities of this man on your flights?
2) If you are a…",where the peeps are,
VehicleTechLaw,Thu Mar 23 17:06:13 +0000 2023,"RT @ArcherAviation: Chicago ✅

Archer and @united are excited to announce Chicago's first commercial electric air taxi route - O'Hare Inter…","Washington, DC",
Shavananana,Thu Mar 23 17:05:42 +0000 2023,"RT @twee_i_a: Hey @united airlines, two questions - 1) Are you aware of the ongoing activities of this man on your flights?
2) If you are a…","Miami, FL",
ESwerdferger,Thu Mar 23 17:05:39 +0000 2023,"RT @twee_i_a: Hey @united airlines, two questions - 1) Are you aware of the ongoing activities of this man on your flights?
2) If you are a…",,
newshackermedia,Thu Mar 23 17:05:22 +0000 2023,United Airlines plans first commercial electric air taxi route https://t.co/QIdQ6CCR65,,
TheLoFaz,Thu Mar 23 17:05:18 +0000 2023,"https://t.co/dq7VwOkbnT

One final clout chase. Sad. RIP… https://t.co/5kc9Ch4aiQ","Gilbert AZ, USA",
urbanairmobili1,Thu Mar 23 17:05:13 +0000 2023,United Airlines and Archer announce first commercial electric air taxi route in Chicago https://t.co/CrKuuLDzud https://t.co/8LeU2uRF2b,England,
AeroMarcos320,Thu Mar 23 17:04:52 +0000 2023,"which had three turbocompressors.

Announced in July 1957 as a 707 derivative for shorter flights from shorter runw… https://t.co/msV7NFgSkh","Toronto, Ontario",
Knewz_Currently,Thu Mar 23 17:04:25 +0000 2023,United Airlines Trans Flight Attendant Dead at 25 In Apparent Suicide https://t.co/2JjrOFuhqt https://t.co/I2jcPFJdjL,"Va Beach, Virginia",
