user,date,text,location,coordinates
RebeccaCokley,Tue Sep 13 13:35:53 +0000 2022,"Rep. Langevin's story isn't new, but he got off lucky. Engracia Figueroa was killed a year ago by the airlines negl… https://t.co/APZvTPaD9M","Washington, DC",
UnitedPilots,Wed Sep 14 17:59:41 +0000 2022,Breaking: @UnitedPilots @afa_cwa @PAFCAUAL @MachinistsUnion @Teamsters statement on @United new codeshare agreement… https://t.co/VOl1AgkS2L,"Rosemont, IL",
CNBC,Wed Sep 14 18:13:41 +0000 2022,"United Airlines partners with one-time foe Emirates, will launch Dubai flights https://t.co/rlstV5Culn","Englewood Cliffs, NJ",
NAlShaikh,Wed Sep 14 19:08:52 +0000 2022,"RT @CNBC: United Airlines partners with one-time foe Emirates, will launch Dubai flights https://t.co/rlstV5Culn",United Arab Emirates,
Ulisse0672,Wed Sep 14 19:08:33 +0000 2022,RT @UnitedPilots: Breaking: @UnitedPilots @afa_cwa @PAFCAUAL @MachinistsUnion @Teamsters statement on @United new codeshare agreement with…,,
laxradar,Wed Sep 14 19:07:42 +0000 2022,"United Airlines flight #UAL1662 spotted at 36,000 feet! https://t.co/j1PYpT0wNP","Los Angeles, CA",
softwarnet,Wed Sep 14 19:07:30 +0000 2022,@OrlandoTrump Well I did kinda have a problem with China United Airlines buying US planes... seems that even though… https://t.co/W7ldAEndqU,"Richmond, VA",
jasonChampton,Wed Sep 14 19:06:22 +0000 2022,United Airlines Boeing 737-800 reg. N76505 landing runway 35R at Calgary International Airport #yyc #avgeek… https://t.co/25cYN3fVkZ,"Calgary, Alberta",
aviationwebnew,Wed Sep 14 19:06:22 +0000 2022,"United Airlines, Emirates announce once-unthinkable partnership https://t.co/94xtjSVfWB",,
cruiseshipcrew,Wed Sep 14 19:05:40 +0000 2022,"RT @BrianSumers: Sir Tim Clark, President of @emirates, is as feisty as ever. Speaking without notes today at a @united event, he said this…","An airplane, airport or hotel",
laxradar,Wed Sep 14 19:05:21 +0000 2022,"United Airlines flight #UAL789 spotted at 20,050 feet! https://t.co/NXVJMe9ktI","Los Angeles, CA",
KyriakosGeorge,Wed Sep 14 19:03:11 +0000 2022,RT @UnitedPilots: Breaking: @UnitedPilots @afa_cwa @PAFCAUAL @MachinistsUnion @Teamsters statement on @United new codeshare agreement with…,"London, United Kingdom",
laxradar,Wed Sep 14 19:02:50 +0000 2022,United Airlines flight #UAL2066 spotted at 500 feet! https://t.co/T4AONDKYQo,"Los Angeles, CA",
Don_Shipman,Wed Sep 14 19:02:38 +0000 2022,RT @UnitedPilots: Breaking: @UnitedPilots @afa_cwa @PAFCAUAL @MachinistsUnion @Teamsters statement on @United new codeshare agreement with…,,
skybotdc,Wed Sep 14 19:02:23 +0000 2022,"Spotted:
✈️ A320-232
🔧 AIRBUS
👩‍✈️ UNITED AIRLINES INC
🛫 UAL1576
📋 A61D00
📷 https://t.co/B5NEsG6aJ7 https://t.co/pYiNWCES9a",,
KBinhendi,Wed Sep 14 19:02:04 +0000 2022,"RT @CNBC: United Airlines partners with one-time foe Emirates, will launch Dubai flights https://t.co/rlstV5Culn",Between Dubai & London.,
RexannaKeats,Wed Sep 14 19:00:11 +0000 2022,Breaking: United Airlines And Emirates Announce Codeshare Agreement https://t.co/CChF5RRIJU,Dual Citizen,
vdstaff58,Wed Sep 14 19:00:09 +0000 2022,RT @AdorablyRed: @MAGAGAL58 @WenningerJosh @Ikennect @Bree1914 @LuzMyBike @Marine124626185 @finsterfam @Langer424 @IndyMagz @toni_g19 @Lan4…,"Beckley,WV",
simple_flying,Wed Sep 14 18:59:54 +0000 2022,"The announcement was made at an event in Washington, hosted by United and Emirates. https://t.co/9KloRXIlTK",,
JourneyTrade,Wed Sep 14 18:59:12 +0000 2022,"United Airlines, Emirates announce codeshare agreement https://t.co/CD08FqmkTC https://t.co/1sUU0wTKvL", Nevada,
laxradar,Wed Sep 14 18:57:36 +0000 2022,"United Airlines flight #UAL2669 spotted at 35,000 feet! https://t.co/gNrAYk77r3","Los Angeles, CA",
laine_dalton,Wed Sep 14 18:57:18 +0000 2022,RT @UnitedPilots: Breaking: @UnitedPilots @afa_cwa @PAFCAUAL @MachinistsUnion @Teamsters statement on @United new codeshare agreement with…,"Houston, TX",
