user,date,text,location,coordinates
kylegriffin1,Fri Sep 10 11:30:00 +0000 2021,United Airlines says more than half its employees who weren't vaccinated last month have gotten their shots since t… https://t.co/ke3eWNT7Ad,"Manhattan, NY",
CNN,Fri Sep 10 21:01:08 +0000 2021,United Airlines has told employees that they will be placed on indefinite unpaid leave if they refuse to get a Covi… https://t.co/KlCqkUk1Ug,,
ChuckCallesto,Thu Sep 09 16:00:35 +0000 2021,BREAKING REPORT: United Airlines Staff who are granted RELIGIOUS EXEMPTIONS to Vaccine Mandate will now be put on UNPAID leave...,"Florida, USA",
PrincessBravato,Sat Sep 11 12:07:14 +0000 2021,RT @crzyfkinworld: Boom 💣 United Airlines told employees that they will be placed on indefinite unpaid leave if they refuse to get a Covid…,,
worthystyle,Sat Sep 11 12:07:12 +0000 2021,"RT @Flight93NPS: 8:01--United Airlines Flight 93 departed from Terminal A, Gate 17 at Newark International Airport. 33 passengers and 7 cre…","Virginia, USA",
snittyinJAX,Sat Sep 11 12:07:12 +0000 2021,"RT @bmcarthur17: Mark Bingham (pictured with his Mom) was a gay man who died fighting hijackers on United Airlines Flight 93 on 9/11. 

Mar…","Florida, USA",
peoplespostcard,Sat Sep 11 12:06:52 +0000 2021,@BenjiBacker United Airlines put some form of a mandate in place and their unvaccinated employees started getting v… https://t.co/yQzo3ClwEo,,
NannyJoan26,Sat Sep 11 12:06:46 +0000 2021,"RT @bmcarthur17: Mark Bingham (pictured with his Mom) was a gay man who died fighting hijackers on United Airlines Flight 93 on 9/11. 

Mar…",At my house,
CndArtLover1,Sat Sep 11 12:06:42 +0000 2021,"American Airlines Flight 11

United Airlines Flight 175

United Airlines Flight 93

American Airlines Flight 77

""I… https://t.co/UtQwFiWTVh",,
Mufaldinh0,Sat Sep 11 12:06:31 +0000 2021,"RT @OnDisasters: #OTD in 2001: 9/11 Terrorist Attacks: United Airlines Flight 93, a B-757 with 44 aboard, crashes in Pennsylvania (U.S). Je…","Santiago, Metropolitana de San",
Thrandiana,Sat Sep 11 12:06:31 +0000 2021,"RT @bmcarthur17: Mark Bingham (pictured with his Mom) was a gay man who died fighting hijackers on United Airlines Flight 93 on 9/11. 

Mar…",Hubby's arms,
John_Sacco94,Sat Sep 11 12:06:31 +0000 2021,"RT @OhioWesleyan: #NeverForget  ""It's far too easy to move on, to forget our losses, forget the lessons that we learned."" - Gordon Felt '85…",,
azinreallife,Sat Sep 11 12:06:18 +0000 2021,"RT @Flight93NPS: 8:01--United Airlines Flight 93 departed from Terminal A, Gate 17 at Newark International Airport. 33 passengers and 7 cre…","Phoenix, AZ",
Mufaldinh0,Sat Sep 11 12:06:02 +0000 2021,"RT @OnDisasters: #OTD in 2001: 9/11 Terrorist Attacks: United Airlines Flight 175, a B-767 with 65 aboard, is hijacked by terrorists and cr…","Santiago, Metropolitana de San",
OhioWesleyan,Sat Sep 11 12:05:51 +0000 2021,"#NeverForget  ""It's far too easy to move on, to forget our losses, forget the lessons that we learned."" - Gordon Fe… https://t.co/Clt3yxnaJP","Delaware, Ohio",
jebjeb_jeb,Sat Sep 11 12:05:43 +0000 2021,"RT @OnDisasters: #OTD in 2001: 9/11 Terrorist Attacks: United Airlines Flight 93, a B-757 with 44 aboard, crashes in Pennsylvania (U.S). Je…",FL,
spacetoob,Sat Sep 11 12:05:23 +0000 2021,"RT @Flight93NPS: 8:01--United Airlines Flight 93 departed from Terminal A, Gate 17 at Newark International Airport. 33 passengers and 7 cre…",,
Coach_Sterkel,Sat Sep 11 12:05:10 +0000 2021,"RT @ABC: As the Sept. 11, 2001 attacks were unfolding, then-Air Force Lt. Heather Penney was given a mission to intercept hijacked United A…","Grand Forks ND /Bridgeport, NE",
Mr_GI_bri,Sat Sep 11 12:05:04 +0000 2021,"RT @HofstraPride: Today marks 20 years since the terrorist attacks on the World Trade Center in New York City, the Pentagon in Arlington, V…",,
richardweiner,Sat Sep 11 12:05:01 +0000 2021,"RT @ABC: As the Sept. 11, 2001 attacks were unfolding, then-Air Force Lt. Heather Penney was given a mission to intercept hijacked United A…","California Kid, on Mars ",
1zzyzyx1,Sat Sep 11 12:04:52 +0000 2021,"RT @bmcarthur17: Mark Bingham (pictured with his Mom) was a gay man who died fighting hijackers on United Airlines Flight 93 on 9/11. 

Mar…",L.A. & Coachella Valley,
jebjeb_jeb,Sat Sep 11 12:04:52 +0000 2021,"RT @OnDisasters: #OTD in 2001: 9/11 Terrorist Attacks: United Airlines Flight 175, a B-767 with 65 aboard, is hijacked by terrorists and cr…",FL,
Action2getherNJ,Sat Sep 11 12:04:49 +0000 2021,"RT @Flight93NPS: 8:01--United Airlines Flight 93 departed from Terminal A, Gate 17 at Newark International Airport. 33 passengers and 7 cre…","New Jersey, USA",
JulioCRoncal,Sat Sep 11 12:04:33 +0000 2021,RT @FrankUnderwocd: The Crew and passengers of United airlines 93 who fought off 9/11 hijackers giving their lives to save many more in Was…,"Lima, Peru",
Elly__21,Sat Sep 11 12:04:20 +0000 2021,"RT @RanvirShorey: Of all the stories of heartbreak and bravery on #September11, the one which makes me tear up the most is that of @united…","Las Vegas, NM",
