user,date,text,location,coordinates
Investingcom,Sun Jul 17 13:00:02 +0000 2022,"🇺🇸EARNINGS THIS WEEK:

-TESLA
-TWITTER
-NETFLIX
-SNAP
-IBM
-BANK OF AMERICA
-GOLDMAN SACHS
-AMERICAN EXPRESS
-JOHNS… https://t.co/766BjCrYra",Global,
News24,Mon Jul 18 12:45:12 +0000 2022,The US' Delta and United airlines could both be flying new routes to Cape Town before the end of the year if the So… https://t.co/Ky9qBgRzbL,South Africa,
FoxNews,Mon Jul 11 02:31:14 +0000 2022,TO THE RESCUE!: Six-year-old Lena was so upset she didn't have a tooth to put under her pillow. That's when Captain… https://t.co/OHBzemuDXB,U.S.A.,
champion_revaIi,Tue Jul 19 00:44:43 +0000 2022,RT @aetherrnet: defending skyward sword online isnt enough i need a gun united premies 1k status with united airlines and a plane ticket di…,,
laxradar,Tue Jul 19 00:44:19 +0000 2022,United Airlines flight #UAL1617 spotted at 275 feet! https://t.co/cAKMYOYuAX,"Los Angeles, CA",
ChanelHobbs2,Tue Jul 19 00:40:56 +0000 2022,RT @MaceoCarter: I hope this helps bring needed changes from airlines like ⁦@united⁩ and others for those of us flying with disabilities!!!…,,
DavidCMurphy,Tue Jul 19 00:37:06 +0000 2022,RT @LA_Aviation: You'll need Real ID in less than a year: LAX will be the first airport to host an application center: USA Today -https://t…,"San Francisco, CA",
tourntravelnews,Tue Jul 19 00:35:56 +0000 2022,"United Airlines is suspending flights in Arizona, Arkansas this fall https://t.co/aWRtpK7PlH #travel #tourism https://t.co/8P4CD6Cx7r","las vegas, nv",
phelipOulos,Tue Jul 19 00:33:11 +0000 2022,"RT @OnDisasters: #OTD in 1989: United Airlines Flight 232, a DC-10, crash lands in Sioux (US): 111 of 296 aboard die. Jet lost flight contr…",,
DonBellucci,Tue Jul 19 00:27:19 +0000 2022,"RT @ChinaksOfLagos: STORY THREAD.

N:B it's going to be a long read but worth it.

It happened at a New York Airport 😂 and it’s hilarious.…",SW6,
