user,date,text,location,coordinates
GregAbbott_TX,Thu Feb 17 22:58:49 +0000 2022,"United Airlines vaccine mandate for employees put on hold by Federal Court of Appeals.  

The Court effectively hal… https://t.co/FzbrKhkgT5","Austin, TX",
MaxKennerly,Thu Feb 17 18:41:13 +0000 2022,Judge Smith's dissent from the preposterous Fifth Circuit opinion about the United Airlines employee vaccine requir… https://t.co/Tl3W7JDCQo,"Philadelphia, Pennsylvania",
stevenmazie,Thu Feb 17 22:19:37 +0000 2022,Now *that* is a dissent: Judge Smith irate about 5th circuit colleagues finding that United Airlines employees migh… https://t.co/VWhgGiJ5pn,"Brooklyn, NY",
laxradar,Sat Feb 19 08:04:13 +0000 2022,"United Airlines flight #UAL2306 spotted at 28,000 feet! https://t.co/j5Dj1xlNq2","Los Angeles, CA",
laxradar,Sat Feb 19 07:58:08 +0000 2022,"United Airlines flight #UAL2482 spotted at 33,000 feet! https://t.co/cIwZfGYBWy","Los Angeles, CA",
laxradar,Sat Feb 19 07:53:48 +0000 2022,"United Airlines flight #UAL2319 spotted at 10,525 feet! https://t.co/rt1gs7psOK","Los Angeles, CA",
centralspotter,Sat Feb 19 07:51:24 +0000 2022,"👀✈️🔊
N801AC 
#AAL220 
#American Airlines 
#United States
#Boeing 787 8 
#American Airlines#AAE597
From: #DFW Dallas… https://t.co/mNenyI7J92","Scotland, United Kingdom",
laxradar,Sat Feb 19 07:50:24 +0000 2022,United Airlines flight #UAL1654 spotted at 875 feet! https://t.co/pn1M1iDL1Y,"Los Angeles, CA",
laxradar,Sat Feb 19 07:48:37 +0000 2022,United Airlines flight #UAL839 spotted at 625 feet! https://t.co/RJ8GwcNM7E,"Los Angeles, CA",
laxradar,Sat Feb 19 07:47:17 +0000 2022,"United Airlines flight #UAL2654 spotted at 15,900 feet! https://t.co/Wkxu386JB9","Los Angeles, CA",
jesseledesma,Sat Feb 19 07:38:03 +0000 2022,Federal Court: United Airlines ‘Actively Coercing Employees‘ https://t.co/m7TBMBaxPQ via @BreitbartNews,"el paso, texas, usa",
OverPutney,Sat Feb 19 07:37:53 +0000 2022,"#UAL931 N652UA Boeing 767 322ER/W United Airlines: 1.3 mi away @ 3025 ft and 24.1° frm hrzn, heading W @ 196.4mi/h… https://t.co/mKVy8hrN5G","Putney, London",
lookitdatassby,Sat Feb 19 07:37:07 +0000 2022,RT @peppercornstag: The future is hilarious! I'm on an international flight over the Atlantic Ocean right now RL and logged in to VRChat vi…,,
laxradar,Sat Feb 19 07:34:55 +0000 2022,United Airlines flight #UAL301 spotted at 650 feet! https://t.co/ljW9TDMgo3,"Los Angeles, CA",
centralspotter,Sat Feb 19 07:32:38 +0000 2022,"👀✈️🔊
PH-BXU 
#KLM64J 
#KLM Royal Dutch Airlines 
#Netherlands
#Boeing 737NG 8BK/W 
#KLM Royal Dutch Airlines#484442… https://t.co/MW3M5kAanO","Scotland, United Kingdom",
laxradar,Sat Feb 19 07:32:32 +0000 2022,United Airlines flight #UAL1605 spotted at 150 feet! https://t.co/t5tzeTc4OA,"Los Angeles, CA",
centralspotter,Sat Feb 19 07:31:37 +0000 2022,"👀✈️🔊
N27908 
#UAL987 
#United Airlines 
#United States
#Boeing 787 8 
#United Airlines#A2CA64
From: #ORD Chicago O'… https://t.co/ACCPdzLReD","Scotland, United Kingdom",
FWolfheze,Sat Feb 19 07:29:57 +0000 2022,"#UAL182 from #Denver to #Frankfurt N26966 BOEING 787-9 Dreamliner of 🇺🇸 United Airlines is 4.1 km from radar, altit… https://t.co/98ARnby7qk",Wolfheze,
PamT817716,Sat Feb 19 07:27:58 +0000 2022,Federal Appeals Court: United Airlines Vaccine Mandate ‘Coerced’ Employees to ‘Violate Religious Convictions’ https://t.co/lvcRxlanA3,"💗South Wales, NY💗",
laxradar,Sat Feb 19 07:27:18 +0000 2022,United Airlines flight #UAL1891 spotted at 125 feet! https://t.co/Ct8UsTJ9DX,"Los Angeles, CA",
CalynaHaunt,Sat Feb 19 07:20:48 +0000 2022,RT @Gigisaysthis1: United Airlines: Employee deaths dropped to zero after vaccine mandate https://t.co/UMLYOppDHb,Lawn Guyland New Yawk,
laxradar,Sat Feb 19 07:13:32 +0000 2022,"United Airlines flight #UAL717 spotted at 19,800 feet! https://t.co/O4rTI6GHck","Los Angeles, CA",
laxradar,Sat Feb 19 07:12:03 +0000 2022,"United Airlines flight #UAL1636 spotted at 15,800 feet! https://t.co/pK6qJ33iYf","Los Angeles, CA",
laxradar,Sat Feb 19 07:10:12 +0000 2022,United Airlines flight #UAL2402 spotted at 575 feet! https://t.co/oF5HHjyCGh,"Los Angeles, CA",
centralspotter,Sat Feb 19 07:09:16 +0000 2022,"👀✈️🔊
N24973 
#UAL194 
#United Airlines 
#United States
#Boeing 787 9 
#United Airlines#A254D7
From: #SFO San Franci… https://t.co/rkZO7ml2I1","Scotland, United Kingdom",
laxradar,Sat Feb 19 07:08:35 +0000 2022,"United Airlines flight #UAL1266 spotted at 11,250 feet! https://t.co/zVlYlOUlMl","Los Angeles, CA",
laxradar,Sat Feb 19 07:07:05 +0000 2022,United Airlines flight #UAL1584 spotted at 475 feet! https://t.co/cqsgiY0PAc,"Los Angeles, CA",
laxradar,Sat Feb 19 07:02:51 +0000 2022,"United Airlines flight #UAL2018 spotted at 2,300 feet! https://t.co/S1TY0C1IUu","Los Angeles, CA",
OverPutney,Sat Feb 19 06:59:50 +0000 2022,"#UAL14 N663UA Boeing 767 322ER/W United Airlines: 1.3 mi away @ 3025 ft and 24.1° frm hrzn, heading W @ 221.0mi/h 0… https://t.co/ruJ5083RL1","Putney, London",
centralspotter,Sat Feb 19 06:59:38 +0000 2022,"👀✈️🔊
PH-BGX 
#KLM72Z 
#KLM Royal Dutch Airlines 
#Netherlands
#Boeing 737NG 7K2/W 
#KLM Royal Dutch Airlines#484F17… https://t.co/5rGE2uvM2J","Scotland, United Kingdom",
dhrxsol1234,Sat Feb 19 06:53:17 +0000 2022,Federal Court: United Airlines ‘Actively Coercing Employees‘ https://t.co/9XsHIgxLTl via @BreitbartNews,RT does not related to Like ,
laxradar,Sat Feb 19 06:52:18 +0000 2022,"United Airlines flight #UAL1597 spotted at 2,750 feet! https://t.co/yzkaBW5dqo","Los Angeles, CA",
centralspotter,Sat Feb 19 06:52:00 +0000 2022,"👀✈️🔊
N652UA 
#Unknown 
#United Airlines 
#United States
#Boeing 767 322ER/W 
#United Airlines#A895EB
From: #Unknown… https://t.co/PqAuSUV46N","Scotland, United Kingdom",
centralspotter,Sat Feb 19 06:50:00 +0000 2022,"👀✈️🔊
N27901 
#UAL953 
#United Airlines 
#United States
#Boeing 787 8 
#United Airlines#A2CA5D
From: #ORD Chicago O'… https://t.co/Jh15U27SfT","Scotland, United Kingdom",
laxradar,Sat Feb 19 06:49:09 +0000 2022,"United Airlines flight #UAL1786 spotted at 2,475 feet! https://t.co/8gAABOln5D","Los Angeles, CA",
centralspotter,Sat Feb 19 06:46:56 +0000 2022,"👀✈️🔊
PH-BGX 
#KLM72Z 
#KLM Royal Dutch Airlines 
#Netherlands
#Boeing 737NG 7K2/W 
#KLM Royal Dutch Airlines#484F17… https://t.co/R8B94ftCVA","Scotland, United Kingdom",
centralspotter,Sat Feb 19 06:46:26 +0000 2022,"👀✈️🔊
N27901 
#UAL953 
#United Airlines 
#United States
#Boeing 787 8 
#United Airlines#A2CA5D
From: #ORD Chicago O'… https://t.co/SBLGORfvvY","Scotland, United Kingdom",
centralspotter,Sat Feb 19 06:42:24 +0000 2022,"👀✈️🔊
N27901 
#Unknown 
#United Airlines 
#United States
#Boeing 787 8 
#United Airlines#A2CA5D
From: #Unknown
To:… https://t.co/4LHFsDNiLv","Scotland, United Kingdom",
