user,date,text,location,coordinates
doctorow,Mon Jan 16 19:40:56 +0000 2023,"In 2020 alone, United racked up *10,000* consumer complaints, twice as many as any other carrier. Under Buttigieg,… https://t.co/f4p98s35Zh",Beautiful Downtown Burbank,
nytimesworld,Tue Jan 17 06:16:05 +0000 2023,"In the face of family opposition, Anju Khatiwada gave up her nursing career and pursued years of pilot training in… https://t.co/7QIQHZWL3c","New York, London, Seoul",
CNBC,Tue Jan 17 03:04:00 +0000 2023,"It costs over $200,000 to paint a plane. Take a look into the $18 billion aircraft paint industry, and watch the fu… https://t.co/GnzCiSUSbo","Englewood Cliffs, NJ",
OverPutney,Tue Jan 17 11:06:01 +0000 2023,#UAL5 N29984 787 9 United Airlines IAH-LHR George Bush Intercontinental Airport to Heathrow Airport: 1.3 mi away @… https://t.co/a51TYd9paY,"Putney, London",
delacruz_ismael,Tue Jan 17 11:05:51 +0000 2023,"Hoy presentan resultados: Goldman Sachs, Morgan Stanley, Interactive Brokers, Signature Bank, Pinnacle Financial Pa… https://t.co/OYeTKKWsSq",Europa,
ClaudioCaparroz,Tue Jan 17 11:02:24 +0000 2023,"#BuenMartes  inversores!
#Noticias 
🇩🇪 04:00hs IPC Inflacion est. 8.6%

#Earning 
#premarket ☀️
MORGAN STANLEY $MS… https://t.co/lyaH1NjwFR",Uno,
centralspotter,Tue Jan 17 11:02:02 +0000 2023,"👀✈️🔊
N686UA 
#UAL929 
#United Airlines 
#United States
#Boeing 767 3CBER/W 
#United Airlines
#A91B44
Alt 33025ft… https://t.co/Ok7BJE72KW","Scotland, United Kingdom",
abovestockport,Tue Jan 17 10:56:28 +0000 2023,"UAL929   United Airlines   N686UA   Boeing 767 3CBER/W 
Altitude: 33025 ft   Distance: 13.91 km 
Speed: 444.9 mph… https://t.co/2zC9X03h9Z","Stockport, England",
abovestockport,Tue Jan 17 10:53:28 +0000 2023,"SIA52   Singapore Airlines   9V-SMU   Airbus A350 941 
Altitude: 2125 ft   Distance: 14.87 km 
Speed: 151.1 mph   S… https://t.co/AYoFizPl8c","Stockport, England",
OverPutney,Tue Jan 17 10:50:14 +0000 2023,#UAL938 N685UA 767 3CBER/W United Airlines ORD-LHR O'Hare International Airport to Heathrow Airport: 1.3 mi away @… https://t.co/iv4bAgx6dB,"Putney, London",
laxradar,Tue Jan 17 10:46:42 +0000 2023,"United Airlines flight #UAL466 spotted at 5,075 feet! https://t.co/zDi5UdztMk","Los Angeles, CA",
KVD17876630,Tue Jan 17 10:43:41 +0000 2023,"Here's a list of @Algorand  #.aero NFD's for the aviation industry: https://t.co/UIMpSGFMms.algo,… https://t.co/eYoMosYCI8",,
